time,elapsed,local,host,s1charges,s2active,s2cooldown,ultcharge,casterX,casterY,casterZ,frontX,frontY,frontZ,rearX,rearY,rearZ,frontTrip,frontStun,casterStun,ward,pillars,shoeX,shoeY,shoeZ,guardTested,afterTested,tremor,plating,orbitStones,rumble,pendingReview,pendingRefreshed,expiredRefreshed,windup,impactBirths,heroIndex,casterPick,casterMode,ultActive,ultRemaining,impactX,impactY,impactZ,impactHeld
17.6400416640751,0,1,0,0,0,0,20,0,0.12,-8,0,0.01000159,-5.5,0,0.01000314,-9.3,0,0,0,0,0,1.8,0.145,9,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0
17.6902486152016,0.05998993,1,0,0,0,0,20,0,0.12,-8,0,0.0100002,-5.5,0,0.01000041,-9.3,0,0,0,0,0,1.8,0.145,9,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0
17.7404157878645,0.09998322,1,0,0,0,0,20,0,0.12,-8,0,0.01000005,-5.5,0,0.0100001,-9.3,0,0,0,0,0,1.8,0.145,9,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0
17.7904751348123,0.6198959,1,0,0,0,0,20,0,0.12,-8,0,0.01,-5.5,0,0.01000001,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0
17.8411585152335,0.6598892,1,0,0,0,0,20,0,0.12,-8,0,0.009999999,-5.5,0,0.01,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0
17.8917338973656,0.7198792,1,0,0,0,0,20,0,0.12,-8,0,0.009999998,-5.5,0,0.009999998,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0
17.9419008673169,0.7598724,1,0,0,0,0,20,0,0.12,-8,0,0.009999998,-5.5,0,0.009999998,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0
17.9924856080674,0.8198624,1,0,0,0,0,20,0,0.12,-8,0,0.009999998,-5.5,0,0.009999998,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0
18.0431014612876,0.8598557,1,0,0,0,0,20,0,0.12,-8,0,0.009999998,-5.5,0,0.009999998,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0
18.0938733490556,0.9198456,1,0,0,0,0,20,0,0.12,-8,0,0.009999998,-5.5,0,0.009999998,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0
