time,elapsed,local,host,charge,windup,active,remaining,circles,sky,frontStun,rearStun,casterStun,frontElement,centreX,centreZ,casterX,casterZ,gameTime,realTime,frameDelta,frontX,frontZ,rearX,rearZ,phaister,charIndex,heroMode,roomPick
21.8462738630164,0.03999329,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,18.8558805272109,21.8537841010204,0.04779831,3.5,-8,0,7,1,5,1,5
21.8979887635156,0.09998322,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,18.9071968253968,21.8989161010204,0.005728005,3.5,-8,0,7,1,5,1,5
21.9498247898079,0.1399765,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,18.959001225907,21.9505964010204,0.0023322,3.5,-8,0,7,1,5,1,5
22.001055405169,0.1999664,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.0102364229025,22.0022166010204,0.003289697,3.5,-8,0,7,1,5,1,5
22.0528372957103,0.2599564,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.0620244260204,22.0550555010204,0.004341801,3.5,-8,0,7,1,5,1,5
22.1059405020054,0.2999496,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.1151392219388,22.1068809010204,0.005335098,3.5,-8,0,7,1,5,1,5
22.1581105325522,0.3599396,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.1672721230159,22.1588930010204,0.003522399,3.5,-8,0,7,1,5,1,5
22.2099480724346,0.3999329,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.2191276218821,22.2108386010204,0.003652898,3.5,-8,0,7,1,5,1,5
22.2605217931734,0.4599228,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.2696418225624,22.2616702010204,0.0055018,3.5,-8,0,7,1,5,1,5
22.3148582824704,0.5199127,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.3239714214853,22.3163973010204,0.005309198,3.5,-8,0,7,1,5,1,5
22.367099461992,0.559906,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.3762382227891,22.3681140010204,0.0042143,3.5,-8,0,7,1,5,1,5
22.4176588784379,0.6198959,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.4268421201814,22.4186672010204,0.004110495,3.5,-8,0,7,1,5,1,5
22.4681709536177,0.6598892,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.4773591269841,22.4691014010204,0.003220004,3.5,-8,0,7,1,5,1,5
22.5195242077101,0.7198792,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.528719720805,22.5206895010204,0.003631696,3.5,-8,0,7,1,5,1,5
22.572725240771,0.7798691,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.5819035218254,22.5760555010204,0.003558496,3.5,-8,0,7,1,5,1,5
22.6228830986551,0.8198624,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.6320711238662,22.6238241010204,0.0037938,3.5,-8,0,7,1,5,1,5
