time,elapsed,local,host,zack,pick,charged,held,s2charges,ultcharge,grounded,casterY,ultRemaining,bolts,boltX,boltZ,chargeVisuals,chargedFlight,shoeState,shoeX,shoeY,shoeZ,frontStun,frontX,frontY,frontZ
13.5173894283983,0.01999664,2,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
13.5840657367433,0.07998657,2,0,1,3,0,0,1,20,1,0.07291741,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
13.6507643508414,0.4799194,2,0,1,3,0,0,1,20,1,0.02336866,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
13.7174319521772,0.559906,2,0,1,3,0,0,1,20,1,0.01118143,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
13.7841147014188,0.6198959,2,0,1,3,0,0,1,20,1,0.01017132,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
13.8507820960941,0.6798859,2,0,1,3,0,0,1,20,1,0.01002359,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
13.9174495998273,0.7598724,2,0,1,3,0,0,1,20,1,0.01000159,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
13.9674867820243,0.7998657,2,0,1,3,0,0,1,20,1,0.01000041,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
14.0334881002518,0.8598557,2,0,1,3,0,0,1,20,1,0.01000005,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
14.1001799582007,0.9198456,2,0,1,3,0,0,1,20,1,0.01,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
14.1668480654868,0.9798355,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
14.2339638413737,1.039825,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
14.300674313015,1.119812,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
14.367376090015,1.179802,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
14.4340430079463,1.239792,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
14.5007139333958,1.319778,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
14.5675952507431,1.379768,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
14.6180154082241,1.439758,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
14.6681831770639,1.479752,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
14.7183114429253,1.539742,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
14.7685163741807,1.599731,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
14.8351837803113,1.659721,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
14.9019822853493,1.739708,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
14.9684110954652,1.799698,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
15.0345717037159,1.879684,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
15.1006098525288,1.939674,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
15.1669442117463,1.999664,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
15.2338510831694,2.079651,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
15.3005188939782,2.139641,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
15.3672476087386,2.199631,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
15.4339737111392,2.259621,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
15.5007509808304,2.319611,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
15.5508846677902,2.359604,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
15.6010561023901,2.419594,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
15.6677242003257,2.479584,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
15.7344930048908,2.55957,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
15.8011615986998,2.61956,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
15.867829594786,2.67955,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
15.9344975908721,2.759537,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
16.0006135535861,2.819527,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
16.0671194642844,2.899513,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
16.1337871693137,2.9795,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
16.2004803241851,3.03949,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
16.2672060106198,3.09948,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
16.3338832266318,3.179466,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
16.3839545735779,3.21946,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
16.4341221411216,3.279449,2,0,1,3,0,0,1,20,1,0.009999998,0,0,0,0,0,0,-1,0,0,0,0,3,0.12,-5
