time,elapsed,local,host,charge,windup,active,remaining,circles,sky,frontStun,rearStun,casterStun,frontElement,centreX,centreZ,casterX,casterZ,gameTime,realTime,frameDelta,frontX,frontZ,rearX,rearZ,phaister,charIndex,heroMode,roomPick
14.4443126239092,0.01999664,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.08644912131519,8.72497270476191,0.0126105,3.5,-8,0,7,1,5,1,5
14.4953718288476,0.05998993,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.13742322137188,8.7733191047619,0.002535502,3.5,-8,0,7,1,5,1,5
14.5480327600031,0.1199799,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.19004311933107,8.82581930476191,0.002868396,3.5,-8,0,7,1,5,1,5
14.5993164249207,0.1799698,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.24132891865079,8.8776151047619,0.002623894,3.5,-8,0,7,1,5,1,5
14.6493861371838,0.839859,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.29141042375283,8.92740020476191,0.002512103,3.5,-8,0,7,1,5,1,5
14.6995414999709,0.8998489,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.34157652352608,8.97794110476191,0.002815505,3.5,-8,0,7,1,5,1,5
14.7507636311045,0.9398422,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.39281852324263,9.0286075047619,0.002673902,3.5,-8,0,7,1,5,1,5
14.8017679746728,0.9998322,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.44376991921769,9.07980670476191,0.003238194,3.5,-8,0,7,1,5,1,5
14.8544764610985,1.039825,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.49651821853741,9.1325746047619,0.002806094,3.5,-8,0,7,1,5,1,5
14.9074514853605,1.099815,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.54949172335601,9.1852030047619,0.003967701,3.5,-8,0,7,1,5,1,5
14.9579893577285,1.139809,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.59986472505669,9.2356205047619,0.002907504,3.5,-8,0,7,1,5,1,5
15.0105651041819,1.199799,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.65191991921769,9.2876563047619,0.002913194,3.5,-8,0,7,1,5,1,5
15.0617923078849,1.259789,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.70263992346939,9.3401379047619,0.005573398,3.5,-8,0,7,1,5,1,5
15.1132797855139,1.299782,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.75361762329932,9.38937100476191,0.002397003,3.5,-8,0,7,1,5,1,5
15.1642020647204,1.359772,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.80403572137188,9.4399132047619,0.002839597,3.5,-8,0,7,1,5,1,5
15.2159114378644,1.399765,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.8552331207483,9.4909120047619,0.002677197,3.5,-8,0,7,1,5,1,5
15.268035818818,1.459755,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.90684141865079,9.5429812047619,0.002345798,3.5,-8,0,7,1,5,1,5
15.3183554421552,1.499748,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.95682222222222,9.59249830476191,0.002689399,3.5,-8,0,7,1,5,1,5
15.3688867503125,1.559738,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.00735651927438,9.6430793047619,0.0023553,3.5,-8,0,7,1,5,1,5
15.420034180996,1.599731,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.0584875212585,9.6940674047619,0.002533199,3.5,-8,0,7,1,5,1,5
15.471081660589,1.659721,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.1095450255102,9.7454138047619,0.002340101,3.5,-8,0,7,1,5,1,5
15.5225272780983,1.719711,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.16100741921769,9.7972866047619,0.002336699,3.5,-8,0,7,1,5,1,5
15.5729108673777,1.759705,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.21137642431973,9.8469531047619,0.002404202,3.5,-8,0,7,1,5,1,5
15.6251141579892,1.819695,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.26357572278912,9.8991481047619,0.002787904,3.5,-8,0,7,1,5,1,5
15.675506671865,1.859688,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.31396942318594,9.9498268047619,0.002816298,3.5,-8,0,7,1,5,1,5
15.7265994826169,1.919678,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.36504682539683,10.0009235047619,0.003560204,3.5,-8,0,7,1,5,1,5
15.777075803472,1.959671,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.41557701955782,10.0515021047619,0.002630797,3.5,-8,0,7,1,5,1,5
15.8276232965372,2.019661,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.46606821853741,10.1021259047619,0.004303798,3.5,-8,0,7,1,5,1,5
