time,elapsed,local,host,charge,windup,active,remaining,circles,sky,frontStun,rearStun,casterStun,frontElement,centreX,centreZ,casterX,casterZ,gameTime,realTime,frameDelta,frontX,frontZ,rearX,rearZ,phaister,charIndex,heroMode,roomPick
14.6537876545067,0.8198624,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.2381087301587,14.865532304932,0.0168385,3.5,-8,0,7,1,5,1,5
14.7062274594174,0.8798523,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.2904205286281,14.912625304932,0.003162302,3.5,-8,0,7,1,5,1,5
14.757386499542,0.9398422,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.3415758290816,14.964236204932,0.003563202,3.5,-8,0,7,1,5,1,5
14.8079707080603,0.9798355,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.3921337301587,15.014113004932,0.003479904,3.5,-8,0,7,1,5,1,5
14.8608537152701,1.059822,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.4450405257937,15.066937804932,0.005028196,3.5,-8,0,7,1,5,1,5
14.9117633593094,1.099815,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.4959245323129,15.117693304932,0.004075701,3.5,-8,0,7,1,5,1,5
14.9648874109297,1.159805,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.5488685303288,15.170582704932,0.003865802,3.5,-8,0,7,1,5,1,5
15.0175516397005,1.219795,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.6010113307823,15.223880404932,0.003110402,3.5,-8,0,7,1,5,1,5
15.068342515378,1.259789,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.6512993268141,15.273157804932,0.0041866,3.5,-8,0,7,1,5,1,5
15.1191766269098,1.319778,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.7016301303855,15.324912704932,0.002808298,3.5,-8,0,7,1,5,1,5
15.1706367055315,1.359772,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.752987627551,15.374972804932,0.003083,3.5,-8,0,7,1,5,1,5
15.2241119096556,1.419762,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.8064931264172,15.428192804932,0.004450695,3.5,-8,0,7,1,5,1,5
15.2756197226827,1.459755,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.8579952310091,15.479797404932,0.003225602,3.5,-8,0,7,1,5,1,5
15.3278534397564,1.499748,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.9102402281746,15.532287804932,0.003195302,3.5,-8,0,7,1,5,1,5
15.3810949247738,1.559738,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.963478925737,15.586021604932,0.004314895,3.5,-8,0,7,1,5,1,5
15.4343657384964,1.599731,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.0167638321995,15.638585904932,0.003902303,3.5,-8,0,7,1,5,1,5
15.4846734808048,1.659721,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.0670665320295,15.688714904932,0.004467404,3.5,-8,0,7,1,5,1,5
15.5348570965219,1.699715,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.1172336309524,15.739720404932,0.0031089,3.5,-8,0,7,1,5,1,5
15.5849788383127,1.759705,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.1673673256803,15.789291304932,0.003800298,3.5,-8,0,7,1,5,1,5
15.6352077107958,1.799698,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.2175834325397,15.839176604932,0.003459403,3.5,-8,0,7,1,5,1,5
15.6869783258217,1.859688,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.2693379322562,15.891099404932,0.003387103,3.5,-8,0,7,1,5,1,5
15.7395001049258,1.939674,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.3218849277211,15.944251704932,0.003356696,3.5,-8,0,7,1,5,1,5
15.7920525332016,1.979668,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.3744466269841,15.996696304932,0.003123101,3.5,-8,0,7,1,5,1,5
15.8429193991318,2.039658,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.4252587301587,16.047116104932,0.003367,3.5,-8,0,7,1,5,1,5
15.8956341895263,2.079651,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.4780156320862,16.099831104932,0.003180003,3.5,-8,0,7,1,5,1,5
15.9468241987203,2.139641,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.5292199263039,16.151054404932,0.003919601,3.5,-8,0,7,1,5,1,5
15.9996051874373,2.199631,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.5814783304989,16.203699204932,0.0038518,3.5,-8,0,7,1,5,1,5
16.0496552324679,2.239624,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.6310328302154,16.253019504932,0.003129904,3.5,-8,0,7,1,5,1,5
16.100205832842,2.299614,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.6810829294218,16.303711004932,0.002841901,3.5,-8,0,7,1,5,1,5
16.150541507107,2.339607,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.7309202310091,16.352777204932,0.003237805,3.5,-8,0,7,1,5,1,5
16.2010090857896,2.399597,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.7808881306689,16.403086204932,0.003650602,3.5,-8,0,7,1,5,1,5
16.2515969522728,2.43959,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.830975127551,16.452832504932,0.003043998,3.5,-8,0,7,1,5,1,5
16.3061671014375,2.49958,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.8854267290249,16.506933004932,0.004908198,3.5,-8,0,7,1,5,1,5
16.3562501617603,2.539574,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.9354659297052,16.557100704932,0.0030179,3.5,-8,0,7,1,5,1,5
16.4090062693309,2.599564,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.9882639314059,16.609848604932,0.004948505,3.5,-8,0,7,1,5,1,5
16.4617351978098,2.659554,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.0409603316327,16.663216304932,0.003553302,3.5,-8,0,7,1,5,1,5
16.5134744942526,2.699547,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.0927271258503,16.714332404932,0.003610395,3.5,-8,0,7,1,5,1,5
16.5661335705488,2.759537,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.1453891298186,16.767021504932,0.004056002,3.5,-8,0,7,1,5,1,5
16.6165555998671,2.79953,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.1957524305556,16.817808304932,0.003250198,3.5,-8,0,7,1,5,1,5
16.6681936212315,2.85952,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.2473916312358,16.869232904932,0.002543304,3.5,-8,0,7,1,5,1,5
16.7194029489823,2.899513,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.2985900297619,16.920457204932,0.003752204,3.5,-8,0,7,1,5,1,5
16.7714899579354,2.959503,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.3507194302721,16.972294104932,0.003075199,3.5,-8,0,7,1,5,1,5
16.8262724150543,3.019493,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.4054435303288,17.027313704932,0.004971202,3.5,-8,0,7,1,5,1,5
16.8782626196591,3.059486,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.457465327381,17.079574604932,0.003044799,3.5,-8,0,7,1,5,1,5
16.9282885399729,3.119476,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.5074734268707,17.129498504932,0.004491596,3.5,-8,0,7,1,5,1,5
16.9793337087391,3.15947,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.5588265306122,17.180587104932,0.003808199,3.5,-8,0,7,1,5,1,5
17.030546608303,3.21946,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.6105567318594,17.232259404932,0.0033937,3.5,-8,0,7,1,5,1,5
17.0859665090579,3.279449,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.6665364299887,17.288603204932,0.005591603,3.5,-8,0,7,1,5,1,5
17.1380036789866,3.319443,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.7190992276077,17.340818704932,0.003932001,3.5,-8,0,7,1,5,1,5
17.1905218948459,3.379433,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.772147930839,17.393737504932,0.004463102,3.5,-8,0,7,1,5,1,5
17.2435052037996,3.439423,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.825666425737,17.447389004932,0.003835594,3.5,-8,0,7,1,5,1,5
17.2974959462683,3.499413,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.8802025297619,17.502815804932,0.004194303,3.5,-8,0,7,1,5,1,5
17.3479212022887,3.539406,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.9311371315193,17.552927204932,0.0041277,3.5,-8,0,7,1,5,1,5
17.3995910784986,3.599396,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.983328925737,17.606304104932,0.003797499,3.5,-8,0,7,1,5,1,5
17.451010985527,3.639389,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.0352682256236,17.656897004932,0.003867999,3.5,-8,0,7,1,5,1,5
17.5016306089575,3.699379,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.0858069302721,17.707533004932,0.005805102,3.5,-8,0,7,1,5,1,5
17.5541789004335,3.739372,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.1383641298186,17.760195704932,0.0056803,3.5,-8,0,7,1,5,1,5
17.6054194387456,3.799362,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.1896503259637,17.811991504932,0.0037125,3.5,-8,0,7,1,5,1,5
17.6576622251479,3.859352,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.2418779265873,17.864882604932,0.003071896,3.5,-8,0,7,1,5,1,5
17.7087523173133,3.899345,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.2929648313492,17.914733804932,0.003058702,3.5,-8,0,7,1,5,1,5
17.7629935064528,3.939339,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.3472480300454,17.968885104932,0.004811898,3.5,-8,0,7,1,5,1,5
17.8155704184633,3.979332,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.399816425737,18.022161804932,0.003487195,3.5,-8,0,7,1,5,1,5
17.8681675982464,4.039322,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.4524131306689,18.073984604932,0.003539498,3.5,-8,0,7,1,5,1,5
17.9185789711017,4.099312,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.5028106292517,18.126206804932,0.003471202,3.5,-8,0,7,1,5,1,5
17.9714607368771,4.139305,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.555912329932,18.179048904932,0.003789498,3.5,-8,0,7,1,5,1,5
18.02413764645,4.199295,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.6091213293651,18.230877504932,0.003426701,3.5,-8,0,7,1,5,1,5
18.0789707737707,4.259285,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.6645083262472,18.286956704932,0.005261494,3.5,-8,0,7,1,5,1,5
18.1301202770451,4.299278,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.7158867276077,18.337871704932,0.0030071,3.5,-8,0,7,1,5,1,5
18.1826837631792,4.379265,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.7684851261338,18.390248904932,0.0057232,3.5,-8,0,7,1,5,1,5
18.2343228132057,4.439255,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.8201311295351,18.442584104932,0.004100999,3.5,-8,0,7,1,5,1,5
18.2855225535983,4.479248,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.8712849277211,18.493113904932,0.003827098,3.5,-8,0,7,1,5,1,5
18.3412130098336,4.539238,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.9269372307256,18.549986504932,0.005846705,3.5,-8,0,7,1,5,1,5
18.392851340092,4.579231,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.9786486323696,18.600748104932,0.003342801,3.5,-8,0,7,1,5,1,5
18.4428592964646,4.639221,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.0286160289116,18.651242004932,0.002900298,3.5,-8,0,7,1,5,1,5
18.4971973337012,4.699211,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.0829462301587,18.706213804932,0.004970798,3.5,-8,0,7,1,5,1,5
18.5491379554512,4.739204,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.1349169288549,18.756572704932,0.003874001,3.5,-8,0,7,1,5,1,5
18.5992182375665,4.799194,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.1850378259637,18.807475204932,0.0052938,3.5,-8,0,7,1,5,1,5
18.6495701499761,4.839188,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.235327026644,18.856908504932,0.003880896,3.5,-8,0,7,1,5,1,5
18.7009096252511,4.899178,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.286722930839,18.908564304932,0.0046143,3.5,-8,0,7,1,5,1,5
18.7517880834627,4.939171,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.3375554280045,18.959383404932,0.003914201,3.5,-8,0,7,1,5,1,5
18.8022177367902,4.999161,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.3879881306689,19.009808804932,0.003949801,3.5,-8,0,7,1,5,1,5
18.8542985124502,5.059151,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.4400996315193,19.062139604932,0.003142503,3.5,-8,0,7,1,5,1,5
18.9055425599345,5.099144,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.4913350269274,19.113122904932,0.002542496,3.5,-8,0,7,1,5,1,5
18.9560150110989,5.159134,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.5416632298753,19.164081904932,0.003055201,3.5,-8,0,7,1,5,1,5
19.0074364361062,5.199127,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.5925755314626,19.214223904932,0.003742099,3.5,-8,0,7,1,5,1,5
19.0608423047059,5.259117,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.6454526289683,19.267036404932,0.0037669,3.5,-8,0,7,1,5,1,5
19.1111872691603,5.29911,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.6952991284014,19.316825504932,0.003708397,3.5,-8,0,7,1,5,1,5
19.1613291242428,5.3591,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.7449445294785,19.366705104932,0.003444402,3.5,-8,0,7,1,5,1,5
19.2143619037617,5.399094,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.7974522321429,19.419092404932,0.003043906,3.5,-8,0,7,1,5,1,5
19.2663445828704,5.459084,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.8489202310091,19.470490104932,0.002810303,3.5,-8,0,7,1,5,1,5
19.3193111028278,5.519073,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.901362329932,19.523833804932,0.003025,3.5,-8,0,7,1,5,1,5
19.3717922183953,5.559067,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.9537200325964,19.575407204932,0.003382405,3.5,-8,0,7,1,5,1,5
19.4231373188144,5.619057,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.0050794288549,19.626790004932,0.0044571,3.5,-8,0,7,1,5,1,5
19.4738514547225,5.65905,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.0557927295918,19.677601404932,0.003999001,3.5,-8,0,7,1,5,1,5
19.5253884879441,5.71904,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.1073024305556,19.729116404932,0.002727204,3.5,-8,0,7,1,5,1,5
19.5761305361975,5.759033,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.158060430839,19.779991804932,0.002707504,3.5,-8,0,7,1,5,1,5
19.6270874896401,5.819023,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.2090013321995,19.830521504932,0.004201403,3.5,-8,0,7,1,5,1,5
