time,elapsed,local,host,charge,windup,active,remaining,circles,sky,frontStun,rearStun,casterStun,frontElement,centreX,centreZ,casterX,casterZ,gameTime,realTime,frameDelta,frontX,frontZ,rearX,rearZ,phaister
14.3483962295786,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.2783670209751,14.5487072010204,0.01234799,3.5,-8,0,7,1
14.3996333311219,0.6398926,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.3290968253968,14.5977058010204,0.0037937,3.5,-8,0,7,1
14.4524069403158,0.6998825,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.3813479237528,14.6509533010204,0.003114498,3.5,-8,0,7,1
14.5036991807539,0.7398758,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.4321323200113,14.7018130010204,0.003536295,3.5,-8,0,7,1
14.5582929157536,0.7998657,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.4861855229592,14.7543032010204,0.005038599,3.5,-8,0,7,1
14.6085529396194,0.839859,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.5359479237528,14.8044326010204,0.003714101,3.5,-8,0,7,1
14.6594136107084,0.9198456,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.586305024093,14.8549283010204,0.004699901,3.5,-8,0,7,1
14.7120265310886,0.9598389,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.6383970238095,14.9069773010204,0.003938201,3.5,-8,0,7,1
14.7627090354101,1.019829,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.6885777210884,14.9570160010204,0.005412996,3.5,-8,0,7,1
14.8152375236154,1.079819,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.7405861252834,15.0095259010204,0.003261302,3.5,-8,0,7,1
14.86589740447,1.099815,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.7907444231859,15.0589193010204,0.0028563,3.5,-8,0,7,1
14.9173109493009,1.159805,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.8416489229025,15.1108161010204,0.004031399,3.5,-8,0,7,1
14.968608571759,1.199799,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.8930741213152,15.1613092010204,0.004268799,3.5,-8,0,7,1
15.0227075189399,1.259789,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.9477195223923,15.2160200010204,0.004491702,3.5,-8,0,7,1
15.0737581545394,1.319778,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.9992858205782,15.2680181010204,0.004971599,3.5,-8,0,7,1
15.1238757189829,1.379768,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.0499096230159,15.3182858010204,0.003006002,3.5,-8,0,7,1
15.1740641654306,1.439758,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.100605024093,15.3698536010204,0.005528104,3.5,-8,0,7,1
15.2253954696655,1.479752,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.1524548256803,15.4208460010204,0.004219402,3.5,-8,0,7,1
15.2770952450251,1.539742,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.2046768211451,15.4727190010204,0.003823498,3.5,-8,0,7,1
15.3287716592033,1.579735,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.2568752196712,15.5251894010204,0.004606498,3.5,-8,0,7,1
15.3791939475061,1.639725,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.3078068239796,15.5758883010204,0.002878905,3.5,-8,0,7,1
15.4310883624968,1.699715,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.3602254251701,15.6300817010204,0.002940604,3.5,-8,0,7,1
15.4819083277229,1.739708,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.4115587230726,15.6797522010204,0.002914902,3.5,-8,0,7,1
15.5333562532323,1.799698,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.4635263251134,15.7340934010204,0.003929599,3.5,-8,0,7,1
15.5842454173346,1.839691,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.5149295209751,15.7837182010204,0.003470798,3.5,-8,0,7,1
15.6365943402913,1.899681,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.567807220805,15.8358040010204,0.003096797,3.5,-8,0,7,1
15.6880468196049,1.939674,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.6197794217687,15.8878050010204,0.002733,3.5,-8,0,7,1
15.7394179209904,1.999664,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.6716694231859,15.9397007010204,0.003541603,3.5,-8,0,7,1
15.7911306680995,2.059654,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.7239045209751,15.9918826010204,0.003199802,3.5,-8,0,7,1
15.8424873179104,2.099648,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.7757799248866,16.0439169010204,0.002249901,3.5,-8,0,7,1
15.8958903884469,2.159637,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.8297224206349,16.0984617010204,0.003595996,3.5,-8,0,7,1
15.9511523247208,2.219627,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.8854343253968,16.1542955010204,0.005357504,3.5,-8,0,7,1
16.0017331206799,2.259621,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.9355143211451,16.2036806010204,0.003139399,3.5,-8,0,7,1
16.055464920525,2.319611,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.9887141227324,16.2566808010204,0.003930697,3.5,-8,0,7,1
16.1058141291281,2.359604,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.038564824263,16.3068952010204,0.003479599,3.5,-8,0,7,1
16.1569617399923,2.419594,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.0892060232426,16.3573329010204,0.002280697,3.5,-8,0,7,1
16.2087185860844,2.479584,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.1404504251701,16.4090368010204,0.002636501,3.5,-8,0,7,1
16.2596742952522,2.519577,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.1909016227324,16.4589679010204,0.002661402,3.5,-8,0,7,1
16.3099282576609,2.579567,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.240658021542,16.5091804010204,0.002455896,3.5,-8,0,7,1
16.3608412469132,2.61956,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.2910669217687,16.5589646010204,0.002774802,3.5,-8,0,7,1
16.4111983072874,2.67955,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.3412492205215,16.6104884010204,0.003015696,3.5,-8,0,7,1
16.4615164283779,2.719543,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.3915899234694,16.6608015010204,0.002779797,3.5,-8,0,7,1
16.5143347096676,2.779533,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.444442821712,16.7124357010204,0.003730201,3.5,-8,0,7,1
16.5660954254586,2.819527,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.4961585246599,16.7644373010204,0.0028143,3.5,-8,0,7,1
16.6161052436684,2.879517,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.546153125,16.8150075010204,0.003648299,3.5,-8,0,7,1
16.6668049657741,2.91951,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.5969043225624,16.8651027010204,0.002404599,3.5,-8,0,7,1
16.7172578612063,2.9795,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.6473055201247,16.9153776010204,0.0046098,3.5,-8,0,7,1
16.7699248238769,3.03949,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.7000238236961,16.9691292010204,0.002930803,3.5,-8,0,7,1
16.8199810822611,3.059486,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.7500893211451,17.0185674010204,0.003510296,3.5,-8,0,7,1
16.8708207694767,3.119476,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.8009098214286,17.0700469010204,0.002756399,3.5,-8,0,7,1
16.9227986320481,3.15947,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.8528625212585,17.1213719010204,0.0033438,3.5,-8,0,7,1
16.9753812254919,3.21946,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.9057111252834,17.1738930010204,0.003792304,3.5,-8,0,7,1
17.0260364566906,3.259453,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.9568780257936,17.2252331010204,0.0025196,3.5,-8,0,7,1
17.0780580801587,3.319443,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.0094251204649,17.2775864010204,0.002689399,3.5,-8,0,7,1
17.1304124538042,3.379433,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.0623083262472,17.3317352010204,0.002861104,3.5,-8,0,7,1
17.1815178364748,3.419426,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.1139299248866,17.3821179010204,0.002585303,3.5,-8,0,7,1
17.2319611071749,3.479416,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.1648827239229,17.4329163010204,0.004123299,3.5,-8,0,7,1
17.2846614756621,3.519409,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.2181154195011,17.4860727010204,0.002771393,3.5,-8,0,7,1
17.3379637714988,3.579399,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.271956122449,17.5400872010204,0.003717198,3.5,-8,0,7,1
17.3882545562042,3.639389,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.3225331207483,17.5918029010204,0.003872995,3.5,-8,0,7,1
17.4414412680338,3.679382,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.3757642219388,17.6445542010204,0.0141151,3.5,-8,0,7,1
17.4930871484405,3.739372,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.4274017219388,17.6956654010204,0.004641801,3.5,-8,0,7,1
17.5437531608902,3.779366,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.4781270195578,17.7500944010204,0.007390596,3.5,-8,0,7,1
17.5964832976484,3.839355,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.530778925737,17.7992486010204,0.003867106,3.5,-8,0,7,1
17.6473783980589,3.899345,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.5817117205215,17.8517982010204,0.003845599,3.5,-8,0,7,1
17.6979816766782,3.959335,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.6322573200113,17.9015780010204,0.003397697,3.5,-8,0,7,1
17.749310225388,4.019325,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.6835719246032,17.9531803010204,0.004636104,3.5,-8,0,7,1
17.8002147592511,4.059319,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.7345374220522,18.0028809010204,0.003513499,3.5,-8,0,7,1
17.8524494211795,4.119308,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.7867783234127,18.0551188010204,0.004006101,3.5,-8,0,7,1
17.9030366783077,4.159302,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.8373498228458,18.1055148010204,0.003056902,3.5,-8,0,7,1
17.9535884130816,4.219292,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.8879018211451,18.1561657010204,0.003160502,3.5,-8,0,7,1
18.0060834646085,4.279282,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.9409271258503,18.2106588010204,0.004688201,3.5,-8,0,7,1
18.0588922408805,4.319275,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,14.9942693239796,18.2625199010204,0.004097201,3.5,-8,0,7,1
18.1111147406814,4.379265,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.0470193239796,18.3163037010204,0.004752799,3.5,-8,0,7,1
18.1638155090902,4.439255,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.1002524234694,18.3697324010204,0.004155499,3.5,-8,0,7,1
18.2144097565161,4.479248,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.1513577239229,18.4199775010204,0.003868899,3.5,-8,0,7,1
18.2679336098162,4.539238,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.2054222222222,18.4736024010204,0.004911196,3.5,-8,0,7,1
18.3190624420345,4.579231,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.2569935232426,18.5252048010204,0.003084701,3.5,-8,0,7,1
18.3700741094304,4.639221,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.3079584254535,18.5758990010204,0.004933404,3.5,-8,0,7,1
18.4215307132783,4.679214,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.3594584254535,18.6276728010204,0.0039125,3.5,-8,0,7,1
18.4726561157661,4.739204,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.4105484197846,18.6787857010204,0.002919997,3.5,-8,0,7,1
18.5227932674508,4.799194,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.460690922619,18.7295832010204,0.003830201,3.5,-8,0,7,1
18.5759998940746,4.839188,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.5139246244331,18.7821425010204,0.003372903,3.5,-8,0,7,1
18.6262166531663,4.899178,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.5640904195011,18.8324595010204,0.003493396,3.5,-8,0,7,1
18.678065173442,4.939171,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.6159982213719,18.8856407010204,0.003960998,3.5,-8,0,7,1
18.730172539195,4.999161,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.6680849206349,18.9362731010204,0.0041821,3.5,-8,0,7,1
18.780376924125,5.039154,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.7183076247166,18.9873035010204,0.0037643,3.5,-8,0,7,1
18.8335488051269,5.099144,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.7714774234694,19.0396946010204,0.0037205,3.5,-8,0,7,1
18.8837664055871,5.159134,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.8216663194444,19.0901404010204,0.002796797,3.5,-8,0,7,1
18.9375680598523,5.199127,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.8755003259637,19.1437136010204,0.004828904,3.5,-8,0,7,1
18.9877440266497,5.259117,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.925231420068,19.1936756010204,0.003430499,3.5,-8,0,7,1
19.0385462174704,5.29911,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,15.9755306193311,19.2437934010204,0.003226693,3.5,-8,0,7,1
19.0887906898046,5.3591,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.0252776218821,19.2933787010204,0.003653798,3.5,-8,0,7,1
19.1388254828961,5.399094,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.0748170209751,19.3430811010204,0.002800595,3.5,-8,0,7,1
19.1911178322439,5.459084,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.1265916241497,19.3953150010204,0.0043982,3.5,-8,0,7,1
19.2439713355154,5.47908,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.1789218253968,19.4469805010204,0.003241,3.5,-8,0,7,1
19.2956894906703,5.53907,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.2301279195011,19.4982093010204,0.002470295,3.5,-8,0,7,1
19.3460519326082,5.579063,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.279991723356,19.5482151010204,0.002074802,3.5,-8,0,7,1
19.4005126475962,5.639053,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.3339132227891,19.6020383010204,0.004426403,3.5,-8,0,7,1
19.4529293212481,5.71904,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.3858109197846,19.6540776010204,0.0044178,3.5,-8,0,7,1
19.5035426458041,5.759033,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.4359231221655,19.7040871010204,0.0044482,3.5,-8,0,7,1
19.5559993199934,5.819023,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.4878604237528,19.7561247010204,0.002848802,3.5,-8,0,7,1
19.6079227103572,5.859016,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.539269720805,19.8073568010204,0.003457901,3.5,-8,0,7,1
19.6587424396886,5.919006,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.5900096230159,19.8585870010204,0.002774497,3.5,-8,0,7,1
19.7102911962382,5.978996,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.6415623228458,19.9113112010204,0.002804897,3.5,-8,0,7,1
19.7606285344553,6.01899,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.6918855229592,19.9599762010204,0.0031375,3.5,-8,0,7,1
19.8109435750102,6.078979,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.7421978245465,20.0111414010204,0.003011203,3.5,-8,0,7,1
19.8621717531933,6.118973,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.7934326247166,20.0616680010204,0.003585303,3.5,-8,0,7,1
19.914132383226,6.158966,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.8454211238662,20.1134299010204,0.0037804,3.5,-8,0,7,1
19.9652120281756,6.198959,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.8966275226757,20.1648518010204,0.003536402,3.5,-8,0,7,1
20.0183865123102,6.258949,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,16.9503391227324,20.2185985010204,0.003643601,3.5,-8,0,7,1
20.0713910152623,6.318939,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.0038790249433,20.2720958010204,0.003697399,3.5,-8,0,7,1
20.1239545711619,6.378929,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.0569735260771,20.3250510010204,0.003133107,3.5,-8,0,7,1
20.1761581580155,6.438919,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.1097044217687,20.3778013010204,0.003016901,3.5,-8,0,7,1
20.2268664538488,6.498909,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.1609249220522,20.4298078010204,0.0026563,3.5,-8,0,7,1
20.2781726829358,6.538902,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.2125746244331,20.4807886010204,0.003475801,3.5,-8,0,7,1
20.3286255168007,6.598892,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.2630375212585,20.5323862010204,0.003300702,3.5,-8,0,7,1
20.3807047980116,6.638885,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.3151082199546,20.5831706010204,0.004285197,3.5,-8,0,7,1
20.4321371357259,6.698875,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.3665526218821,20.6351578010204,0.005269501,3.5,-8,0,7,1
20.4847392203333,6.738869,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.4191338222789,20.6877649010204,0.003841801,3.5,-8,0,7,1
20.5368395783938,6.798859,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.471253422619,20.7395113010204,0.005164101,3.5,-8,0,7,1
20.5896464942675,6.838852,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.5240109197846,20.7922440010204,0.003768098,3.5,-8,0,7,1
20.6402242068551,6.878845,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.574590625,20.8429355010204,0.003255605,3.5,-8,0,7,1
20.6929833946656,6.938835,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.6273285218254,20.8958639010204,0.005023002,3.5,-8,0,7,1
20.7461855230504,6.998825,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.6806114229025,20.9495168010204,0.0039304,3.5,-8,0,7,1
20.7993301807251,7.058815,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.7336879251701,21.0019374010204,0.003350602,3.5,-8,0,7,1
20.8516617705929,7.118805,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.786091425737,21.0546260010204,0.004904401,3.5,-8,0,7,1
20.9042722491734,7.158798,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.8386727253401,21.1077019010204,0.003534403,3.5,-8,0,7,1
20.9545111850835,7.218788,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.8887861252834,21.1575900010204,0.003529599,3.5,-8,0,7,1
21.005122783808,7.258781,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.938896619898,21.2074255010204,0.004235296,3.5,-8,0,7,1
21.0581499096355,7.318771,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,17.9913987244898,21.2597143010204,0.003457604,3.5,-8,0,7,1
21.1093353961408,7.378761,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,18.0420774234694,21.3114897010204,0.004015497,3.5,-8,0,7,1
