time,elapsed,local,host,charge,windup,active,remaining,circles,sky,frontStun,rearStun,casterStun,frontElement,centreX,centreZ,casterX,casterZ,gameTime,realTime,frameDelta,frontX,frontZ,rearX,rearZ,phaister
14.3199444581021,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.13655232426304,8.59234490464853,0.0106055,3.5,-8,0,7,1
14.371694841556,0.05998993,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.18779032738095,8.64206830464853,0.0024277,3.5,-8,0,7,1
14.4237077160145,0.6598892,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.23928822278912,8.69339350464853,0.002143197,3.5,-8,0,7,1
14.4760936936631,0.7198792,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.29115552721088,8.74515540464853,0.002527601,3.5,-8,0,7,1
14.5269453760365,0.7798691,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.34150372732426,8.79642880464853,0.002199603,3.5,-8,0,7,1
14.5769928945194,0.8198624,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.39105572562358,8.84505460464853,0.0024313,3.5,-8,0,7,1
14.6287993311661,0.8798523,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.44234922760771,8.89709510464853,0.003346003,3.5,-8,0,7,1
14.6807460535306,0.9198456,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.49378162556689,8.94773590464853,0.002944303,3.5,-8,0,7,1
14.7316464086052,0.9798355,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.54439422477324,8.99843800464853,0.003207703,3.5,-8,0,7,1
14.7836620401603,1.019829,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.59640862386621,9.05063560464853,0.004225702,3.5,-8,0,7,1
14.8362038387393,1.079819,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.64893772675737,9.10309130464853,0.002854805,3.5,-8,0,7,1
14.8874271060864,1.139809,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.70015232426304,9.15471570464853,0.002215901,3.5,-8,0,7,1
14.9393683532265,1.179802,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.75210002834467,9.20623980464853,0.002396103,3.5,-8,0,7,1
14.9900529812381,1.239792,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.80308432539683,9.25710690464853,0.002979202,3.5,-8,0,7,1
15.0402087581286,1.279785,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.85374672619048,9.30777800464853,0.004070302,3.5,-8,0,7,1
15.0902627643186,1.339775,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.90430632794785,9.35848840464853,0.002994005,3.5,-8,0,7,1
15.1427431538224,1.379768,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.95731682256236,9.41127700464853,0.003300801,3.5,-8,0,7,1
15.1946689547028,1.439758,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.00976712726757,9.46391620464853,0.002198604,3.5,-8,0,7,1
15.2468588829099,1.499748,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.06248422619048,9.51717480464853,0.002705598,3.5,-8,0,7,1
15.2985955872794,1.539742,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.11474352324263,9.56883860464853,0.002472796,3.5,-8,0,7,1
15.3489805473422,1.599731,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.16563742205215,9.61976410464853,0.002390894,3.5,-8,0,7,1
15.4007605216105,1.639725,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.2179404265873,9.67195190464853,0.002655102,3.5,-8,0,7,1
15.4524158482824,1.699715,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.27011752409297,9.72399730464853,0.002595798,3.5,-8,0,7,1
15.5032128448726,1.759705,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.32142762188209,9.77631270464853,0.002312096,3.5,-8,0,7,1
15.5548583780765,1.799698,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.37359482709751,9.82754310464853,0.0023759,3.5,-8,0,7,1
15.6050516726798,1.859688,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.42429512471655,9.87832300464853,0.003066398,3.5,-8,0,7,1
15.6556849257112,1.899681,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.47543982426304,9.92973880464853,0.002128798,3.5,-8,0,7,1
15.7059286113526,1.959671,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.5261910218254,9.98057560464853,0.002262195,3.5,-8,0,7,1
15.756574639054,1.999664,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.57734862528345,10.0312153046485,0.002109999,3.5,-8,0,7,1
15.808593891575,2.059654,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.62989332482993,10.0837906046485,0.0025045,3.5,-8,0,7,1
15.8607629353483,2.119644,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.68258932823129,10.1374036046485,0.002804301,3.5,-8,0,7,1
15.9119133632467,2.159637,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.73425642715419,10.1882577046485,0.002592503,3.5,-8,0,7,1
15.962903825047,2.239624,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.78551212443311,10.2397055046485,0.003460998,3.5,-8,0,7,1
16.0142769049492,2.279617,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.83740412414966,10.2916050046485,0.002293296,3.5,-8,0,7,1
16.0653054201684,2.339607,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.88863242630385,10.3430016046485,0.002641702,3.5,-8,0,7,1
16.1154428192775,2.379601,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.93875222505669,10.3927275046485,0.002104698,3.5,-8,0,7,1
16.1671918457118,2.419594,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.99051072845805,10.4445636046485,0.002108503,3.5,-8,0,7,1
16.2179935684823,2.479584,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.04132092545351,10.4958945046485,0.001625999,3.5,-8,0,7,1
16.2684621673904,2.519577,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.09177972647392,10.5461226046485,0.002611501,3.5,-8,0,7,1
16.3195581189042,2.579567,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.14284632227891,10.5967077046485,0.002432696,3.5,-8,0,7,1
16.3709535298403,2.61956,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.19425002834467,10.6480660046485,0.002032306,3.5,-8,0,7,1
16.4228104824829,2.67955,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.24611982709751,10.7000825046485,0.0019634,3.5,-8,0,7,1
16.4746081805963,2.719543,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.29793442460317,10.7521043046485,0.002338797,3.5,-8,0,7,1
16.5249723267043,2.779533,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.34829602465986,10.8023290046485,0.002171202,3.5,-8,0,7,1
16.577741704972,2.839523,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.40104322562358,10.8555107046485,0.0034098,3.5,-8,0,7,1
16.6278208656493,2.879517,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.45112442602041,10.9052949046485,0.002176304,3.5,-8,0,7,1
