time,elapsed,local,host,cheska,firstPredicted,secondPredicted,firstDenied,secondDenied,qcharges,echarges,sheets,walls,colliders,sheetX,sheetZ,wallX,wallZ,casterX,casterZ,wallTime
13.366589084665,0.01999664,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996680.5479
13.4167562632884,0.05998993,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996680.5972
13.4834276127877,0.1399765,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996680.6635
13.5500954175244,0.1999664,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996680.7305
13.616785313456,0.5799026,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996680.7965
13.6835538130688,0.6598892,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996680.8637
13.7502398769247,0.7198792,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996680.9299
13.8169069922964,0.7998657,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996680.9966
13.867114848836,0.8598557,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996681.0467
13.9172819198171,0.8998489,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996681.0973
13.9836163804556,0.9798355,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996681.1646
14.0337062493215,1.019829,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996681.2148
14.1006560209642,1.079819,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996681.2813
14.1673240191924,1.159805,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996681.3475
14.233991720366,1.219795,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996681.4144
14.3006594194348,1.279785,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996681.481
14.3508795027311,1.339775,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996681.5323
14.4010470701444,1.379768,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996681.5811
14.4677158851239,1.439758,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996681.6487
14.5343929836775,1.499748,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996681.7147
14.6010993026073,1.559738,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996681.7814
14.6677668029505,1.639725,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996681.8485
14.7344346974852,1.699715,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996681.9145
14.7844857391032,1.759705,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996681.9648
14.8346672661665,1.799698,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996682.0153
14.9014291335146,1.859688,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996682.0815
14.9679160948532,1.939674,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996682.1486
15.0339170203048,1.999664,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996682.2159
15.0999971426713,2.079651,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996682.2828
15.1501650010298,2.119644,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996682.3319
15.2168510087828,2.179634,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996682.3982
15.2835189151081,2.259621,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996682.465
15.3501863135832,2.319611,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996682.5329
15.4169007419298,2.379601,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996682.5985
15.483568245663,2.459587,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996682.6661
15.5502355445797,2.519577,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996682.7328
15.6169031480203,2.579567,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996682.7987
15.683570952757,2.659554,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996682.8649
15.7338722591909,2.699547,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996682.9164
15.7840393478113,2.779533,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996682.9666
15.8507073498579,2.839523,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996683.033
15.9174558377887,2.899513,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996683.0993
15.983841586678,2.9795,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996683.1664
16.0501758501368,3.03949,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996683.2329
16.1168891047376,3.09948,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996683.2993
16.1835556535671,3.179466,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996683.366
16.2502233565847,3.21946,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996683.433
16.3002328158418,3.279449,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996683.4839
16.3504558301034,3.319443,1,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8,63924996683.5325
