time,elapsed,local,host,zack,pick,charged,held,s2charges,ultcharge,grounded,casterY,ultRemaining,bolts,boltX,boltZ,chargeVisuals,chargedFlight,shoeState,shoeX,shoeY,shoeZ,frontStun,frontX,frontY,frontZ,magnetRemaining,wallTime
12.6846059072018,0.01999664,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.01032838,-5,0,63925003211.3877
12.7508010742068,0.07998657,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.01004589,-5,0,63925003211.4546
12.8168020918593,0.3999329,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.01000617,-5,0,63925003211.521
12.8669694599882,0.4599228,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.01000081,-5,0,63925003211.5705
12.9336372569203,0.5199127,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.0100001,-5,0,63925003211.6371
12.9999787814543,0.5998993,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.01,-5,0,63925003211.7043
13.0502172541246,0.6398926,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.009999999,-5,0,63925003211.7544
13.116928791143,0.6998825,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.009999998,-5,0,63925003211.8201
13.1835964961722,0.7798691,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.009999998,-5,0,63925003211.8881
13.2503235856444,0.839859,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.009999998,-5,0,63925003211.9541
13.3169910856709,0.8998489,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.009999998,-5,0,63925003212.0204
13.3837998850085,0.9798355,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.009999998,-5,0,63925003212.0873
13.4505171650276,1.039825,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.009999998,-5,0,63925003212.1558
13.5172063804232,1.099815,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.009999998,-5,0,63925003212.2209
13.5838732866943,1.179802,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.009999998,-5,0,63925003212.2883
13.6505632517114,1.239792,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.009999998,-5,0,63925003212.3545
13.7173517531902,1.319778,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.009999998,-5,0,63925003212.421
13.7840306629799,1.379768,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.009999998,-5,0,63925003212.4883
13.8507032043487,1.439758,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.009999998,-5,0,63925003212.5544
13.9174027137458,1.539742,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.009999998,-5,0,63925003212.6211
13.9837375747971,1.599731,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.009999998,-5,0,63925003212.688
14.0501513908803,1.659721,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.009999998,-5,0,63925003212.7544
14.116869280301,1.719711,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.009999998,-5,0,63925003212.8222
14.1835976840928,1.779701,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.009999998,-5,0,63925003212.8883
14.2502659813128,1.839691,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.009999998,-5,0,63925003212.9551
14.3169698779657,1.919678,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.009999998,-5,0,63925003213.0225
14.383643522542,1.979668,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.009999998,-5,0,63925003213.0889
14.4503113213181,2.039658,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.009999998,-5,0,63925003213.1549
14.5170618319698,2.119644,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.009999998,-5,0,63925003213.222
14.5837376564741,2.179634,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.009999998,-5,0,63925003213.2885
14.6504052597843,2.239624,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.009999998,-5,0,63925003213.355
14.7170733557083,2.319611,1,0,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,-1,0,0,0,0,3,0.009999998,-5,0,63925003213.4217
