time,elapsed,host,local,round,x,y,z,trip,stun,mash,holding,shoeActive,shoeState,shoeX,shoeY,shoeZ,episode,ack,map,swimming,swimAnimation,floating,eyeY
16.8073,0.0000,0,1,1,-1.8000,0.0000,9.0000,0.0000,0.0000,0,0,1,1,-2.2853,0.8212,8.3801,2,0,3,0,0,0,1.2500
16.8575,0.0501,0,1,1,-1.8000,0.0000,9.0000,0.0000,0.0000,0,0,1,1,-2.5359,0.6458,8.5221,2,0,3,0,0,0,1.2500
16.9077,0.1003,0,1,1,-1.8000,0.1800,9.0000,0.0000,0.0000,0,0,1,1,-2.6517,0.5668,8.7921,2,0,3,0,0,0,1.4300
16.9588,0.1515,0,1,1,-1.8000,0.1800,9.0000,0.0000,0.0000,0,0,1,1,-2.6656,0.5311,8.8778,2,0,3,0,0,0,1.4300
17.0094,0.2020,0,1,1,-1.8000,0.1800,9.0000,0.0000,0.0000,0,1,1,1,-2.6768,0.6154,8.8051,2,0,3,0,0,0,1.4300
17.0599,0.2526,0,1,1,-1.8000,0.1800,9.0000,0.0000,0.0000,0,1,1,1,-2.5470,0.8114,8.5423,2,0,3,0,0,0,1.4300
17.1110,0.3037,0,1,1,-1.8000,0.1800,9.0000,0.0000,0.0000,0,1,1,1,-2.2852,0.9271,8.3826,2,0,3,0,0,0,1.4300
17.1618,0.3544,0,1,1,-1.8000,0.1800,9.0000,0.0000,0.0000,0,1,1,1,-2.2596,0.9332,8.3745,2,0,3,0,0,0,1.4300
17.2123,0.4050,0,1,1,-1.8000,0.1800,9.0000,0.0000,0.0000,0,1,1,1,-2.2596,0.9332,8.3745,2,0,3,0,0,0,1.4300
17.2633,0.4559,0,1,1,17.9012,0.3240,0.0000,0.0000,0.0000,0,1,1,1,17.4576,1.3816,-0.5975,2,0,3,0,0,0,1.5740
17.3140,0.5066,0,1,1,18.0024,0.5160,0.0000,0.0000,0.0000,0,1,1,1,17.4884,1.6738,-0.5700,2,0,3,0,0,0,1.7660
17.3640,0.5567,0,1,1,18.1542,0.7440,0.0000,0.0000,0.0000,0,1,1,1,17.6570,1.9670,-0.5703,2,0,3,0,0,0,1.9940
17.6147,0.8074,0,1,1,18.8120,0.9400,0.0000,0.0000,0.0000,0,1,1,1,19.3470,1.8355,-0.5554,2,0,3,0,0,0,2.1900
17.6792,0.8718,0,1,1,18.9638,1.2640,0.0000,0.0000,0.0000,0,1,1,1,19.1981,2.3879,-0.7285,2,0,3,0,0,0,2.5140
17.7401,0.9328,0,1,1,19.1156,1.5160,0.0000,0.0000,0.0000,0,1,1,1,19.0695,2.7352,-0.7568,2,0,3,0,0,0,2.7660
17.8075,1.0002,0,1,1,19.2674,1.6960,0.0000,0.0000,0.0000,0,1,1,1,19.2207,2.9109,-0.7537,2,0,3,0,0,0,2.9460
17.8776,1.0703,0,1,1,19.4698,1.8240,0.0000,0.0000,0.0000,0,1,1,1,19.4226,3.0181,-0.7582,2,0,3,0,0,0,3.0740
17.9418,1.1345,0,1,1,19.6216,1.8360,0.0000,0.0000,0.0000,0,1,1,1,19.4905,2.9906,-0.7685,2,0,3,0,0,0,3.0860
18.0099,1.2025,0,1,1,19.7734,1.7560,0.0000,0.0000,0.0000,0,1,1,1,19.4622,2.9220,-0.6958,2,0,3,0,0,0,3.0060
18.0781,1.2707,0,1,1,19.9000,1.4840,0.0000,0.0000,0.0000,0,1,1,1,19.5322,2.6980,-0.6091,2,0,3,0,0,0,2.7340
18.1462,1.3388,0,1,1,19.9000,1.1960,0.0000,0.0000,0.0000,0,1,1,1,19.5305,2.3834,-0.6241,2,0,3,0,0,0,2.4460
18.2147,1.4074,0,1,1,19.9000,0.8360,0.0000,0.0000,0.0000,0,1,1,1,19.5287,1.9201,-0.7011,2,0,3,0,0,0,2.0860
18.2814,1.4740,0,1,1,19.9000,0.5240,0.0000,0.0000,0.0000,0,1,1,1,19.5271,1.5757,-0.7185,2,0,3,0,0,0,1.7740
18.3498,1.5425,0,1,1,19.9000,0.4040,0.0000,0.0000,0.0000,0,1,1,1,19.5276,1.5199,-0.6713,2,0,3,0,0,0,1.6540
18.4157,1.6084,0,1,1,19.9000,0.1000,0.0000,0.0000,0.0000,0,1,1,1,19.5252,1.2663,-0.6192,2,0,3,0,0,0,1.3500
18.4836,1.6763,0,1,1,19.9000,-0.2120,0.0000,0.0000,0.0000,0,1,1,1,19.5255,0.9326,-0.6394,2,0,3,0,0,0,1.0380
18.5547,1.7473,0,1,1,19.9000,-0.5960,0.0000,0.0000,0.0000,0,1,1,1,19.5247,0.4546,-0.7138,2,0,3,0,0,0,0.6540
18.6220,1.8147,0,1,1,19.9000,-0.9560,0.0000,0.0000,0.0000,0,1,1,1,19.5246,0.0848,-0.7197,2,0,3,0,0,0,0.2940
18.6937,1.8863,0,1,1,19.9000,-1.1640,0.0000,0.0000,0.0000,0,1,1,1,19.5255,-0.0501,-0.6651,2,0,3,0,0,0,0.0860
18.7610,1.9536,0,1,1,19.9000,-1.5320,0.0000,0.0000,0.0000,0,1,1,1,19.5237,-0.3717,-0.6176,2,0,3,0,0,0,-0.2820
18.8282,2.0208,0,1,1,19.9000,-1.9000,0.0000,0.0000,0.0000,0,1,1,1,19.5251,-0.7766,-0.6558,2,0,3,0,0,0,-0.6500
18.8952,2.0879,0,1,1,19.9000,-2.5080,0.0000,0.0000,0.0000,0,1,1,1,19.5239,-1.4698,-0.7205,2,0,3,0,0,0,-1.2580
18.9627,2.1553,0,1,1,19.9000,-2.6400,0.0000,0.0000,0.0000,0,1,1,1,19.5246,-1.5947,-0.7164,2,0,3,0,0,0,-1.3900
19.0289,2.2215,0,1,1,19.9000,-2.8960,0.0000,0.0000,0.0000,0,1,1,1,19.5254,-1.7823,-0.6647,2,0,3,0,0,0,-1.6460
19.0965,2.2891,0,1,1,19.9000,-3.2000,0.0000,0.0000,0.0000,0,1,1,1,19.5237,-2.0399,-0.6176,2,0,3,0,0,0,-1.9500
19.1653,2.3579,0,1,1,19.9000,-3.7280,0.0000,0.0000,0.0000,0,1,1,1,19.5251,-2.6071,-0.6582,2,0,3,0,0,0,-2.4780
19.2527,2.4454,0,1,1,-1.8000,0.1800,9.0000,2.5000,3.8817,0,0,0,0,19.5254,-0.6540,-0.6853,4,0,3,0,0,0,1.6074
19.3203,2.5129,0,1,1,-1.8000,0.1800,9.0000,2.5000,3.8279,0,0,0,0,19.5254,-0.6540,-0.6853,4,0,3,0,0,0,1.6074
19.3917,2.5843,0,1,1,-1.8000,0.1800,9.0000,2.5000,3.7732,0,0,0,0,19.5254,-0.6540,-0.6853,4,0,3,0,0,0,1.6074
19.4620,2.6547,0,1,1,-1.8000,0.1800,9.0000,2.5000,3.6916,0,0,0,0,19.5254,-0.6540,-0.6853,4,0,3,0,0,0,1.6074
19.5380,2.7307,0,1,1,-1.8000,0.1800,9.0000,2.5000,3.6241,0,0,0,0,19.5254,-0.6540,-0.6853,4,0,3,0,0,0,1.6074
19.6136,2.8062,0,1,1,-1.8000,0.1800,9.0000,2.5000,3.5508,0,0,0,0,19.5254,-0.6540,-0.6853,4,0,3,0,0,0,1.6074
19.6897,2.8824,0,1,1,-1.8000,0.1800,9.0000,2.5000,3.4729,0,0,0,0,19.5254,-0.6540,-0.6853,4,0,3,0,0,0,1.6074
19.7630,2.9557,0,1,1,-1.8000,0.1800,9.0000,2.5000,3.4107,0,0,0,0,19.5254,-0.6540,-0.6853,4,0,3,0,0,0,1.6074
19.8373,3.0300,0,1,1,-1.8000,0.1800,9.0000,2.5000,3.3321,0,0,0,0,19.5254,-0.6540,-0.6853,4,0,3,0,0,0,1.6074
19.9133,3.1060,0,1,1,-1.8000,0.1800,9.0000,2.5000,3.2525,0,0,0,0,19.5254,-0.6540,-0.6853,4,0,3,0,0,0,1.6074
19.9892,3.1819,0,1,1,-1.8000,0.1800,9.0000,2.5000,3.1904,0,0,0,0,19.5254,-0.6540,-0.6853,4,0,3,0,0,0,1.6074
20.0616,3.2542,0,1,1,-1.8000,0.1800,9.0000,2.5000,3.1158,0,0,0,0,19.5254,-0.6540,-0.6853,4,0,3,0,0,0,1.6074
