time,elapsed,local,host,zack,pick,charged,held,s2charges,ultcharge,grounded,casterY,ultRemaining,bolts,boltX,boltZ,chargeVisuals,chargedFlight,shoeState,shoeX,shoeY,shoeZ,frontStun,frontX,frontY,frontZ,magnetRemaining,wallTime
12.4734176975054,0,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,-2.237121,0.8322861,8.353189,0,3,0.01017132,-5,0,63925002163.7763
12.5239188063269,0.05998993,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.7790707,0.7213163,-7.62579,0,3,0.01002359,-5,0,63925002163.8255
12.5744610265767,0.09998322,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.8544959,0.5209413,-7.90531,0,3,0.01000617,-5,0,63925002163.8749
12.6249611270366,0.1599731,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.8525274,0.4842437,-8.020099,0,3,0.01000081,-5,0,63925002163.9252
12.6754619348546,0.4999161,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.869087,0.5213477,-8.021484,0,3,0.0100002,-5,0,63925002163.9757
12.7259625432578,0.559906,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.8869162,0.606776,-7.930015,0,3,0.01000002,-5,0,63925002164.0256
12.7764629428399,0.5998993,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.7980776,0.7904524,-7.655974,0,3,0.01,-5,0,63925002164.0751
12.8269634515358,0.6598892,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5730504,0.9253787,-7.460206,0,3,0.009999998,-5,0,63925002164.1248
12.8774642593538,0.6998825,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002164.1747
12.9279647605245,0.7598724,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002164.2258
12.9781317358774,0.7998657,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002164.2754
13.0441324584869,0.8798523,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002164.3415
13.1101929807787,0.9398422,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002164.4094
13.1761936130313,0.9998322,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002164.4753
13.2421941401747,1.079819,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002164.5421
13.3081948627842,1.139809,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002164.6088
13.3742246028719,1.199799,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002164.6747
13.4403271946063,1.279785,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002164.7427
13.5063318818559,1.339775,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002164.8093
13.5723867632945,1.419762,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002164.8752
13.6383878860561,1.499748,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002164.9416
13.7045708733176,1.559738,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002165.0087
13.7705714981941,1.619728,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002165.0754
13.8365724254896,1.699715,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002165.1426
13.9025878025157,1.759705,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002165.2097
13.9685886228581,1.799698,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002165.2755
14.0346888413404,1.879684,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002165.3429
14.100689864525,1.939674,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002165.4093
14.1666905963545,1.999664,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002165.475
14.2168576639084,2.079651,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002165.5261
14.2670139052843,2.119644,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002165.5757
14.3171812753876,2.179634,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002165.626
14.3838486720373,2.239624,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002165.6932
14.4505165725326,2.319611,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002165.7597
14.5008632229765,2.359604,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002165.8096
14.5510304526364,2.419594,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002165.8601
14.6176981518356,2.479584,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002165.9259
14.6843653530007,2.519577,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002165.994
14.7510326513586,2.599564,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002166.0595
14.8178360369739,2.659554,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002166.1271
14.8845035312076,2.719543,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002166.193
14.9511713359443,2.79953,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002166.2601
15.0017726375287,2.839523,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002166.3104
15.0522730446359,2.899513,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002166.3603
15.1030204928045,2.939507,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002166.4101
15.1535212027964,2.999496,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002166.4607
15.2040217114923,3.03949,1,0,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5554825,0.9322861,-7.451477,0,3,0.009999998,-5,0,63925002166.5103
