time,elapsed,local,host,sean,pick,charged,held,s2charges,ultcharge,grounded,casterY,pose,craters,craterX,craterZ,embers,fireFlight,shoeState,shoeX,shoeY,shoeZ,frontStun,chargeRemaining,wallTime
9.90073395184552,0.3799362,2,0,1,2,0,1,2,15,1,0.1017185,-1,0,0,0,0,0,1,-0.2767921,1.286587,-8.74353,0,0,63925000032.044
9.95090110862007,0.4199295,2,0,1,2,0,1,2,15,1,0.0493712,-1,0,0,0,0,0,1,-0.6318074,1.094495,-8.63039,0,0,63925000032.0928
10.0014033292731,0.4799194,2,0,1,2,0,1,2,15,1,0.01746575,-1,0,0,0,0,0,1,-0.8308338,0.8577824,-8.347728,0,0,63925000032.1434
10.0519021184867,0.5199127,2,0,1,2,0,1,2,15,1,0.01221151,-1,0,0,0,0,0,1,-0.8573936,0.858419,-8.30449,0,0,63925000032.1923
10.1024028284786,0.5799026,2,0,1,2,0,1,2,15,1,0.01032838,-1,0,0,0,0,0,1,-0.7209601,1.06119,-8.53289,0,0,63925000032.2425
10.1529046465394,0.6198959,2,0,1,2,0,1,2,15,1,0.01008889,-1,0,0,0,0,0,1,-0.4614175,1.21166,-8.654755,0,0,63925000032.2929
10.203404848588,0.6798859,2,0,1,2,0,1,2,15,1,0.01001208,-1,0,0,0,0,0,1,-0.4436434,1.216465,-8.657746,0,0,63925000032.3429
10.2539059592908,0.7198792,2,0,1,2,0,1,2,15,1,0.01000314,-1,0,0,0,0,0,1,-0.4441233,1.215526,-8.657423,0,0,63925000032.3925
10.3044067671088,0.7798691,2,0,1,2,0,1,2,15,1,0.01000041,-1,0,0,0,0,0,1,-0.1903571,1.215136,-8.770205,0,0,63925000032.4435
10.3549083838736,0.8198624,2,0,1,2,0,1,2,15,1,0.0100001,-1,0,0,0,0,0,1,-0.05011411,1.214978,-8.791795,0,0,63925000032.4931
10.4054082849187,0.8798523,2,0,1,2,0,1,2,15,1,0.01000001,-1,0,0,0,0,0,1,0.5730331,1.214913,-8.548711,0,0,63925000032.5435
10.4559091943254,0.9198456,2,0,1,2,0,1,2,15,1,0.01,-1,0,0,0,0,0,1,0.7558185,1.214887,-8.241223,0,0,63925000032.5927
10.5064112136823,0.9798355,2,0,1,2,0,1,2,15,1,0.009999998,-1,0,0,0,0,0,1,0.7635292,1.214876,-7.784423,0,0,63925000032.6435
