time,elapsed,local,host,charge,windup,active,remaining,circles,sky,frontStun,rearStun,casterStun,frontElement,centreX,centreZ,casterX,casterZ,gameTime,realTime,frameDelta,frontX,frontZ,rearX,rearZ,phaister,charIndex,heroMode,roomPick
14.4346542299679,0.01999664,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.24368752834467,8.83332580226757,0.0109674,3.5,-8,0,7,1,5,1,5
14.4847530455957,0.05998993,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.29368152636054,8.88078610226757,0.002096202,3.5,-8,0,7,1,5,1,5
14.5358854321623,0.1199799,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.34480732709751,8.93181910226757,0.003011402,3.5,-8,0,7,1,5,1,5
14.5881393029448,0.1599731,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.39709282879819,8.98432490226757,0.002470203,3.5,-8,0,7,1,5,1,5
14.640544196975,0.839859,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.44950012755102,9.03693970226757,0.002504301,3.5,-8,0,7,1,5,1,5
14.691722792075,0.8998489,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.500665625,9.08878580226757,0.002508596,3.5,-8,0,7,1,5,1,5
14.7423204663862,0.9398422,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.5512608276644,9.13842280226757,0.002401502,3.5,-8,0,7,1,5,1,5
14.7951983604836,0.9998322,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.60416133078231,9.19120710226757,0.002947903,3.5,-8,0,7,1,5,1,5
14.8458737688651,1.039825,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.65480322420635,9.24194990226757,0.002381193,3.5,-8,0,7,1,5,1,5
14.8962433156674,1.099815,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.7051814271542,9.29258760226757,0.002915001,3.5,-8,0,7,1,5,1,5
14.9485337522603,1.139809,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.75745722789116,9.34465060226757,0.002426601,3.5,-8,0,7,1,5,1,5
15.0009282109165,1.199799,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.80933292942177,9.39673250226757,0.002665405,3.5,-8,0,7,1,5,1,5
15.0523986181221,1.259789,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.8602937287415,9.44828960226757,0.002536898,3.5,-8,0,7,1,5,1,5
15.1035021921806,1.299782,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.91089132653061,9.49826080226757,0.002276602,3.5,-8,0,7,1,5,1,5
15.1549820972211,1.359772,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.96186152919501,9.54978800226757,0.002693899,3.5,-8,0,7,1,5,1,5
15.2071654593316,1.399765,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.01352822420635,9.60080450226757,0.002222697,3.5,-8,0,7,1,5,1,5
15.2590499726299,1.459755,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.06489902919501,9.65214730226757,0.002226701,3.5,-8,0,7,1,5,1,5
15.3111349610495,1.499748,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.11646832482993,9.70398000226757,0.002909899,3.5,-8,0,7,1,5,1,5
15.3615110719204,1.559738,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.1665575255102,9.75383090226757,0.002733298,3.5,-8,0,7,1,5,1,5
15.4128916378203,1.599731,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.21790322420635,9.80508800226757,0.003696797,3.5,-8,0,7,1,5,1,5
15.4633301779395,1.659721,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.268372930839,9.85540850226757,0.002571103,3.5,-8,0,7,1,5,1,5
15.5155325125461,1.719711,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.32055773100907,9.90879000226757,0.002396903,3.5,-8,0,7,1,5,1,5
15.567132970395,1.759705,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.37213212868481,9.96007500226757,0.003344303,3.5,-8,0,7,1,5,1,5
15.6190471930662,1.819695,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.42410202664399,10.0113621022676,0.003064597,3.5,-8,0,7,1,5,1,5
15.6705887469277,1.859688,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.4756439271542,10.0642734022676,0.003278699,3.5,-8,0,7,1,5,1,5
15.7226628979249,1.919678,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.527690625,10.1149932022676,0.002262599,3.5,-8,0,7,1,5,1,5
15.7744814755884,1.959671,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.57951972789116,10.1668641022676,0.002349199,3.5,-8,0,7,1,5,1,5
15.8251772871148,2.019661,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.63018852749433,10.2174311022676,0.002399001,3.5,-8,0,7,1,5,1,5
15.8771765432903,2.079651,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.68222383078231,10.2705946022676,0.002610806,3.5,-8,0,7,1,5,1,5
