time,elapsed,local,host,charge,windup,active,remaining,circles,sky,frontStun,rearStun,casterStun,frontElement,centreX,centreZ,casterX,casterZ,gameTime,realTime,frameDelta,frontX,frontZ,rearX,rearZ,phaister,charIndex,heroMode,roomPick
14.5413812976563,0.01999664,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.2437943239796,14.7448674011905,0.0141516,3.5,-8,0,7,1,5,1,5
14.5922565275384,0.05998993,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.2945729237528,14.7923184011905,0.003058603,3.5,-8,0,7,1,5,1,5
14.645595318221,0.839859,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.3478931264172,14.8457738011905,0.0034089,3.5,-8,0,7,1,5,1,5
14.6960033315094,0.8798523,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.3982740221088,14.8959077011905,0.002889598,3.5,-8,0,7,1,5,1,5
14.7481387994485,0.9398422,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.4504545209751,14.9484288011905,0.002609297,3.5,-8,0,7,1,5,1,5
14.7986401215172,0.9998322,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.5009338222789,15.0000092011905,0.002874901,3.5,-8,0,7,1,5,1,5
14.8497711546184,1.039825,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.5520331207483,15.0497696011905,0.002821301,3.5,-8,0,7,1,5,1,5
14.9007724054717,1.099815,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.6030476261338,15.1019711011905,0.003594104,3.5,-8,0,7,1,5,1,5
14.9526580695366,1.139809,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.654821619898,15.1529715011905,0.0033384,3.5,-8,0,7,1,5,1,5
15.0033921900718,1.199799,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.705053422619,15.2028926011905,0.004857299,3.5,-8,0,7,1,5,1,5
15.0552637709212,1.239792,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.7564114229025,15.2538315011905,0.002198498,3.5,-8,0,7,1,5,1,5
15.1064935950004,1.299782,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.8071340206916,15.3047339011905,0.002662798,3.5,-8,0,7,1,5,1,5
15.1600366278179,1.359772,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.8601469246032,15.3598981011905,0.003572499,3.5,-8,0,7,1,5,1,5
