time,elapsed,local,host,charge,windup,active,remaining,circles,sky,frontStun,rearStun,casterStun,frontElement,centreX,centreZ,casterX,casterZ,gameTime,realTime,frameDelta,frontX,frontZ,rearX,rearZ,phaister,charIndex,heroMode,roomPick,castAge
14.0427090808202,0.05998993,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.2251228245465,14.0524672015873,0.0525678,3.5,-8,0,7,1,5,1,5,-1
14.0968288204644,0.09998322,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.2797892290249,14.1012441015873,0.0546664,3.5,-8,0,7,1,5,1,5,-1
14.1488031124265,0.1599731,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.3317391298186,14.1503182015873,0.006191405,3.5,-8,0,7,1,5,1,5,-1
14.2000375214999,0.2199631,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.3829603245465,14.2030051015873,0.003136395,3.5,-8,0,7,1,5,1,5,-1
14.2521954938525,0.2599564,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.435150928288,14.2531461015873,0.0035661,3.5,-8,0,7,1,5,1,5,-1
14.3034829153039,0.3199463,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.4864698270975,14.3047276015873,0.004918296,3.5,-8,0,7,1,5,1,5,-1
14.3548424637655,0.3599396,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.5377668296485,14.3570071015873,0.004563202,3.5,-8,0,7,1,5,1,5,-1
14.406329644873,0.4199295,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.5892996244331,14.4073242015873,0.005094395,3.5,-8,0,7,1,5,1,5,-1
14.4565262263839,0.4599228,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.6394878259637,14.4577217015873,0.003083702,3.5,-8,0,7,1,5,1,5,-1
14.5069602430717,0.5199127,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.6898750283447,14.5080607015873,0.006112599,3.5,-8,0,7,1,5,1,5,-1
14.5586536605668,0.5799026,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.7415900297619,14.5609724015873,0.004079903,3.5,-8,0,7,1,5,1,5,-1
14.6096013035218,0.6198959,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.7925673256803,14.6105438015873,0.003671896,3.5,-8,0,7,1,5,1,5,-1
14.6601398585283,0.6798859,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.8430627267574,14.6624083015873,0.003488201,3.5,-8,0,7,1,5,1,5,-1
14.7124410075939,0.7198792,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.895415625,14.7133705015873,0.004320996,3.5,-8,0,7,1,5,1,5,-1
14.7654659444315,0.7798691,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.9484150297619,14.7667901015873,0.004493006,3.5,-8,0,7,1,5,1,5,-1
14.8190661373304,0.839859,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.0020517290249,14.8212468015873,0.004688705,3.5,-8,0,7,1,5,1,5,-1
14.8707568627817,0.8798523,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.0537125283447,14.8717266015873,0.003917198,3.5,-8,0,7,1,5,1,5,-1
14.9216655718966,0.9398422,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.104559630102,14.9230559015873,0.004883404,3.5,-8,0,7,1,5,1,5,-1
14.9757440520718,0.9798355,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.1586687287415,14.9765038015873,0.005075199,3.5,-8,0,7,1,5,1,5,-1
15.0273658855807,1.039825,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.2102910289116,15.0293268015873,0.005892701,3.5,-8,0,7,1,5,1,5,-1
15.0811833275773,1.099815,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.2641118268141,15.0831601015873,0.004653302,3.5,-8,0,7,1,5,1,5,-1
15.1336156248616,1.139809,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.3165476261338,15.1356321015873,0.003691298,3.5,-8,0,7,1,5,1,5,-1
15.1860833724856,1.199799,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.3690303287982,15.1872239015873,0.003234602,3.5,-8,0,7,1,5,1,5,-1
15.238656873639,1.259789,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.4215678287982,15.2407047015873,0.003542305,3.5,-8,0,7,1,5,1,5,-1
15.2924889091949,1.299782,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.4754676303855,15.2935343015873,0.004117106,3.5,-8,0,7,1,5,1,5,-1
15.3454228005034,1.359772,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.5283390235261,15.3464180015873,0.005056399,3.5,-8,0,7,1,5,1,5,-1
15.3976373126556,1.419762,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.5805746244331,15.3996161015873,0.002710098,3.5,-8,0,7,1,5,1,5,-1
15.4502041670808,1.459755,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.6331673256803,15.4521094015873,0.003139101,3.5,-8,0,7,1,5,1,5,-1
15.5048092386138,1.519745,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.6877941255669,15.5057321015873,0.0064304,3.5,-8,0,7,1,5,1,5,-1
