time,elapsed,local,host,charge,windup,active,remaining,circles,sky,frontStun,rearStun,casterStun,frontElement,centreX,centreZ,casterX,casterZ,gameTime,realTime,frameDelta,frontX,frontZ,rearX,rearZ,phaister,charIndex,heroMode,roomPick,castAge
33.5958511434953,19.6567,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0.140561989795918,3.59540630493197,0.0750131,3.5,-8,0,7,1,5,1,5,-1
33.7317876434784,19.87666,2,0,0,0,1,1.453407,1,1,1.559021,0,0,6,0,-8,0,-8,0.27787158446712,3.73678600493197,0.1373096,3.5,-8,0,7,1,5,1,5,-1
33.841542631508,19.91666,2,0,0,0,1,1.316098,1,1,1.424777,0,0,6,0,-8,0,-8,0.386539888038549,3.75281880493197,0.1086683,3.5,-8,0,7,1,5,1,5,-1
33.8934319278008,19.95665,2,0,0,0,1,1.158305,1,1,1.271082,0,0,6,0,-8,0,-8,0.438876884920635,3.80135520493197,0.003212195,3.5,-8,0,7,1,5,1,5,-1
33.945995186506,20.03664,2,0,0,0,1,1.107215,1,1,1.217039,0,0,6,0,-8,0,-8,0.491295287698413,3.85389230493197,0.004540703,3.5,-8,0,7,1,5,1,5,-1
33.99750841404,20.09663,2,0,0,0,1,1.055102,1,1,1.16637,0,0,6,0,-8,0,-8,0.542298483560091,3.90529540493197,0.0034304,3.5,-8,0,7,1,5,1,5,-1
34.0501928469624,20.13662,2,0,0,0,1,1.002722,1,1,1.115233,0,0,6,0,-8,0,-8,0.594461288265306,3.95688470493197,0.003213102,3.5,-8,0,7,1,5,1,5,-1
34.1019978674819,20.19661,2,0,0,0,1,0.9519743,1,1,1.062484,0,0,6,0,-8,0,-8,0.645753387188209,4.00818230493197,0.003757901,3.5,-8,0,7,1,5,1,5,-1
34.154209005627,20.2366,2,0,0,0,1,0.9000637,1,1,1.009281,0,0,6,0,-8,0,-8,0.69744758361678,4.05959780493197,0.003541596,3.5,-8,0,7,1,5,1,5,-1
34.2049583776311,20.29659,2,0,0,0,1,0.8502647,1,1,0.9587563,0,0,6,0,-8,0,-8,0.747694486961451,4.11009390493197,0.003989399,3.5,-8,0,7,1,5,1,5,-1
34.2555123132646,20.33659,2,0,0,0,1,0.7997861,1,1,0.9105054,0,0,6,0,-8,0,-8,0.797747888321995,4.16010070493197,0.003564101,3.5,-8,0,7,1,5,1,5,-1
34.3079204066719,20.39658,2,0,0,0,1,0.7476891,1,1,0.8582498,0,0,6,0,-8,0,-8,0.849637089002268,4.21181710493197,0.0033563,3.5,-8,0,7,1,5,1,5,-1
34.3610654943429,20.45657,2,0,0,0,1,0.6952546,1,1,0.8057038,0,0,6,0,-8,0,-8,0.902255987811791,4.26576940493197,0.003540802,3.5,-8,0,7,1,5,1,5,-1
34.4117183037327,20.49656,2,0,0,0,1,0.644837,1,1,0.7536889,0,0,6,0,-8,0,-8,0.952407284580499,4.31478080493197,0.003274497,3.5,-8,0,7,1,5,1,5,-1
34.465930962478,20.55655,2,0,0,0,1,0.5921602,1,1,0.702139,0,0,6,0,-8,0,-8,1.00608318452381,4.36837130493197,0.004273597,3.5,-8,0,7,1,5,1,5,-1
34.5194504631745,20.59654,2,0,0,0,1,0.5385478,1,1,0.6466981,0,0,6,0,-8,0,-8,1.05907278911565,4.42142390493197,0.003650801,3.5,-8,0,7,1,5,1,5,-1
34.5720950959149,20.65653,2,0,0,0,1,0.4870007,1,1,0.5966633,0,0,6,0,-8,0,-8,1.11119618764172,4.47384370493197,0.004227204,3.5,-8,0,7,1,5,1,5,-1
34.6237147850792,20.71652,2,0,0,0,1,0.4350626,1,1,0.5437179,0,0,6,0,-8,0,-8,1.16230479024943,4.52527620493197,0.003397704,3.5,-8,0,7,1,5,1,5,-1
34.6744613229476,20.75652,2,0,0,0,1,0.3844523,1,1,0.4920895,0,0,6,0,-8,0,-8,1.21254888747166,4.57519950493197,0.003031498,3.5,-8,0,7,1,5,1,5,-1
