time,elapsed,local,host,s1charges,s2active,s2cooldown,ultcharge,casterX,casterY,casterZ,frontX,frontY,frontZ,rearX,rearY,rearZ,frontTrip,frontStun,casterStun,ward,pillars,shoeX,shoeY,shoeZ,guardTested,afterTested,tremor,plating,orbitStones,rumble,pendingReview,pendingRefreshed,expiredRefreshed,windup,impactBirths,heroIndex,casterPick,casterMode,ultActive,ultRemaining,impactX,impactY,impactZ,impactHeld,movementReview,movementActive,movementRemaining,movementSpeed,s1cooldown,fireFields,shockFields
18.4799818360433,0.01999664,1,0,0,0,0,20,0,0.12,-8,7.670005,0.07000068,-6,-7.67001,0.07000138,-6,0,0,0,0,0,1.8,0.145,9,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0
18.5307959433086,0.07998657,1,0,0,0,0,20,0,0.12,-8,7.670001,0.07000005,-6,-7.670002,0.07000013,-6,0,0,0,0,0,1.8,0.145,9,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0
18.5812962507084,0.5799026,1,0,0,0,0,20,0,0.12,-8,7.670001,0.06999998,-6,-7.670001,0.07,-6,0,0,0,0,0,-1,0.1951821,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0
18.6325945521332,0.6398926,1,0,0,0,0,20,0,0.12,-8,7.670001,0.07000001,-6,-7.670001,0.06999996,-6,0,0,0,0,0,-1,0.1951821,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0
18.6835002698004,0.6798859,1,0,0,0,0,20,0,0.12,-8,7.670001,0.06999999,-6,-7.670001,0.06999996,-6,0,0,0,0,0,-1,0.1951821,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0
18.7343773018383,0.7398758,1,0,0,0,0,20,0,0.12,-8,7.670001,0.06999996,-6,-7.670001,0.06999996,-6,0,0,0,0,0,-1,0.1951821,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0
18.7849957737885,0.7798691,1,0,0,0,0,20,0,0.12,-8,7.670001,0.06999996,-6,-7.670001,0.06999996,-6,0,0,0,0,0,-1,0.1951821,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0
18.8358498806506,0.839859,1,0,0,0,0,20,0,0.12,-8,7.670001,0.06999996,-6,-7.670001,0.06999996,-6,0,0,0,0,0,-1,0.1951821,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0
18.8863500808179,0.8798523,1,0,0,0,0,20,0,0.12,-8,7.670001,0.06999996,-6,-7.670001,0.06999996,-6,0,0,0,0,0,-1,0.1951821,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0
18.9370155224763,0.9398422,1,0,0,0,0,20,0,0.12,-8,7.670001,0.06999996,-6,-7.670001,0.06999996,-6,0,0,0,0,0,-1,0.1951821,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0
19.0033492860757,0.9998322,1,0,0,0,0,20,0,0.12,-8,7.670001,0.06999996,-6,-7.670001,0.06999996,-6,0,0,0,0,0,-1,0.1951821,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0
19.0693497154862,1.059822,1,0,0,0,0,20,0,0.12,-8,7.670001,0.06999996,-6,-7.670001,0.06999996,-6,0,0,0,0,0,-1,0.1951821,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0
19.1353499475867,1.119812,1,0,0,0,0,20,0,0.12,-8,7.670001,0.06999996,-6,-7.670001,0.06999996,-6,0,0,0,0,0,-1,0.1951821,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0
19.2013501796871,1.179802,1,0,0,0,0,20,0,0.12,-8,7.670001,0.06999996,-6,-7.670001,0.06999996,-6,0,0,0,0,0,-1,0.1951821,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0
19.2514379429445,1.239792,1,0,0,0,0,20,0,0.12,-8,7.670001,0.06999996,-6,-7.670001,0.06999996,-6,0,0,0,0,0,-1,0.1951821,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0
19.3174382727779,1.299782,1,0,0,0,0,20,0,0.12,-8,7.670001,0.06999996,-6,-7.670001,0.06999996,-6,0,0,0,0,0,-1,0.1951821,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0
19.3838192560337,1.359772,1,0,0,0,0,20,0,0.12,-8,7.670001,0.06999996,-6,-7.670001,0.06999996,-6,0,0,0,0,0,-1,0.1951821,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0
19.4342108512297,1.419762,1,0,0,0,0,20,0,0.12,-8,7.670001,0.06999996,-6,-7.670001,0.06999996,-6,0,0,0,0,0,-1,0.1951821,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0
19.5010781350359,1.479752,1,0,0,0,0,20,0,0.12,-8,7.670001,0.06999996,-6,-7.670001,0.06999996,-6,0,0,0,0,0,-1,0.1951821,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0
19.5679342140816,1.559738,1,0,0,0,0,20,0,0.12,-8,7.670001,0.06999996,-6,-7.670001,0.06999996,-6,0,0,0,0,0,-1,0.1951821,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0
19.6181799784116,1.599731,1,0,0,0,0,20,0,0.12,-8,7.670001,0.06999996,-6,-7.670001,0.06999996,-6,0,0,0,0,0,-1,0.1951821,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0
19.668419760447,1.659721,1,0,0,0,0,20,0,0.12,-8,7.670001,0.06999996,-6,-7.670001,0.06999996,-6,0,0,0,0,0,-1,0.1951821,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0
19.7184309008904,1.699715,1,0,0,0,0,20,0,0.12,-8,7.670001,0.06999996,-6,-7.670001,0.06999996,-6,0,0,0,0,0,-1,0.1951821,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0
19.7689570221491,1.759705,1,0,0,0,0,20,0,0.12,-8,7.670001,0.06999996,-6,-7.670001,0.06999996,-6,0,0,0,0,0,-1,0.1951821,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0
19.8356239221804,1.819695,1,0,0,0,0,20,0,0.12,-8,7.670001,0.06999996,-6,-7.670001,0.06999996,-6,0,0,0,0,0,-1,0.1951821,-8,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0
