time,elapsed,local,host,sean,pick,charged,held,s2charges,ultcharge,grounded,casterY,pose,craters,craterX,craterZ,embers,fireFlight,shoeState,shoeX,shoeY,shoeZ,frontStun,chargeRemaining,wallTime
24.4996306118183,15.15746,1,0,1,2,0,1,1,15,1,0.1799999,-1,0,0,0,0,0,1,-0.9256021,1.346825,-8.21235,0,0,63925001444.0223
24.5570435833,15.23744,1,0,1,2,0,1,1,15,1,0.1799999,-1,0,0,0,0,0,1,-0.6866118,1.088269,-8.563378,0,0,63925001444.0697
24.6072106483206,15.27744,1,0,1,2,0,1,1,15,1,0.1799999,-1,0,0,0,0,0,1,-0.4444515,1.266825,-8.657201,0,0,63925001444.1191
24.6738793499209,15.35742,1,0,1,2,0,1,1,15,1,0.1799999,-1,0,0,0,0,0,1,-0.4444515,1.266825,-8.657201,0,0,63925001444.1861
24.7239640468545,15.39742,1,0,1,2,0,1,1,15,1,0.1799999,-1,0,0,0,0,0,1,-0.4444515,1.266825,-8.657201,0,0,63925001444.2354
24.774192622155,15.45741,1,0,1,2,0,1,1,15,1,0.1799999,-1,0,0,0,0,0,1,-0.4444515,1.266825,-8.657201,0,0,63925001444.2863
24.8409473691694,15.4974,1,0,1,2,1,1,1,15,1,0.1799999,-1,0,0,0,2,0,1,-0.4444515,1.266825,-8.657201,0,6.865921,63925001444.3533
24.9076150763221,15.55739,1,0,1,2,1,1,1,15,1,0.1799999,-1,0,0,0,2,0,1,-0.4444515,1.266825,-8.657201,0,6.799253,63925001444.4188
24.9577826437354,15.61738,1,0,1,2,1,1,1,15,1,0.1799999,-1,0,0,0,2,0,1,-0.4444515,1.266825,-8.657201,0,6.749252,63925001444.4704
25.0082835531421,15.65737,1,0,1,2,1,1,1,15,1,0.1799999,-1,0,0,0,2,0,1,-0.4444515,1.266825,-8.657201,0,6.699252,63925001444.5197
25.0587844625488,15.71736,1,0,1,2,1,1,1,15,1,0.1799999,-1,0,0,0,2,0,1,-0.4444515,1.266825,-8.657201,0,6.649252,63925001444.5695
25.109314966239,15.75735,1,0,1,2,1,1,1,15,1,0.1799999,-1,0,0,0,2,0,1,-0.4444515,1.266825,-8.657201,0,6.599251,63925001444.6191
25.1598167842999,15.81734,1,0,1,2,1,1,1,15,1,0.1799999,-1,0,0,0,2,0,1,-0.4444515,1.266825,-8.657201,0,6.549219,63925001444.6694
25.2103181997687,15.85734,1,0,1,2,1,1,1,15,1,0.1799999,-1,0,0,0,2,0,1,-0.4444515,1.266825,-8.657201,0,6.499218,63925001444.7195
25.2608191072941,15.93732,1,0,1,2,1,1,1,15,1,0.1799999,-1,0,0,0,2,0,1,-0.4444515,1.266825,-8.657201,0,6.449217,63925001444.7697
25.3113201182894,15.97732,1,0,1,2,1,1,1,15,1,0.1799999,-1,0,0,0,2,0,1,-0.4444515,1.266825,-8.657201,0,6.399217,63925001444.819
25.362162203826,16.03731,1,0,1,2,1,1,1,15,1,0.1799999,-1,0,0,0,2,0,1,-0.4444515,1.266825,-8.657201,0,6.348878,63925001444.8697
