time,elapsed,local,host,sean,pick,charged,held,s2charges,ultcharge,grounded,casterY,pose,craters,craterX,craterZ,embers,fireFlight,shoeState,shoeX,shoeY,shoeZ,frontStun,chargeRemaining,wallTime
9.4265553085506,0.01999664,0,1,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,-2.244452,1.20785,8.342799,0,0,63925001428.7184
9.49322230644524,0.07998657,0,1,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.6515483,1.30785,-8.452698,0,0,63925001428.7833
9.55988970492035,0.1399765,0,1,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.6933666,1.30785,-8.385607,0,0,63925001428.8493
9.62655720258132,0.2199631,0,1,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.1612574,1.30785,-8.776818,0,0,63925001428.9169
9.69322520861402,0.279953,0,1,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,-0.2086242,1.30785,-8.765458,0,0,63925001428.9834
9.75989231590182,0.3399429,0,1,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,-0.3687586,1.30785,-8.702473,0,0,63925001429.0494
9.82655962627381,0.4199295,0,1,1,2,0,1,2,15,1,0.1017185,-1,0,0,0,0,0,1,-0.4220419,1.30785,-8.671812,0,0,63925001429.1159
9.89322682350874,0.4799194,0,1,1,2,0,1,2,15,1,0.1017185,-1,0,0,0,0,0,1,-0.437754,1.30785,-8.661681,0,0,63925001429.1836
9.959894528687,0.5399094,0,1,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,-0.4424392,1.30785,-8.658558,0,0,63925001429.2496
10.0265638166294,0.6198959,0,1,1,2,0,1,2,15,1,0.1017185,-1,0,0,0,0,0,1,-0.4438457,1.306333,-8.65761,0,0,63925001429.317
10.0932315117493,0.6798859,0,1,1,2,0,1,2,15,1,0.07291741,-1,0,0,0,0,0,1,-0.4442692,1.279049,-8.657324,0,0,63925001429.3835
10.1598999020644,0.7398758,0,1,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.1330893,1.286724,-8.782137,0,0,63925001429.4496
10.2266299422085,0.8198624,0,1,1,2,0,1,2,15,1,0.1017185,-1,0,0,0,0,0,1,0.7874237,1.30462,-7.902973,0,0,63925001429.5161
