time,elapsed,local,host,charge,windup,active,remaining,circles,sky,frontStun,rearStun,casterStun,frontElement,centreX,centreZ,casterX,casterZ,gameTime,realTime,frameDelta,frontX,frontZ,rearX,rearZ,phaister,charIndex,heroMode,roomPick,castAge
14.9151068206353,0.01999664,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.430365625,15.1270099007937,0.0164892,3.5,-8,0,7,1,5,1,5,-1
14.9661738364131,0.07998657,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.480927026644,15.1763046007936,0.003384602,3.5,-8,0,7,1,5,1,5,-1
15.0193171067757,0.1199799,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.5335441255669,15.2274625007937,0.003327098,3.5,-8,0,7,1,5,1,5,-1
15.0729502322793,0.9598389,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.5866462301587,15.2808240007936,0.004016001,3.5,-8,0,7,1,5,1,5,-1
15.1236368803366,0.9998322,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.6368310303288,15.3310846007937,0.003066504,3.5,-8,0,7,1,5,1,5,-1
15.1746596507228,1.059822,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.6873486252834,15.3817134007936,0.005193098,3.5,-8,0,7,1,5,1,5,-1
15.2283467049932,1.119812,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.7405041241497,15.4363402007936,0.003731498,3.5,-8,0,7,1,5,1,5,-1
15.2801775831205,1.159805,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.7918218253968,15.4864959007937,0.003067496,3.5,-8,0,7,1,5,1,5,-1
15.3323747864517,1.219795,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.8435022250567,15.5391664007936,0.0037045,3.5,-8,0,7,1,5,1,5,-1
15.382840447413,1.259789,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.8934682256236,15.5873717007936,0.004732001,3.5,-8,0,7,1,5,1,5,-1
15.4357746532385,1.319778,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.9458783304989,15.6401806007937,0.005693303,3.5,-8,0,7,1,5,1,5,-1
15.4866832983994,1.359772,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.9962829294218,15.6904774007936,0.003349603,3.5,-8,0,7,1,5,1,5,-1
15.5382891456375,1.419762,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.047377827381,15.7415010007936,0.0051322,3.5,-8,0,7,1,5,1,5,-1
15.5927868262015,1.479752,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.1013359268707,15.7964048007937,0.004838499,3.5,-8,0,7,1,5,1,5,-1
15.6429216789443,1.519745,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.1512366284014,15.8460526007936,0.003381604,3.5,-8,0,7,1,5,1,5,-1
15.6945666929393,1.579735,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.2029226261338,15.8976567007936,0.0033357,3.5,-8,0,7,1,5,1,5,-1
15.7472310759302,1.619728,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.2555942247732,15.9504250007936,0.004351701,3.5,-8,0,7,1,5,1,5,-1
15.7984153452783,1.679718,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.306749029195,16.0011448007937,0.004229904,3.5,-8,0,7,1,5,1,5,-1
15.8512549049489,1.719711,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.3596056264172,16.0538214007937,0.003576701,3.5,-8,0,7,1,5,1,5,-1
15.9012742493034,1.779701,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.4096274305556,16.1047371007937,0.003357207,3.5,-8,0,7,1,5,1,5,-1
15.9515059178101,1.819695,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.459765625,16.1547985007936,0.005304096,3.5,-8,0,7,1,5,1,5,-1
16.0054048698128,1.879684,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.5131309240363,16.2074515007937,0.004970699,3.5,-8,0,7,1,5,1,5,-1
16.0579353756818,1.939674,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.5651413265306,16.2600071007937,0.004508702,3.5,-8,0,7,1,5,1,5,-1
16.1089995639084,1.979668,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.6156999291383,16.3097563007937,0.004669005,3.5,-8,0,7,1,5,1,5,-1
16.1634525988402,2.039658,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.6696138251134,16.3639928007936,0.005826396,3.5,-8,0,7,1,5,1,5,-1
16.2145029531361,2.099648,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.7201587301587,16.4153947007937,0.002784403,3.5,-8,0,7,1,5,1,5,-1
16.2668048920308,2.139641,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.7719428287982,16.4669525007937,0.004753104,3.5,-8,0,7,1,5,1,5,-1
16.3179299807816,2.199631,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.8225617276077,16.5174072007937,0.005471903,3.5,-8,0,7,1,5,1,5,-1
16.3696732840536,2.239624,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.8741652281746,16.5682813007937,0.003413697,3.5,-8,0,7,1,5,1,5,-1
16.4215381496272,2.299614,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.9260204294218,16.6203037007937,0.004521705,3.5,-8,0,7,1,5,1,5,-1
16.4727570502216,2.339607,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.9772014243197,16.6713980007937,0.004156994,3.5,-8,0,7,1,5,1,5,-1
16.5231157162774,2.399597,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.0275745252268,16.7223381007936,0.003041596,3.5,-8,0,7,1,5,1,5,-1
16.5746841947257,2.43959,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,13.0791286281179,16.7737522007937,0.003329904,3.5,-8,0,7,1,5,1,5,-1
