time,elapsed,local,host,charge,windup,active,remaining,circles,sky,frontStun,rearStun,casterStun,frontElement,centreX,centreZ,casterX,casterZ,gameTime,realTime,frameDelta,frontX,frontZ,rearX,rearZ,phaister,charIndex,heroMode,roomPick,castAge
14.784734473589,0.01999664,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.20295333049887,8.92550430232426,0.0169792,3.5,-8,0,7,1,5,1,5,-1
14.8356245320217,0.7198792,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.25333952664399,8.97294320232426,0.002973498,3.5,-8,0,7,1,5,1,5,-1
14.888102821081,0.7798691,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.30529822845805,9.02497570232426,0.003202402,3.5,-8,0,7,1,5,1,5,-1
14.939280427645,0.8198624,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.35596912556689,9.07545100232426,0.002489994,3.5,-8,0,7,1,5,1,5,-1
14.9904131943356,0.8798523,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.40659562783447,9.12621700232426,0.005585799,3.5,-8,0,7,1,5,1,5,-1
15.0408546141717,0.9198456,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.45653762755102,9.17619570232426,0.002943296,3.5,-8,0,7,1,5,1,5,-1
15.0932875483596,0.9798355,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.50845142431973,9.22860190232426,0.002458999,3.5,-8,0,7,1,5,1,5,-1
15.146967129984,1.039825,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.56159952522676,9.28210420232426,0.005219494,3.5,-8,0,7,1,5,1,5,-1
15.1971519133328,1.079819,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.61128742913832,9.33070500232426,0.002588202,3.5,-8,0,7,1,5,1,5,-1
15.2485242477335,1.139809,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.66215112670068,9.38263000232426,0.002473002,3.5,-8,0,7,1,5,1,5,-1
15.2989901085799,1.179802,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.71211732568027,9.43175580232426,0.0025179,3.5,-8,0,7,1,5,1,5,-1
15.3513278048039,1.239792,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.76393682681406,9.48389550232426,0.003851198,3.5,-8,0,7,1,5,1,5,-1
15.4030239521382,1.279785,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.81512113095238,9.53480260232426,0.002494104,3.5,-8,0,7,1,5,1,5,-1
15.4532214531182,1.339775,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.86482162698413,9.58440910232426,0.003377402,3.5,-8,0,7,1,5,1,5,-1
15.5039787984216,1.379768,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.91507642431973,9.63479990232426,0.004744097,3.5,-8,0,7,1,5,1,5,-1
15.5554566850928,1.439758,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,5.96604462868481,9.68557010232426,0.003207703,3.5,-8,0,7,1,5,1,5,-1
15.6061262641378,1.479752,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.01621252834467,9.73602610232426,0.002973002,3.5,-8,0,7,1,5,1,5,-1
15.6568226108556,1.539742,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.06640693027211,9.78614610232426,0.003661699,3.5,-8,0,7,1,5,1,5,-1
15.7084886561982,1.579735,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.11756142998866,9.83716350232426,0.002618601,3.5,-8,0,7,1,5,1,5,-1
15.7599183613873,1.639725,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.16848193027211,9.88808500232426,0.002433999,3.5,-8,0,7,1,5,1,5,-1
15.8111776793372,1.679718,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.21923373015873,9.93881080232426,0.002831902,3.5,-8,0,7,1,5,1,5,-1
15.8632402449982,1.739708,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.27078082482993,9.99041040232426,0.002268899,3.5,-8,0,7,1,5,1,5,-1
15.9149538622909,1.799698,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.32198242630385,10.0425095023243,0.0028429,3.5,-8,0,7,1,5,1,5,-1
15.9665147712893,1.839691,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.37331982709751,10.0930958023243,0.002444402,3.5,-8,0,7,1,5,1,5,-1
16.0194048266039,1.899681,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.42674412556689,10.1464756023243,0.003016695,3.5,-8,0,7,1,5,1,5,-1
16.0714282390006,1.939674,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.47929302721088,10.1993841023243,0.003061097,3.5,-8,0,7,1,5,1,5,-1
16.1215420363444,1.999664,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.52991302437642,10.2496436023243,0.002731399,3.5,-8,0,7,1,5,1,5,-1
16.1727418819113,2.059654,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.58156642573696,10.3018031023243,0.003148895,3.5,-8,0,7,1,5,1,5,-1
16.2230850100816,2.099648,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.6319360260771,10.3515578023243,0.003007901,3.5,-8,0,7,1,5,1,5,-1
16.2732242873563,2.159637,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.68204242488662,10.4028258023243,0.002556697,3.5,-8,0,7,1,5,1,5,-1
16.3238745432134,2.199631,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.73270812783447,10.4526226023243,0.0025304,3.5,-8,0,7,1,5,1,5,-1
16.3752530941736,2.259621,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.78409212726757,10.5036679023243,0.003834297,3.5,-8,0,7,1,5,1,5,-1
16.4257713973123,2.299614,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.83460022675737,10.5550251023243,0.002312798,3.5,-8,0,7,1,5,1,5,-1
16.477734336217,2.359604,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.88654533021542,10.6060754023243,0.002718601,3.5,-8,0,7,1,5,1,5,-1
16.5282784257523,2.399597,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.93710212585034,10.6567211023243,0.002724199,3.5,-8,0,7,1,5,1,5,-1
16.5789330151464,2.459587,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,6.98778093112245,10.7074594023243,0.002690306,3.5,-8,0,7,1,5,1,5,-1
16.6299661098161,2.49958,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.03880683106576,10.7584971023243,0.0027366,3.5,-8,0,7,1,5,1,5,-1
16.680633835096,2.55957,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.0894810303288,10.8091752023243,0.002597902,3.5,-8,0,7,1,5,1,5,-1
16.7323560623425,2.61956,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.14116282596372,10.8615096023243,0.0024937,3.5,-8,0,7,1,5,1,5,-1
16.7839808543535,2.659554,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.19282012471655,10.9125434023243,0.0026598,3.5,-8,0,7,1,5,1,5,-1
16.8357653460694,2.719543,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.24461442743764,10.9641798023243,0.003162897,3.5,-8,0,7,1,5,1,5,-1
16.8864874347691,2.759537,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.29529212726757,11.0148053023243,0.002726297,3.5,-8,0,7,1,5,1,5,-1
16.937111900027,2.819527,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.34596012613379,11.0654863023243,0.003514895,3.5,-8,0,7,1,5,1,5,-1
16.9887599517937,2.85952,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.3979733276644,11.1176143023243,0.002647697,3.5,-8,0,7,1,5,1,5,-1
17.0389639375565,2.91951,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.44868442460317,11.1687046023243,0.002530293,3.5,-8,0,7,1,5,1,5,-1
17.0899427009137,2.9795,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.500178125,11.2208491023243,0.002367694,3.5,-8,0,7,1,5,1,5,-1
17.1402762809683,3.019493,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.55102012471655,11.2706789023243,0.002017595,3.5,-8,0,7,1,5,1,5,-1
17.1907809386992,3.079483,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.60199102891156,11.3224173023243,0.002173101,3.5,-8,0,7,1,5,1,5,-1
17.2411662667602,3.119476,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.65237392998866,11.3721687023243,0.001933199,3.5,-8,0,7,1,5,1,5,-1
17.2943006577863,3.179466,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.705547930839,11.4251194023243,0.003325404,3.5,-8,0,7,1,5,1,5,-1
17.3451871856217,3.21946,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.75640672477324,11.4760486023243,0.002368098,3.5,-8,0,7,1,5,1,5,-1
17.3959355646543,3.279449,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.80713652919501,11.5268742023243,0.002227402,3.5,-8,0,7,1,5,1,5,-1
17.4476423579206,3.319443,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.85884722930839,11.5783453023243,0.002149504,3.5,-8,0,7,1,5,1,5,-1
17.4990397092428,3.379433,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.91023463010204,11.6300792023243,0.0028187,3.5,-8,0,7,1,5,1,5,-1
17.5521207983637,3.439423,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,7.96336892715419,11.6830667023243,0.003318998,3.5,-8,0,7,1,5,1,5,-1
17.6029796544168,3.479416,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,8.0142231292517,11.7336348023243,0.002619303,3.5,-8,0,7,1,5,1,5,-1
17.6541069970125,3.539406,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,8.06530202664399,11.7846551023243,0.003017602,3.5,-8,0,7,1,5,1,5,-1
17.7057562380362,3.579399,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,8.11701442743764,11.8370238023243,0.004961798,3.5,-8,0,7,1,5,1,5,-1
17.7569460966376,3.639389,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,8.16816352749433,11.8876603023243,0.002706399,3.5,-8,0,7,1,5,1,5,-1
17.8074039822941,3.679382,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,8.2186485260771,11.9381021023243,0.003261402,3.5,-8,0,7,1,5,1,5,-1
17.8576498614702,3.739372,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,8.26885132511338,11.9884721023243,0.002661798,3.5,-8,0,7,1,5,1,5,-1
17.9098753893523,3.799362,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,8.32112262613379,12.0428381023243,0.002948498,3.5,-8,0,7,1,5,1,5,-1
17.9614251334205,3.839355,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,8.37249572704082,12.0920639023243,0.002290398,3.5,-8,0,7,1,5,1,5,-1
18.0131445050527,3.899345,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,8.42370302579365,12.1434241023243,0.003412401,3.5,-8,0,7,1,5,1,5,-1
18.0666756214256,3.939339,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,8.47670413123583,12.1962804023243,0.004053203,3.5,-8,0,7,1,5,1,5,-1
18.1180873487129,3.999329,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,8.52760683106576,12.2473445023243,0.002735402,3.5,-8,0,7,1,5,1,5,-1
18.1701869545652,4.039322,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,8.57924242488662,12.2988056023243,0.002617198,3.5,-8,0,7,1,5,1,5,-1
18.2202000119824,4.099312,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,8.62925773100907,12.3490109023243,0.002702204,3.5,-8,0,7,1,5,1,5,-1
18.2711053539844,4.159302,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,8.68015932539683,12.4002652023243,0.002591794,3.5,-8,0,7,1,5,1,5,-1
18.3234736907583,4.199295,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,8.73253553004535,12.4520485023243,0.0025554,3.5,-8,0,7,1,5,1,5,-1
18.3751695309052,4.259285,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,8.78419052579365,12.5038866023243,0.0027705,3.5,-8,0,7,1,5,1,5,-1
18.4270879571706,4.299278,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,8.83613183106576,12.5556150023243,0.002623604,3.5,-8,0,7,1,5,1,5,-1
18.4794125713812,4.359268,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,8.8884527281746,12.6078541023243,0.002932901,3.5,-8,0,7,1,5,1,5,-1
18.5298341846031,4.399261,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,8.93887123015873,12.6583337023243,0.002568502,3.5,-8,0,7,1,5,1,5,-1
18.5827478912993,4.459251,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,8.99177932964853,12.7115244023243,0.003084205,3.5,-8,0,7,1,5,1,5,-1
18.6333065874091,4.519241,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,9.04235873015873,12.7627788023243,0.002569402,3.5,-8,0,7,1,5,1,5,-1
18.6833934779333,4.559235,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,9.09246032454648,12.8122035023243,0.002537698,3.5,-8,0,7,1,5,1,5,-1
