time,elapsed,host,local,round,held,charge,spin,torso,arm,shoeState,shoeSpin,bodyX,bodyZ,heldSeat,heldState,heldHolder
18.4025,0.0000,0,2,1,1,-1.0000,0.0000,-0.003,-1.470,1,0.0000,-1.8000,9.0000,1,1,1
18.4539,0.0514,0,2,1,1,-1.0000,0.0000,-0.221,-5.917,1,0.0000,-1.8000,9.0000,1,1,1
18.5052,0.1027,0,2,1,1,-1.0000,0.0000,-1.214,-1.397,1,0.0000,-1.8000,9.0000,1,1,1
18.5561,0.1536,0,2,1,1,-1.0000,0.0000,-2.399,0.000,1,0.0000,-1.8000,9.0000,1,1,1
18.6072,0.2047,0,2,1,1,-1.0000,0.0000,-2.940,-2.424,1,0.0000,-1.8000,9.0000,1,1,1
18.6580,0.2556,0,2,1,1,-1.0000,0.0000,-1.836,-4.133,1,0.0000,-1.8000,9.0000,1,1,1
18.7087,0.3062,0,2,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
18.7606,0.3581,0,2,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
18.8108,0.4083,0,2,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
18.8622,0.4598,0,2,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
18.9125,0.5100,0,2,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
18.9626,0.5601,0,2,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
19.0128,0.6103,0,2,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
19.0629,0.6604,0,2,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
19.1132,0.7107,0,2,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
19.1633,0.7608,0,2,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
19.2142,0.8117,0,2,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
19.2652,0.8628,0,2,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
19.3161,0.9137,0,2,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
