time,elapsed,host,local,round,held,charge,spin,torso,arm,shoeState,shoeSpin,bodyX,bodyZ,heldSeat,heldState,heldHolder
27.4331,0.0000,0,2,1,1,1.0000,-0.7000,-16.081,-59.428,1,0.0000,-4.3528,8.4894,1,1,1
27.4880,0.0549,0,2,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
27.5406,0.1075,0,2,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
27.5927,0.1597,0,2,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
27.6460,0.2129,0,2,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
27.6981,0.2650,0,2,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
27.7484,0.3153,0,2,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
27.7989,0.3658,0,2,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
27.8499,0.4168,0,2,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
27.9005,0.4674,0,2,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
27.9514,0.5184,0,2,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
28.0017,0.5687,0,2,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
28.0519,0.6188,0,2,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
28.1024,0.6693,0,2,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
28.1524,0.7193,0,2,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
28.2044,0.7713,0,2,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
28.2552,0.8221,0,2,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
28.3066,0.8735,0,2,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
28.3580,0.9250,0,2,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
28.4095,0.9764,0,2,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
28.4614,1.0283,0,2,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
28.5116,1.0785,0,2,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
28.5616,1.1285,0,2,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
28.6121,1.1790,0,2,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
28.6635,1.2304,0,2,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
28.7136,1.2805,0,2,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
28.7646,1.3316,0,2,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
28.8154,1.3823,0,2,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
28.8661,1.4331,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
28.9164,1.4833,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
28.9671,1.5341,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
29.0186,1.5855,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
29.0701,1.6370,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
29.1205,1.6875,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
29.1721,1.7390,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
29.2229,1.7898,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
29.2732,1.8401,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
29.3238,1.8907,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
29.3745,1.9415,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
29.4249,1.9918,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
29.4760,2.0430,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
29.5268,2.0937,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
29.5770,2.1439,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
29.6276,2.1945,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
29.6783,2.2452,0,2,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.3528,8.4894,1,1,1
