time,elapsed,host,local,round,held,charge,spin,torso,arm,shoeState,shoeSpin,bodyX,bodyZ,heldSeat,heldState,heldHolder
25.6928,0.0000,0,2,1,1,1.0000,-0.7000,-13.162,-30.865,1,0.0000,-4.3528,8.4894,1,1,1
25.7494,0.0566,0,2,1,1,1.0000,-0.7000,-13.045,-33.357,1,0.0000,-4.3528,8.4894,1,1,1
25.8006,0.1078,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
25.8511,0.1583,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
25.9028,0.2100,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
25.9537,0.2609,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
26.0051,0.3123,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
26.0551,0.3623,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
26.1062,0.4135,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
26.1578,0.4650,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
26.2086,0.5158,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
26.2593,0.5665,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
26.3100,0.6172,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
26.3607,0.6679,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
26.4121,0.7193,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
26.4631,0.7703,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
26.5147,0.8219,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
26.5654,0.8726,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
26.6160,0.9232,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
26.6663,0.9735,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
26.7167,1.0239,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
26.7669,1.0741,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
26.8179,1.1251,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
26.8686,1.1758,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
26.9201,1.2273,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
26.9701,1.2774,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
27.0213,1.3285,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
27.0716,1.3788,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
27.1234,1.4306,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
27.1748,1.4820,0,2,1,1,1.0000,-0.7000,-13.000,-29.876,1,0.0000,-4.3528,8.4894,1,1,1
