time,elapsed,local,host,zack,pick,charged,held,s2charges,ultcharge,grounded,casterY,ultRemaining,bolts,boltX,boltZ,chargeVisuals,chargedFlight,shoeState,shoeX,shoeY,shoeZ,frontStun,frontX,frontY,frontZ,magnetRemaining,wallTime
13.1068441032991,0.01999664,0,1,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,0,1,0.1912952,-4,0,3,0.12,-5,0,63925002087.6579
13.1570119776763,0.05998993,0,1,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,0,1,0.1912952,-4,0,3,0.12,-5,0,63925002087.7053
13.2252379472926,0.1399765,0,1,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,0,1,0.1912952,-4,0,3,0.07291741,-5,0,63925002087.7748
13.2754061184078,0.1799698,0,1,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,0,1,0.1912952,-4,0,3,0.1017185,-5,0,63925002087.8248
13.3255735940486,0.2399597,0,1,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,0,1,0.1912952,-4,0,3,0.1017185,-5,0,63925002087.8748
13.3922414986417,0.2999496,0,1,1,3,0,0,1,20,1,0.12,0,0,0,0,0,0,0,1,0.1912952,-4,0,3,0.1017185,-5,0,63925002087.9404
13.4593055967614,0.3799362,0,1,1,3,0,0,1,20,1,0.1017185,0,0,0,0,0,0,0,1,0.1912952,-4,0,3,0.0493712,-5,0,63925002088.0079
13.5259731084295,0.4399261,0,1,1,3,0,0,1,20,1,0.1017185,0,0,0,0,0,0,0,1,0.1912952,-4,0,3,0.1017185,-5,0,63925002088.0748
13.5926538536511,0.4999161,0,1,1,3,0,0,1,20,1,0.1017185,0,0,0,0,0,0,0,1,0.1912952,-4,0,3,0.1017185,-5,0,63925002088.1413
13.6593210624903,0.5799026,0,1,1,3,0,0,1,20,1,0.1017185,0,0,0,0,0,0,0,1,0.1912952,-4,0,3,0.1017185,-5,0,63925002088.2087
13.7260276672244,0.6398926,0,1,1,3,0,0,1,20,1,0.1017185,0,0,0,0,0,0,0,1,0.1912952,-4,0,3,0.1017185,-5,0,63925002088.275
13.7927433606982,0.6998825,0,1,1,3,0,0,1,20,1,0.0493712,0,0,0,0,0,0,0,1,0.1912952,-4,0,3,0.1017185,-5,0,63925002088.3413
13.8594110637531,0.7798691,0,1,1,3,0,0,1,20,1,0.1017185,0,0,0,0,0,0,0,1,0.1912952,-4,0,3,0.1017185,-5,0,63925002088.4083
13.9260792665184,0.839859,0,1,1,3,0,0,1,20,1,0.1017185,0,0,0,0,0,0,0,1,0.1912952,-4,0,3,0.1017185,-5,0,63925002088.475
13.9927471650019,0.8998489,0,1,1,3,0,0,1,20,1,0.1017185,0,0,0,0,0,0,0,1,0.1912952,-4,0,3,0.1017185,-5,0,63925002088.5425
14.0594148642011,0.9798355,0,1,1,3,0,0,1,20,1,0.1017185,0,0,0,0,0,0,0,1,0.1912952,-4,0,3,0.1017185,-5,0,63925002088.6088
14.1261767864414,1.039825,0,1,1,3,0,0,1,20,1,0.1017185,0,0,0,0,0,0,0,1,0.1912952,-4,0,3,0.1017185,-5,0,63925002088.6754
14.1928439876251,1.099815,0,1,1,3,0,0,1,20,1,0.1017185,0,0,0,0,0,0,0,1,0.1912952,-4,0,3,0.1017185,-5,0,63925002088.7424
14.2595115850121,1.179802,0,1,1,3,0,0,1,20,1,0.1017185,0,0,0,0,0,0,0,1,0.1912952,-4,0,3,0.1017185,-5,0,63925002088.8085
14.3262544160709,1.239792,0,1,1,3,0,0,1,20,1,0.1017185,0,0,0,0,0,0,0,1,0.1912952,-4,0,3,0.1017185,-5,0,63925002088.8756
14.39292695757,1.299782,0,1,1,3,0,0,1,20,1,0.1017185,0,0,0,0,0,0,0,1,0.1912952,-4,0,3,0.1017185,-5,0,63925002088.9426
14.4596911741234,1.379768,0,1,1,3,0,0,1,20,1,0.1017185,0,0,0,0,0,0,0,1,0.1912952,-4,0,3,0.1017185,-5,0,63925002089.0086
14.5263590784371,1.439758,0,1,1,3,0,0,1,20,1,0.1017185,0,0,0,0,0,0,0,1,0.1912952,-4,0,3,0.1017185,-5,0,63925002089.0759
14.5930268772133,1.499748,0,1,1,3,0,0,1,20,1,0.1017185,0,0,0,0,0,0,0,1,0.1912952,-4,0,3,0.1017185,-5,0,63925002089.1422
14.6596966188401,1.579735,0,1,1,3,0,0,1,20,1,0.1017185,0,0,0,0,0,0,0,1,0.1912952,-4,0,3,0.1017185,-5,0,63925002089.2091
14.7263647245802,1.639725,0,1,1,3,0,0,1,20,1,0.1017185,0,0,0,0,0,0,0,1,0.1912952,-4,0,3,0.1017185,-5,0,63925002089.2761
