sample,frame_ms
0,6.664201
1,3.329996
2,6.666801
3,6.658100
4,3.371500
5,6.629103
6,3.349596
7,10.008310
8,3.329996
9,6.680201
10,3.330003
11,6.636097
12,3.338003
13,6.662797
14,6.684899
15,3.330003
16,6.681597
17,6.648200
18,6.667800
19,6.670798
20,6.728706
21,3.329996
22,6.622499
23,6.633603
24,3.330003
25,6.679996
26,6.660402
27,3.329996
28,6.667000
29,6.659906
30,6.685197
31,6.656902
32,3.371896
33,9.966298
34,3.330003
35,23.361600
36,3.330003
37,6.641596
38,6.672499
39,3.330003
40,6.672201
41,6.645599
42,3.350503
43,6.669600
44,6.659198
45,3.334099
46,6.682497
47,6.665703
48,3.330003
49,6.639399
50,6.692099
51,3.329996
52,6.682901
53,6.649405
54,3.329996
55,6.670904
56,6.667595
57,3.330003
58,6.670599
59,6.668502
60,3.329996
61,6.673604
62,6.651495
63,3.347201
64,9.995302
65,3.330003
66,6.647095
67,6.682505
68,6.689201
69,9.970798
70,3.345798
71,6.678805
72,3.329996
73,6.646903
74,6.645798
75,3.349298
76,10.015100
77,3.330003
78,6.678600
79,6.647895
80,3.330003
81,6.675099
82,6.676198
83,3.330003
84,6.667297
85,6.658900
86,3.330003
87,6.652700
88,3.346102
89,6.679195
90,6.666306
91,3.329996
92,6.655102
93,6.660800
94,3.330003
95,6.685800
96,6.660501
97,3.329996
98,6.660601
99,6.715002
100,3.329996
101,6.631803
102,3.330003
103,6.679897
104,6.645699
105,3.330003
106,6.678302
107,6.668594
108,3.330003
109,6.683702
110,6.638201
111,3.334198
112,6.674801
113,6.664201
114,3.338797
115,10.022700
116,3.330003
117,6.647598
118,6.668403
119,3.329996
120,6.641702
121,6.689902
122,3.329996
123,6.666000
124,6.667900
125,3.330003
126,6.697499
127,6.655003
128,3.329996
129,6.644302
130,6.667198
131,3.362805
132,6.649596
133,6.678501
134,3.330003
135,6.651700
136,6.691794
137,3.330003
138,6.637203
139,6.682497
140,3.330003
141,13.323400
142,3.330003
143,10.019800
144,9.992701
145,3.329996
146,6.651304
147,6.701198
148,6.658801
149,3.329996
150,6.672803
151,6.652502
152,3.329996
153,6.647902
154,3.351602
155,6.682695
156,6.665703
157,3.330003
158,6.667397
159,6.654904
160,3.349100
161,6.648398
162,6.660501
163,3.344296
164,6.659899
165,6.678798
166,3.340306
167,6.665597
168,6.647300
169,3.336501
170,6.685700
171,6.651396
172,3.330003
173,6.676899
174,6.651304
175,3.338194
176,6.657207
177,6.694395
178,3.330003
179,6.644501
180,6.700595
181,3.330003
182,6.624802
183,6.701998
184,6.642701
185,10.026600
186,3.329996
187,6.626502
188,3.346400
189,10.024800
190,3.329996
191,6.656002
192,6.665901
193,3.335098
194,9.992602
195,3.329996
196,23.349400
197,3.329996
198,6.659099
199,6.668006
200,3.335098
201,6.665802
202,6.668594
203,3.330003
204,6.679103
205,6.647995
206,3.330003
207,6.675503
208,6.694196
209,3.330003
210,6.631895
211,3.333801
212,6.667900
213,6.665802
214,6.676800
215,3.334602
216,6.642396
217,6.681604
218,6.669501
219,3.345394
220,6.642205
