time,elapsed,local,host,cheska,firstPredicted,secondPredicted,firstDenied,secondDenied,qcharges,echarges,sheets,walls,colliders,sheetX,sheetZ,wallX,wallZ,casterX,casterZ
12.8001683862507,0.01999664,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
12.8503360613063,0.07998657,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
12.9171546612307,0.1399765,2,0,1,0,0,0,0,2,1,0,0,0,NaN,NaN,NaN,NaN,0,-8
12.9834893329255,0.4599228,2,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.0336164017208,0.5199127,2,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.0837836740911,0.559906,2,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.1504554062709,0.6398926,2,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.2171230035089,0.6998825,2,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.2838160372898,0.7598724,2,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.3504841391742,0.839859,2,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.4171516468562,0.8998489,2,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.4838194574229,0.9598389,2,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.5504889482073,1.039825,2,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.6171956026927,1.119812,2,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.6838635013066,1.179802,2,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.7505309073068,1.259789,2,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.8171987939067,1.299782,2,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.8838663813844,1.359772,2,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.9505403358117,1.439758,2,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
14.0169403345697,1.499748,2,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
14.0671093370207,1.539742,2,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
14.1337768387795,1.619728,2,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
14.1839113372564,1.659721,2,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
14.2340704183839,1.719711,2,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
14.3007383148931,1.779701,2,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
14.3674059103988,1.839691,2,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
14.4340741079114,1.919678,2,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
14.4841112734377,1.959671,2,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
14.5342785659246,2.019661,2,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
14.6009462689422,2.079651,2,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
