time,elapsed,local,host,cheska,firstPredicted,secondPredicted,firstDenied,secondDenied,qcharges,echarges,sheets,walls,colliders,sheetX,sheetZ,wallX,wallZ,casterX,casterZ
12.59590041155,0.01999664,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
12.6460681879148,0.05998993,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
12.7128378457576,0.1399765,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
12.7795058399998,0.1999664,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
12.8463970611617,0.2599564,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
12.9130994241685,0.3399429,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
12.9797672149912,0.3999329,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.0465308238938,0.4599228,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.1132316581346,0.5399094,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.1798988712393,0.5998993,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.2465666782297,0.6598892,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.3132345727645,0.7398758,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.3799286879785,0.7998657,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.4466181006841,0.8598557,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.5132853059471,0.9398422,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.579953415785,0.9998322,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.646622382123,1.059822,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.7132902879827,1.139809,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.7799580830894,1.199799,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.8466307431273,1.259789,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.9133057154343,1.339775,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
13.979972719308,1.399765,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
14.046643146351,1.459755,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
14.1133102540299,1.539742,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
14.1799781603552,1.599731,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,-8
