wallTime,elapsed,local,active,remaining,cooldown,visuals,orbit,slow,immune,held,refreshed,x,y,z,ultcharge,variant
63925004258.78,0.01999664,1,0,0,0,0,0,1,0,0,0,0,0.12,-8,0,1
63925004258.8126,0.3199463,1,0,0,0,0,0,1,0,0,0,0,0.12,-8,0,1
63925004258.8458,0.3599396,1,0,0,0,0,0,1,0,0,0,0,0.12,-8,0,1
63925004258.8787,0.3799362,1,0,0,0,0,0,1,0,0,0,0,0.12,-8,0,1
63925004258.9132,0.4199295,1,0,0,0,0,0,1,0,0,0,0,0.12,-8,0,1
63925004258.9463,0.4599228,1,0,0,0,0,0,1,0,0,0,0,0.12,-8,0,1
63925004258.9799,0.4799194,1,0,0,0,0,0,1,0,0,0,0,0.12,-8,0,1
63925004259.0128,0.5399094,1,0,0,0,0,0,1,0,0,0,0,0.12,-8,0,1
63925004259.0466,0.5799026,1,0,0,0,0,0,1,0,0,0,0,0.12,-8,0,1
63925004259.0792,0.5998993,1,0,0,0,0,0,1,0,0,0,0,0.12,-8,0,1
63925004259.1131,0.6398926,1,0,0,0,0,0,1,0,0,0,0,0.12,-8,0,1
63925004259.1458,0.6798859,1,0,0,0,0,0,1,0,0,0,0,0.12,-8,0,1
63925004259.1793,0.6998825,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004259.2124,0.7398758,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004259.2466,0.7798691,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004259.2796,0.7998657,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004259.3122,0.839859,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004259.3462,0.8798523,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004259.3795,0.8998489,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004259.413,0.9398422,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004259.4465,0.9798355,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004259.4802,0.9998322,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004259.5138,1.039825,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004259.5476,1.079819,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004259.58,1.099815,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004259.6142,1.139809,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004259.6481,1.179802,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004259.6802,1.179802,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004259.7143,1.219795,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004259.7478,1.259789,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004259.7805,1.279785,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004259.8139,1.319778,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004259.8482,1.359772,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004259.8807,1.379768,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004259.9145,1.419762,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004259.9473,1.459755,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004259.9802,1.479752,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004260.0144,1.519745,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004260.0478,1.559738,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004260.081,1.579735,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004260.1137,1.619728,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004260.1473,1.659721,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004260.1803,1.679718,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004260.2137,1.719711,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004260.2476,1.759705,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004260.2807,1.779701,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004260.3148,1.819695,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004260.3482,1.859688,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004260.3812,1.879684,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004260.4143,1.919678,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004260.4484,1.959671,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004260.4809,1.979668,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004260.5141,2.019661,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004260.5484,2.059654,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
63925004260.5814,2.079651,1,0,0,0,0,0,1,0,1,0,0,0.12,-8,0,1
