frame,real_seconds,game_seconds,speed,held,leg_angle,action,charge,spin,torso_x,arm_x,hand_y,hand_forward,hand_side,body_y
0,0.0744,0.0064,0.0000,False,0.000,idle,-1.0000,0.0000,-4.237,0.000,0.3320,-0.0073,0.6072,0.1800
1,0.1365,0.0843,0.0000,False,0.000,idle,-1.0000,0.0000,-4.987,0.000,0.2809,-0.0079,0.6169,0.1800
2,0.1976,0.1462,0.0000,False,0.000,idle,-1.0000,0.0000,-4.704,0.000,0.2720,-0.0074,0.6116,0.1800
3,0.2589,0.2070,0.0000,False,0.000,idle,-1.0000,0.0000,-3.934,0.000,0.2501,-0.0066,0.5974,0.1800
4,0.3557,0.2687,0.0000,False,0.000,hero-nemu-seance,-1.0000,0.0000,-2.843,0.000,0.2230,-0.0068,0.5776,0.1800
5,0.4196,0.2922,0.0000,False,0.179,hero-nemu-seance,-1.0000,0.0000,-2.081,-2.750,0.1559,0.0114,0.4972,0.1800
6,0.4911,0.3545,0.0000,False,3.976,hero-nemu-seance,-1.0000,0.0000,-11.517,-61.714,0.6021,0.2241,0.4959,0.1800
7,0.5629,0.4269,0.0000,False,7.706,hero-nemu-seance,-1.0000,0.0000,-23.257,-59.930,1.0768,-0.1505,0.5215,0.1800
8,0.6362,0.4988,0.0000,False,7.589,hero-nemu-seance,-1.0000,0.0000,-23.146,-56.749,1.0947,-0.1560,0.5212,0.1800
9,0.7063,0.5720,0.0000,False,6.978,hero-nemu-seance,-1.0000,0.0000,-21.627,-57.991,1.1033,-0.1081,0.5257,0.1800
10,0.7770,0.6417,0.0000,False,352.226,hero-nemu-seance,-1.0000,0.0000,10.319,-78.029,0.5602,0.3597,0.4234,0.1800
11,0.8710,0.7281,0.0000,False,337.456,hero-nemu-seance,-1.0000,0.0000,43.359,-28.743,0.1583,0.0766,-0.0218,0.1800
12,0.9447,0.8078,0.0000,False,339.833,hero-nemu-seance,-1.0000,0.0000,39.371,-26.289,0.1344,0.0536,0.0106,0.1800
13,1.1078,0.8829,0.0000,False,342.257,hero-nemu-seance,-1.0000,0.0000,34.384,-22.953,0.1176,0.0388,0.0443,0.1800
14,1.1866,1.0466,0.0000,False,351.421,hero-nemu-seance,-1.0000,0.0000,15.635,-10.305,0.0767,0.0023,0.1789,0.1800
15,1.2642,1.1242,0.0000,False,356.303,hero-nemu-seance,-1.0000,0.0000,6.690,-4.437,0.0647,-0.0072,0.2436,0.1800
16,1.3431,1.2015,0.0000,False,359.870,hero-nemu-seance,-1.0000,0.0000,0.235,-0.157,0.0567,-0.0118,0.2902,0.1800
17,1.4191,1.2800,0.0000,False,0.000,idle,-1.0000,0.0000,-0.001,0.000,0.0586,-0.0119,0.3041,0.1800
18,1.4975,1.3560,0.0000,False,0.000,idle,-1.0000,0.0000,-0.520,0.000,0.1322,-0.0102,0.4811,0.1800
19,1.5727,1.4348,0.0000,False,0.000,idle,-1.0000,0.0000,-2.353,0.000,0.2258,-0.0078,0.5803,0.1800
20,1.6483,1.5093,0.0000,False,0.000,idle,-1.0000,0.0000,-3.941,0.000,0.2584,-0.0072,0.6032,0.1800
21,1.7253,1.5846,0.0000,False,0.000,idle,-1.0000,0.0000,-4.902,0.000,0.2790,-0.0078,0.6159,0.1800
22,1.8006,1.6621,0.0000,False,0.000,idle,-1.0000,0.0000,-4.740,0.000,0.2731,-0.0074,0.6123,0.1800
23,1.8753,1.7370,0.0000,False,0.000,idle,-1.0000,0.0000,-3.787,0.000,0.2461,-0.0066,0.5947,0.1800
24,1.9493,1.8120,0.0000,False,0.000,idle,-1.0000,0.0000,-2.400,0.000,0.2132,-0.0072,0.5697,0.1800
25,2.0241,1.8864,0.0000,False,0.000,idle,-1.0000,0.0000,-0.944,0.000,0.1887,-0.0097,0.5484,0.1800
26,2.0997,1.9610,0.0000,False,0.000,idle,-1.0000,0.0000,0.321,0.000,0.1822,-0.0127,0.5431,0.1800
27,2.1771,2.0368,0.0000,False,0.000,idle,-1.0000,0.0000,1.725,0.000,0.1969,-0.0157,0.5588,0.1800
28,2.2532,2.1150,0.0000,False,0.000,idle,-1.0000,0.0000,3.249,0.000,0.2261,-0.0174,0.5848,0.1800
29,2.3294,2.1896,0.0000,False,0.000,idle,-1.0000,0.0000,4.416,0.000,0.2548,-0.0171,0.6063,0.1800
30,2.4051,2.2657,0.0000,False,0.000,idle,-1.0000,0.0000,4.974,0.000,0.2706,-0.0164,0.6166,0.1800
31,2.4809,2.3414,0.0000,False,0.000,idle,-1.0000,0.0000,4.479,0.000,0.2611,-0.0167,0.6104,0.1800
32,2.5576,2.4183,0.0000,False,0.000,idle,-1.0000,0.0000,3.011,0.000,0.2331,-0.0166,0.5901,0.1800
33,2.6317,2.4940,0.0000,False,0.000,idle,-1.0000,0.0000,1.366,0.000,0.2038,-0.0148,0.5647,0.1800
34,2.7057,2.5678,0.0000,False,0.000,idle,-1.0000,0.0000,0.314,0.000,0.1862,-0.0127,0.5471,0.1800
35,2.7802,2.6416,0.0000,False,0.000,idle,-1.0000,0.0000,-0.143,0.000,0.1837,-0.0115,0.5442,0.1800
36,2.8563,2.7176,0.0000,False,0.000,idle,-1.0000,0.0000,-1.276,0.000,0.2047,-0.0092,0.5633,0.1800
37,2.9316,2.7934,0.0000,False,0.000,idle,-1.0000,0.0000,-2.915,0.000,0.2371,-0.0074,0.5887,0.1800
38,3.0084,2.8683,0.0000,False,0.000,idle,-1.0000,0.0000,-4.372,0.000,0.2676,-0.0074,0.6090,0.1800
39,3.0835,2.9455,0.0000,False,0.000,idle,-1.0000,0.0000,-4.988,0.000,0.2808,-0.0079,0.6169,0.1800
40,3.1559,3.0197,0.0000,False,0.000,idle,-1.0000,0.0000,-4.498,0.000,0.2659,-0.0071,0.6079,0.1800
41,3.2318,3.0924,0.0000,False,0.000,idle,-1.0000,0.0000,-3.404,0.000,0.2363,-0.0065,0.5877,0.1800
42,3.3078,3.1684,0.0000,False,0.000,idle,-1.0000,0.0000,-1.940,0.000,0.2042,-0.0078,0.5621,0.1800
43,3.3834,3.2442,0.0000,False,0.000,idle,-1.0000,0.0000,-0.498,0.000,0.1838,-0.0107,0.5439,0.1800
44,3.4576,3.3206,0.0000,False,0.000,idle,-1.0000,0.0000,0.778,0.000,0.1852,-0.0138,0.5466,0.1800
45,3.5324,3.3953,0.0000,False,0.000,idle,-1.0000,0.0000,2.226,0.000,0.2054,-0.0165,0.5669,0.1800
46,3.6066,3.4692,0.0000,False,0.000,idle,-1.0000,0.0000,3.621,0.000,0.2347,-0.0175,0.5916,0.1800
47,3.6825,3.5428,0.0000,False,0.000,idle,-1.0000,0.0000,4.651,0.000,0.2613,-0.0169,0.6106,0.1800
48,3.7585,3.6195,0.0000,False,0.000,idle,-1.0000,0.0000,4.952,0.000,0.2704,-0.0164,0.6165,0.1800
49,3.8341,3.6954,0.0000,False,0.000,idle,-1.0000,0.0000,4.132,0.000,0.2543,-0.0168,0.6058,0.1800
50,3.9080,3.7708,0.0000,False,0.000,idle,-1.0000,0.0000,2.587,0.000,0.2254,-0.0163,0.5838,0.1800
51,3.9889,3.8447,0.0000,False,0.000,idle,-1.0000,0.0000,1.024,0.000,0.1980,-0.0142,0.5591,0.1800
52,4.0727,3.9259,0.0000,False,0.000,idle,-1.0000,0.0000,0.121,0.000,0.1831,-0.0122,0.5438,0.1800
53,4.1508,4.0094,0.0000,False,0.000,idle,-1.0000,0.0000,-0.542,0.000,0.1910,-0.0106,0.5510,0.1800
54,4.2249,4.0871,0.0000,False,0.000,idle,-1.0000,0.0000,-2.034,0.000,0.2194,-0.0081,0.5753,0.1800
55,4.2979,4.1609,0.0000,False,0.000,idle,-1.0000,0.0000,-3.638,0.000,0.2521,-0.0072,0.5991,0.1800
56,4.3755,4.2341,0.0000,False,0.000,idle,-1.0000,0.0000,-4.777,0.000,0.2763,-0.0077,0.6143,0.1800
57,4.4508,4.3132,0.0000,False,0.000,idle,-1.0000,0.0000,-4.864,0.000,0.2769,-0.0076,0.6146,0.1800
58,4.5272,4.3876,0.0000,False,0.000,idle,-1.0000,0.0000,-4.035,0.000,0.2528,-0.0067,0.5993,0.1800
59,4.6045,4.4640,0.0000,False,0.000,idle,-1.0000,0.0000,-2.688,0.000,0.2195,-0.0069,0.5748,0.1800
60,4.6797,4.5416,0.0000,False,0.000,idle,-1.0000,0.0000,-1.156,0.000,0.1912,-0.0092,0.5506,0.1800
61,4.7535,4.6164,0.0000,False,0.000,idle,-1.0000,0.0000,0.138,0.000,0.1816,-0.0122,0.5423,0.1800
62,4.8276,4.6901,0.0000,False,0.000,idle,-1.0000,0.0000,1.463,0.000,0.1932,-0.0152,0.5550,0.1800
63,4.9020,4.7642,0.0000,False,0.000,idle,-1.0000,0.0000,2.922,0.000,0.2190,-0.0172,0.5790,0.1800
64,4.9789,4.8398,0.0000,False,0.000,idle,-1.0000,0.0000,4.210,0.000,0.2493,-0.0173,0.6025,0.1800
65,5.0530,4.9157,0.0000,False,0.000,idle,-1.0000,0.0000,4.927,0.000,0.2692,-0.0165,0.6157,0.1800
66,5.1306,4.9909,0.0000,False,0.000,idle,-1.0000,0.0000,4.675,0.000,0.2649,-0.0166,0.6130,0.1800
67,5.2056,5.0670,0.0000,False,0.000,idle,-1.0000,0.0000,3.397,0.000,0.2403,-0.0168,0.5957,0.1800
68,5.2806,5.1421,0.0000,False,0.000,idle,-1.0000,0.0000,1.745,0.000,0.2103,-0.0154,0.5708,0.1800
69,5.3559,5.2174,0.0000,False,0.000,idle,-1.0000,0.0000,0.447,0.000,0.1884,-0.0130,0.5494,0.1800
70,5.4325,5.2935,0.0000,False,0.000,idle,-1.0000,0.0000,-0.079,0.000,0.1826,-0.0117,0.5431,0.1800
71,5.5057,5.3691,0.0000,False,0.000,idle,-1.0000,0.0000,-0.986,0.000,0.1993,-0.0097,0.5585,0.1800
72,5.5787,5.4421,0.0000,False,0.000,idle,-1.0000,0.0000,-2.516,0.000,0.2290,-0.0076,0.5827,0.1800
73,5.6522,5.5156,0.0000,False,0.000,idle,-1.0000,0.0000,-4.047,0.000,0.2607,-0.0072,0.6047,0.1800
74,5.7259,5.5883,0.0000,False,0.000,idle,-1.0000,0.0000,-4.917,0.000,0.2794,-0.0078,0.6161,0.1800
75,5.8008,5.6618,0.0000,False,0.000,idle,-1.0000,0.0000,-4.742,0.000,0.2732,-0.0074,0.6123,0.1800
76,5.8775,5.7374,0.0000,False,0.000,idle,-1.0000,0.0000,-3.781,0.000,0.2459,-0.0066,0.5946,0.1800
77,5.9512,5.8140,0.0000,False,0.000,idle,-1.0000,0.0000,-2.360,0.000,0.2125,-0.0072,0.5691,0.1800
78,6.0250,5.8878,0.0000,False,0.000,idle,-1.0000,0.0000,-0.918,0.000,0.1884,-0.0097,0.5481,0.1800
79,6.1007,5.9610,0.0000,False,0.000,idle,-1.0000,0.0000,0.321,0.000,0.1822,-0.0127,0.5431,0.1800
80,6.1738,6.0371,0.0000,False,0.000,idle,-1.0000,0.0000,1.731,0.000,0.1970,-0.0157,0.5588,0.1800
81,6.2498,6.1115,0.0000,False,0.000,idle,-1.0000,0.0000,3.186,0.000,0.2246,-0.0174,0.5836,0.1800
82,6.3244,6.1857,0.0000,False,0.000,idle,-1.0000,0.0000,4.368,0.000,0.2536,-0.0172,0.6055,0.1800
83,6.4012,6.2610,0.0000,False,0.000,idle,-1.0000,0.0000,4.961,0.000,0.2702,-0.0164,0.6164,0.1800
84,6.4759,6.3382,0.0000,False,0.000,idle,-1.0000,0.0000,4.516,0.000,0.2618,-0.0167,0.6109,0.1800
85,6.5493,6.4124,0.0000,False,0.000,idle,-1.0000,0.0000,3.143,0.000,0.2356,-0.0167,0.5920,0.1800
86,6.6224,6.4861,0.0000,False,0.000,idle,-1.0000,0.0000,1.527,0.000,0.2065,-0.0150,0.5673,0.1800
87,6.6951,6.5586,0.0000,False,0.000,idle,-1.0000,0.0000,0.386,0.000,0.1874,-0.0128,0.5484,0.1800
88,6.7709,6.6316,0.0000,False,0.000,idle,-1.0000,0.0000,-0.099,0.000,0.1829,-0.0117,0.5434,0.1800
89,6.8476,6.7068,0.0000,False,0.000,idle,-1.0000,0.0000,-1.060,0.000,0.2006,-0.0096,0.5597,0.1800
90,6.9235,6.7844,0.0000,False,0.000,idle,-1.0000,0.0000,-2.715,0.000,0.2330,-0.0075,0.5857,0.1800
