frame,real_seconds,game_seconds,speed,held,leg_angle,action,charge,spin,torso_x,arm_x,hand_y,hand_forward,hand_side,body_y
0,0.0730,0.0057,0.0000,False,0.000,idle,-1.0000,0.0000,-2.000,0.000,0.6940,0.0225,0.8824,0.1800
1,0.1346,0.0828,0.0000,False,0.000,idle,-1.0000,0.0000,-0.526,0.000,0.5888,0.0259,0.8623,0.1800
2,0.2006,0.1441,0.0000,False,0.000,idle,-1.0000,0.0000,0.477,0.000,0.5868,0.0274,0.8621,0.1800
3,0.2639,0.2108,0.0000,False,0.000,idle,-1.0000,0.0000,1.734,0.000,0.6113,0.0300,0.8780,0.1800
4,0.3997,0.2737,0.0000,False,0.000,hero-sean-supernova,-1.0000,0.0000,2.972,0.000,0.6497,0.0344,0.8993,0.1800
5,0.4724,0.4110,0.0000,False,1.526,hero-sean-supernova,-1.0000,0.0000,9.155,18.310,0.3816,-0.1879,0.5897,0.1800
6,0.5374,0.4819,0.0000,False,3.097,hero-sean-supernova,-1.0000,0.0000,18.585,37.169,0.5526,-0.3435,0.6275,0.1800
7,0.6031,0.5469,0.0000,False,4.496,hero-sean-supernova,-1.0000,0.0000,26.974,53.948,0.7611,-0.3869,0.6600,0.1800
8,0.6681,0.6125,0.0000,False,5.572,hero-sean-supernova,-1.0000,0.0000,33.431,66.862,0.9269,-0.3503,0.6842,0.1800
9,0.7370,0.6800,0.0000,False,6.000,hero-sean-supernova,-1.0000,0.0000,36.000,72.000,1.0490,-0.3120,0.6779,0.1800
10,0.8066,0.7470,0.0000,False,8.373,hero-sean-supernova,-1.0000,0.0000,26.773,41.686,0.8636,-0.3019,0.6749,1.6646
11,0.8728,0.8167,0.0000,False,13.803,hero-sean-supernova,-1.0000,0.0000,5.657,-27.706,0.8472,0.3173,0.6659,2.5729
12,0.9377,0.8827,0.0000,False,19.493,hero-sean-supernova,-1.0000,0.0000,-16.474,-79.582,1.8063,0.3831,0.6560,3.3054
13,1.0051,0.9473,0.0000,False,23.367,hero-sean-supernova,-1.0000,0.0000,-31.537,-30.094,2.0985,-0.2399,0.6495,4.0085
14,1.0767,1.0150,0.0000,False,23.689,hero-sean-supernova,-1.0000,0.0000,-33.481,-22.415,2.0662,-0.3426,0.6493,4.3306
15,1.1438,1.0872,0.0000,False,21.664,hero-sean-supernova,-1.0000,0.0000,-30.107,-25.115,2.0527,-0.2710,0.6474,4.4867
16,1.2118,1.1532,0.0000,False,19.319,hero-sean-supernova,-1.0000,0.0000,-26.198,-28.242,2.0323,-0.1844,0.6446,4.3985
17,1.2772,1.2223,0.0000,False,18.023,hero-sean-supernova,-1.0000,0.0000,-24.038,-29.970,2.0144,-0.1356,0.6433,4.1945
18,1.3434,1.2870,0.0000,False,17.811,hero-sean-supernova,-1.0000,0.0000,-20.674,-34.536,2.0027,-0.0339,0.6424,3.5025
19,1.4138,1.3531,0.0000,False,16.687,hero-sean-supernova,-1.0000,0.0000,-0.889,-61.515,1.7151,0.5026,0.6338,2.2785
20,1.4836,1.4236,0.0000,False,15.506,hero-sean-supernova,-1.0000,0.0000,19.899,-89.863,1.1217,0.7479,0.6247,1.0905
21,1.5939,1.5164,0.0000,False,13.000,hero-sean-supernova,-1.0000,0.0000,64.000,-30.000,0.2606,0.1158,0.6266,0.2282
22,1.6682,1.6045,0.0000,False,9.653,hero-sean-supernova,-1.0000,0.0000,50.613,7.483,0.5115,-0.1408,0.6438,0.3621
