frame,real_seconds,game_seconds,speed,held,leg_angle,action,charge,spin,torso_x,arm_x,hand_y,hand_forward,hand_side,body_y
0,0.0786,0.0060,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.8179,0.5513,0.5323,0.1800
1,0.1449,0.0880,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7499,0.5513,0.5323,0.1800
2,0.2103,0.1539,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7499,0.5513,0.5323,0.1800
3,0.2772,0.2196,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7499,0.5513,0.5323,0.1800
4,0.3725,0.2860,0.0000,True,0.000,hero-dante-fissure,-1.0000,0.0000,0.000,0.000,0.7499,0.5513,0.5323,0.1800
5,0.4486,0.3825,0.0000,True,5.661,hero-dante-fissure,-1.0000,0.0000,-20.900,-74.313,0.7564,0.3900,0.5922,0.1800
6,0.5242,0.4599,0.0000,True,9.238,hero-dante-fissure,-1.0000,0.0000,-35.876,-52.442,1.1845,-0.1617,0.6565,0.1800
7,0.5993,0.5337,0.0000,True,9.265,hero-dante-fissure,-1.0000,0.0000,-34.864,-53.136,1.1831,-0.1425,0.6571,0.1800
8,0.6755,0.6093,0.0000,True,9.358,hero-dante-fissure,-1.0000,0.0000,-32.376,-55.660,1.1771,-0.0832,0.6554,0.1800
9,0.7498,0.6849,0.0000,True,14.076,hero-dante-fissure,-1.0000,0.0000,55.942,-33.961,0.0398,0.1258,0.5586,0.1800
10,0.8426,0.7732,0.0000,True,12.533,hero-dante-fissure,-1.0000,0.0000,47.489,-28.326,0.0742,0.0980,0.4710,0.1800
11,0.9177,0.8524,0.0000,True,11.580,hero-dante-fissure,-1.0000,0.0000,42.706,-25.260,0.0714,0.0931,0.4804,0.1800
12,0.9966,0.9276,0.0000,True,9.556,hero-dante-fissure,-1.0000,0.0000,33.883,-20.219,0.0717,0.0764,0.4876,0.1800
13,1.0776,1.0060,0.0000,True,8.456,hero-dante-fissure,-1.0000,0.0000,29.433,-17.660,0.0648,0.0675,0.4967,0.1800
14,1.1574,1.0870,0.0000,True,6.343,hero-dante-fissure,-1.0000,0.0000,21.642,-12.985,0.0503,0.0524,0.4971,0.1800
15,1.2362,1.1676,0.0000,True,2.951,hero-dante-fissure,-1.0000,0.0000,9.884,-5.930,0.0200,0.0251,0.4893,0.1800
16,1.3202,1.2458,0.0000,True,0.388,hero-dante-fissure,-1.0000,0.0000,1.295,-0.777,-0.0093,0.0034,0.4833,0.1800
17,1.4006,1.3304,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,-1.314,-0.0001,0.0217,0.5094,0.1800
18,1.4801,1.4105,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,-8.973,0.5167,0.4575,0.6701,0.1800
19,1.5543,1.4896,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7643,0.5475,0.5287,0.1800
20,1.6312,1.5636,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7587,0.5490,0.5301,0.1800
21,1.7083,1.6413,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7548,0.5500,0.5311,0.1800
22,1.7858,1.7179,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7524,0.5506,0.5317,0.1800
23,1.8633,1.7955,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7509,0.5510,0.5321,0.1800
24,1.9364,1.8729,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7501,0.5512,0.5323,0.1800
25,2.0103,1.9461,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7497,0.5514,0.5324,0.1800
26,2.0884,2.0198,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7495,0.5514,0.5325,0.1800
27,2.1653,2.0989,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7494,0.5514,0.5325,0.1800
28,2.2408,2.1744,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7495,0.5514,0.5325,0.1800
29,2.3195,2.2525,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7495,0.5514,0.5324,0.1800
30,2.3926,2.3289,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7496,0.5514,0.5324,0.1800
31,2.4702,2.4023,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7497,0.5514,0.5324,0.1800
32,2.5443,2.4800,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7497,0.5513,0.5324,0.1800
33,2.6195,2.5546,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7498,0.5513,0.5324,0.1800
34,2.6937,2.6291,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7498,0.5513,0.5324,0.1800
35,2.7692,2.7029,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7498,0.5513,0.5324,0.1800
36,2.8430,2.7789,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7499,0.5513,0.5324,0.1800
37,2.9213,2.8529,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7499,0.5513,0.5324,0.1800
38,3.0000,2.9319,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7499,0.5513,0.5324,0.1800
39,3.0737,3.0096,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7499,0.5513,0.5324,0.1800
40,3.1505,3.0833,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7499,0.5513,0.5324,0.1800
41,3.2270,3.1602,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7499,0.5513,0.5323,0.1800
42,3.3048,3.2370,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7499,0.5513,0.5323,0.1800
