frame,real_seconds,game_seconds,speed,held,leg_angle,action,charge,spin,torso_x,arm_x,hand_y,hand_forward,hand_side,body_y
0,0.0849,0.0432,0.0000,True,0.000,holding-right,-1.0000,0.0000,-0.178,-5.466,0.4149,0.2526,0.8345,0.1800
1,0.1481,0.1337,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
2,0.2104,0.1945,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
3,0.2710,0.2574,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
4,0.3370,0.3179,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
5,0.3984,0.3831,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
6,0.4622,0.4457,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
7,0.5248,0.5092,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
8,0.5874,0.5712,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
9,0.6480,0.6344,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
10,0.7239,0.6945,0.0000,True,0.000,hero-phaister-hex,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
11,0.7879,0.7720,0.0000,True,4.877,hero-phaister-hex,-1.0000,0.0000,-4.380,-67.005,0.7998,0.2909,0.8212,0.1800
12,0.8526,0.8352,0.0000,True,10.882,hero-phaister-hex,-1.0000,0.0000,29.970,-51.970,0.0477,0.4920,0.0277,0.1800
13,0.9158,0.8995,0.0000,True,10.126,hero-phaister-hex,-1.0000,0.0000,27.624,-49.624,0.0408,0.4767,0.0548,0.1800
14,0.9774,0.9627,0.0000,True,9.119,hero-phaister-hex,-1.0000,0.0000,24.518,-46.518,0.0324,0.4554,0.0912,0.1800
15,1.0408,1.0239,0.0000,True,8.713,hero-phaister-hex,-1.0000,0.0000,23.357,-44.768,0.0259,0.4410,0.1081,0.1800
16,1.1090,1.0881,0.0000,True,7.180,hero-phaister-hex,-1.0000,0.0000,19.215,-36.829,-0.0033,0.3688,0.1781,0.1800
17,1.1740,1.1566,0.0000,True,4.659,hero-phaister-hex,-1.0000,0.0000,12.441,-23.846,-0.0344,0.2415,0.2937,0.1800
18,1.2383,1.2208,0.0000,True,2.218,hero-phaister-hex,-1.0000,0.0000,5.917,-11.341,-0.0435,0.1141,0.4036,0.1800
19,1.3017,1.2850,0.0000,True,0.456,hero-phaister-hex,-1.0000,0.0000,1.216,-2.330,-0.0288,0.0231,0.4803,0.1800
20,1.3667,1.3491,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,-1.372,-0.0145,0.0236,0.5250,0.1800
21,1.4312,1.4141,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,-10.798,0.3775,0.4050,0.7141,0.1800
22,1.4965,1.4785,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
23,1.5582,1.5430,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
24,1.6195,1.6052,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
25,1.6811,1.6666,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
26,1.7435,1.7277,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
27,1.8110,1.7911,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
28,1.8730,1.8577,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
29,1.9337,1.9194,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
30,1.9971,1.9807,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
31,2.0588,2.0436,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
32,2.1243,2.1073,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
33,2.1857,2.1711,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
34,2.2478,2.2329,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
35,2.3100,2.2944,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
36,2.3712,2.3567,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
37,2.4337,2.4180,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
38,2.4997,2.4804,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
39,2.5632,2.5461,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
40,2.6275,2.6107,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
41,2.6936,2.6753,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
42,2.7559,2.7404,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
43,2.8187,2.8024,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
44,2.8818,2.8651,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
45,2.9474,2.9286,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
46,3.0109,2.9944,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
47,3.0723,3.0579,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
48,3.1370,3.1190,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
49,3.2019,3.1839,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
50,3.2642,3.2486,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
51,3.3263,3.3115,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
52,3.3882,3.3733,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
53,3.4544,3.4359,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
54,3.5170,3.5012,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
55,3.5806,3.5641,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
56,3.6427,3.6278,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
57,3.7052,3.6891,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
58,3.7690,3.7520,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
59,3.8319,3.8157,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
60,3.8940,3.8793,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
61,3.9575,3.9410,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
62,4.0184,4.0041,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
63,4.0816,4.0654,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
64,4.1497,4.1289,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
65,4.2212,4.1978,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
66,4.2845,4.2691,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
67,4.3456,4.3310,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
68,4.4089,4.3926,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
69,4.4715,4.4564,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
70,4.5342,4.5189,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
71,4.5958,4.5810,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
72,4.6586,4.6428,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
73,4.7205,4.7054,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
74,4.7814,4.7670,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
75,4.8440,4.8285,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
76,4.9063,4.8905,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
77,4.9713,4.9537,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
78,5.0349,5.0182,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
79,5.0970,5.0814,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
80,5.1712,5.1451,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
81,5.2342,5.2182,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
82,5.2957,5.2810,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
83,5.3603,5.3420,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
84,5.4254,5.4079,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
85,5.4912,5.4720,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
86,5.5539,5.5381,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
87,5.6175,5.6014,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
88,5.6799,5.6643,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
89,5.7441,5.7268,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
90,5.8057,5.7910,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
91,5.8676,5.8524,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
92,5.9299,5.9144,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
93,5.9914,5.9766,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
94,6.0524,6.0381,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
95,6.1146,6.0996,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
96,6.1824,6.1616,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
97,6.2698,6.2320,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
98,6.3516,6.3189,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
99,6.4355,6.4010,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
100,6.5007,6.4826,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
101,6.5619,6.5477,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
102,6.6241,6.6089,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
103,6.6873,6.6709,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
104,6.7478,6.7341,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
105,6.8104,6.7941,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
106,6.8706,6.8567,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
107,6.9308,6.9170,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
108,6.9921,6.9774,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
109,7.0540,7.0390,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
110,7.1185,7.1017,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
111,7.1806,7.1650,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
112,7.2438,7.2276,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
113,7.3045,7.2901,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
114,7.3652,7.3513,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
115,7.4277,7.4118,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
116,7.4891,7.4742,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
117,7.5504,7.5354,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
