frame,real_seconds,game_seconds,speed,held,leg_angle,action,charge,spin,torso_x,arm_x,hand_y,hand_forward,hand_side,body_y
0,0.0770,0.0066,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.8191,0.5642,0.5398,0.1800
1,0.1391,0.0868,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
2,0.2006,0.1491,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
3,0.2629,0.2100,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
4,0.3278,0.2729,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
5,0.3931,0.3378,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
6,0.4583,0.4028,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
7,0.5243,0.4688,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
8,0.5881,0.5346,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
9,0.6580,0.5983,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
10,0.7363,0.6689,0.0000,True,0.000,hero-phaister-blink,-1.0000,0.0000,0.000,0.000,0.8224,0.5642,0.5398,0.1800
11,0.8016,0.7475,0.0000,True,6.142,hero-phaister-blink,-1.0000,0.0000,-6.275,0.112,0.2076,0.1056,0.7157,0.1800
12,0.8684,0.8121,0.0000,True,7.039,hero-phaister-blink,-1.0000,0.0000,-17.466,26.621,0.4722,0.0049,0.8907,0.1800
13,0.9333,0.8790,0.0000,True,5.957,hero-phaister-blink,-1.0000,0.0000,-14.048,22.063,0.3980,-0.0090,0.8706,0.1800
14,1.0007,0.9438,0.0000,True,5.023,hero-phaister-blink,-1.0000,0.0000,-11.803,18.548,0.3152,-0.0164,0.8323,0.1800
15,1.0728,1.0114,0.0000,True,2.717,hero-phaister-blink,-1.0000,0.0000,-6.352,9.981,0.1310,-0.0188,0.7022,0.1800
16,1.1414,1.0836,0.0000,True,0.461,hero-phaister-blink,-1.0000,0.0000,-1.075,1.689,-0.0074,-0.0044,0.5369,0.1800
17,1.2069,1.1515,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,-1.267,-0.0155,0.0217,0.5231,0.1800
18,1.2724,1.2173,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,-10.768,0.3809,0.4071,0.7137,0.1800
19,1.3416,1.2828,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
20,1.4065,1.3520,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
21,1.4729,1.4163,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
22,1.5382,1.4834,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
23,1.6030,1.5488,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
24,1.6716,1.6135,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
25,1.7375,1.6821,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
26,1.8065,1.7485,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
27,1.8767,1.8174,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
28,1.9449,1.8873,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
29,2.0136,1.9560,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
30,2.0943,2.0260,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
31,2.1665,2.1051,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
32,2.2297,2.1773,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5642,0.5398,0.1800
