frame,real_seconds,game_seconds,speed,held,leg_angle,action,charge,spin,torso_x,arm_x,hand_y,hand_forward,hand_side,body_y
0,0.0728,0.0070,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.8159,0.5513,0.5323,0.1800
1,0.1339,0.0831,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7499,0.5513,0.5323,0.1800
2,0.1950,0.1434,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7499,0.5513,0.5323,0.1800
3,0.2554,0.2048,2.4035,True,349.817,holding-right,-1.0000,0.0000,0.000,0.000,0.7997,0.5733,0.5323,0.1800
4,0.3389,0.2654,2.4035,True,0.000,hero-dante-roar,-1.0000,0.0000,0.000,0.000,0.7499,0.5513,0.5323,0.1800
5,0.4029,0.3503,2.4035,True,37.184,hero-dante-roar,-1.0000,0.0000,18.188,-34.585,0.0900,0.2708,0.3149,0.1800
6,0.4676,0.4139,2.4035,True,16.076,hero-dante-roar,-1.0000,0.0000,-15.947,13.968,0.3888,-0.0505,0.8361,0.1800
7,0.5432,0.4781,2.4035,True,341.752,hero-dante-roar,-1.0000,0.0000,-14.609,13.165,0.3816,-0.0474,0.8270,0.1800
8,0.6287,0.5558,2.4035,True,322.172,hero-dante-roar,-1.0000,0.0000,-12.082,11.649,0.3943,-0.0423,0.8087,0.1800
9,0.7115,0.6430,2.4035,True,351.544,hero-dante-roar,-1.0000,0.0000,-10.867,10.867,0.2894,-0.0400,0.7977,0.1800
10,0.7881,0.7243,2.4035,True,31.145,hero-dante-roar,-1.0000,0.0000,-8.591,8.591,0.3047,-0.0316,0.7471,0.1800
11,0.8599,0.7999,2.4035,True,33.294,hero-dante-roar,-1.0000,0.0000,-5.101,5.101,0.2203,-0.0184,0.6549,0.1800
12,0.9283,0.8710,2.4035,True,1.135,hero-dante-roar,-1.0000,0.0000,-1.939,1.939,0.0402,-0.0058,0.5586,0.1800
13,0.9922,0.9393,2.4035,True,328.691,hero-dante-roar,-1.0000,0.0000,-0.152,0.152,0.1241,0.0015,0.4998,0.1800
14,1.0569,1.0029,2.4035,True,324.165,holding-right,-1.0000,0.0000,0.000,-1.409,0.1399,0.0263,0.5202,0.1800
15,1.1235,1.0678,2.4035,True,349.164,holding-right,-1.0000,0.0000,0.000,-10.799,0.4399,0.4119,0.7035,0.1800
16,1.1879,1.1344,2.4035,True,24.002,holding-right,-1.0000,0.0000,0.000,0.000,0.8551,0.5799,0.5323,0.1800
17,1.2519,1.1986,2.4035,True,37.899,holding-right,-1.0000,0.0000,0.000,0.000,0.8790,0.5799,0.5323,0.1800
18,1.3154,1.2635,2.4035,True,20.331,holding-right,-1.0000,0.0000,0.000,0.000,0.8434,0.5799,0.5323,0.1800
19,1.3790,1.3269,2.4035,True,346.545,holding-right,-1.0000,0.0000,0.000,0.000,0.8161,0.5799,0.5323,0.1800
20,1.4438,1.3899,2.4035,True,323.632,holding-right,-1.0000,0.0000,0.000,0.000,0.8780,0.5799,0.5323,0.1800
21,1.5077,1.4549,2.4035,True,330.131,holding-right,-1.0000,0.0000,0.000,0.000,0.8692,0.5799,0.5323,0.1800
22,1.5743,1.5182,2.4035,True,0.810,holding-right,-1.0000,0.0000,0.000,0.000,0.7463,0.5799,0.5323,0.1800
23,1.6406,1.5851,2.4035,True,31.920,holding-right,-1.0000,0.0000,0.000,0.000,0.8728,0.5799,0.5323,0.1800
24,1.7075,1.6526,2.4035,True,34.653,holding-right,-1.0000,0.0000,0.000,0.000,0.8763,0.5799,0.5323,0.1800
25,1.7734,1.7181,2.4035,True,7.344,holding-right,-1.0000,0.0000,0.000,0.000,0.7851,0.5799,0.5323,0.1800
26,1.8384,1.7851,2.4035,True,333.128,holding-right,-1.0000,0.0000,0.000,0.000,0.8628,0.5799,0.5323,0.1800
27,1.9023,1.8498,2.4035,True,322.595,holding-right,-1.0000,0.0000,0.000,0.000,0.8787,0.5799,0.5323,0.1800
28,1.9655,1.9131,2.4035,True,342.469,holding-right,-1.0000,0.0000,0.000,0.000,0.8330,0.5799,0.5323,0.1800
29,2.0297,1.9768,2.4035,True,16.549,holding-right,-1.0000,0.0000,0.000,0.000,0.8293,0.5799,0.5323,0.1800
30,2.0935,2.0398,2.4035,True,37.169,holding-right,-1.0000,0.0000,0.000,0.000,0.8785,0.5799,0.5323,0.1800
31,2.1581,2.1043,2.4035,True,27.854,holding-right,-1.0000,0.0000,0.000,0.000,0.8651,0.5799,0.5323,0.1800
32,2.2234,2.1686,2.4035,True,355.576,holding-right,-1.0000,0.0000,0.000,0.000,0.7683,0.5799,0.5323,0.1800
33,2.2858,2.2341,2.4035,True,326.587,holding-right,-1.0000,0.0000,0.000,0.000,0.8749,0.5799,0.5323,0.1800
34,2.3505,2.2966,2.4035,True,325.347,holding-right,-1.0000,0.0000,0.000,0.000,0.8764,0.5799,0.5323,0.1800
35,2.4184,2.3612,2.4035,True,352.292,holding-right,-1.0000,0.0000,0.000,0.000,0.7868,0.5799,0.5323,0.1800
36,2.4883,2.4302,2.4035,True,27.334,holding-right,-1.0000,0.0000,0.000,0.000,0.8638,0.5799,0.5323,0.1800
37,2.5570,2.4996,2.4035,True,36.713,holding-right,-1.0000,0.0000,0.000,0.000,0.8782,0.5799,0.5323,0.1800
38,2.6256,2.5691,2.4035,True,11.268,holding-right,-1.0000,0.0000,0.000,0.000,0.8052,0.5799,0.5323,0.1800
39,2.6912,2.6370,2.4035,True,335.803,holding-right,-1.0000,0.0000,0.000,0.000,0.8557,0.5799,0.5323,0.1800
40,2.7608,2.7025,2.4035,True,322.186,holding-right,-1.0000,0.0000,0.000,0.000,0.8789,0.5799,0.5323,0.1800
41,2.8247,2.7714,2.4035,True,342.399,holding-right,-1.0000,0.0000,0.000,0.000,0.8333,0.5799,0.5323,0.1800
42,2.8971,2.8353,2.4035,True,16.638,holding-right,-1.0000,0.0000,0.000,0.000,0.8297,0.5799,0.5323,0.1800
43,2.9627,2.9087,2.4035,True,37.864,holding-right,-1.0000,0.0000,0.000,0.000,0.8789,0.5799,0.5323,0.1800
44,3.0265,2.9737,2.4035,True,23.361,holding-right,-1.0000,0.0000,0.000,0.000,0.8535,0.5799,0.5323,0.1800
45,3.0930,3.0381,2.4035,True,349.501,holding-right,-1.0000,0.0000,0.000,0.000,0.8014,0.5799,0.5323,0.1800
46,3.1592,3.1039,2.4035,True,324.021,holding-right,-1.0000,0.0000,0.000,0.000,0.8777,0.5799,0.5323,0.1800
47,3.2271,3.1711,2.4035,True,329.964,holding-right,-1.0000,0.0000,0.000,0.000,0.8695,0.5799,0.5323,0.1800
