time,elapsed,local,host,charge,windup,active,remaining,circles,sky,frontStun,rearStun,casterStun,frontElement,centreX,centreZ,casterX,casterZ,gameTime,realTime,frameDelta,frontX,frontZ,rearX,rearZ
21.9893107676797,0.03999329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,18.9947969246032,21.9971623061791,0.045468,3.5,-8,0,7
22.0412551314465,0.09998322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.047187627551,22.0421845061791,0.003878401,3.5,-8,0,7
22.0914400347008,0.1399765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.0973714285714,22.0927234061791,0.003558305,3.5,-8,0,7
22.1430978510797,0.1999664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.1490144274376,22.1440387061791,0.003133999,3.5,-8,0,7
22.1949901059514,0.2599564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.200891723356,22.1963889061791,0.003274199,3.5,-8,0,7
22.2493214530416,0.2999496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.2552097222222,22.2505526061791,0.004842999,3.5,-8,0,7
22.2998770053999,0.3599396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.305785728458,22.3007240061791,0.004021705,3.5,-8,0,7
22.3520175117382,0.3999329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.357939526644,22.3533633061791,0.004957405,3.5,-8,0,7
22.40445643891,0.4599228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.410355321712,22.4051613061791,0.003208099,3.5,-8,0,7
22.4586704220355,0.5199127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.4646051232993,22.4615364061791,0.005160799,3.5,-8,0,7
22.5119460982748,0.559906,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.5178729237528,22.5127295061791,0.003541901,3.5,-8,0,7
22.5643735492241,0.6198959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.570315327381,22.5653555061791,0.003086302,3.5,-8,0,7
22.6180189457384,0.6798859,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.6239503259637,22.6205416061791,0.004431803,3.5,-8,0,7
22.670963798681,0.7198792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.6768647250567,22.6721969061791,0.003345401,3.5,-8,0,7
22.7242719073838,0.7798691,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.7302151218821,22.7255861061791,0.004055293,3.5,-8,0,7
22.7778230615996,0.839859,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.783752827381,22.7796611061791,0.004394501,3.5,-8,0,7
22.82930207,0.8798523,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.8352551232993,22.8311617061791,0.004677799,3.5,-8,0,7
22.8801235569047,0.9398422,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.8860373228458,22.8812540061791,0.005085899,3.5,-8,0,7
22.9311249715544,0.9798355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.9370458262472,22.9318206061791,0.003906002,3.5,-8,0,7
22.9819645142893,1.039825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,19.9878967261905,22.9829940061791,0.003224802,3.5,-8,0,7
23.0331097392959,1.079819,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.0389977253401,23.0338546061791,0.003124199,3.5,-8,0,7
23.0855026307271,1.139809,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.0914093253968,23.0861749061791,0.003044898,3.5,-8,0,7
23.1382158625277,1.199799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.1441471230159,23.1400907061791,0.004088499,3.5,-8,0,7
23.1923415029037,1.239792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.1982362244898,23.1939735061791,0.004326396,3.5,-8,0,7
23.2446815438976,1.299782,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.2506143282313,23.2457178061791,0.0042339,3.5,-8,0,7
23.2979108416045,1.359772,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.3038122236395,23.2991889061791,0.003239796,3.5,-8,0,7
23.3503714746807,1.399765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.3562896258503,23.3512367061791,0.003124901,3.5,-8,0,7
23.4027064578433,1.459755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.4086413265306,23.4035028061791,0.002437103,3.5,-8,0,7
23.4549790891411,1.519745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.4609078231293,23.4576127061791,0.002490696,3.5,-8,0,7
23.5062143135781,1.559738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.5121200255102,23.5073247061791,0.002964399,3.5,-8,0,7
23.5567730239022,1.619728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.5627014243197,23.5585668061791,0.003279301,3.5,-8,0,7
23.6075314567739,1.659721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.6134651218821,23.6085536061791,0.003521095,3.5,-8,0,7
23.6606735689763,1.719711,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.6666208262472,23.6619181061791,0.003796202,3.5,-8,0,7
23.7115922842466,1.759705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.7175102253401,23.7128886061791,0.003119303,3.5,-8,0,7
23.7619038334663,1.819695,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.7678382227891,23.7629496061791,0.0043589,3.5,-8,0,7
23.8138188364205,1.859688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,20.8197182256236,23.8144348061791,0.002828104,3.5,-8,0,7
