frame,real_seconds,game_seconds,speed,held,leg_angle,action,charge,spin,torso_x,arm_x,hand_y,hand_forward,hand_side,body_y
0,0.1774,0.0627,0.0000,True,0.000,holding-right,-1.0000,0.0000,-0.239,-5.880,0.8565,0.3677,0.8208,0.1800
1,0.2443,0.2445,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
2,0.3070,0.3068,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
3,0.4516,0.3697,0.0000,True,0.000,hero-sean-supernova,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
4,0.5280,0.5164,0.0000,True,1.716,hero-sean-supernova,-1.0000,0.0000,10.295,20.589,0.3968,-0.2114,0.5944,0.1800
5,0.5950,0.5911,0.0000,True,3.396,hero-sean-supernova,-1.0000,0.0000,20.377,40.753,0.5943,-0.3611,0.6345,0.1800
6,0.6617,0.6579,0.0000,True,4.770,hero-sean-supernova,-1.0000,0.0000,28.621,57.242,0.8040,-0.3834,0.6662,0.1800
7,0.7313,0.7250,0.0000,True,5.730,hero-sean-supernova,-1.0000,0.0000,34.381,68.763,0.9501,-0.3398,0.6877,0.1800
8,0.8035,0.7977,0.0000,True,6.000,hero-sean-supernova,-1.0000,0.0000,36.000,72.000,1.0485,-0.3121,0.6781,0.1800
9,0.8751,0.8687,0.0000,True,8.594,hero-sean-supernova,-1.0000,0.0000,25.911,38.849,0.8415,-0.2890,0.6748,1.6646
10,0.9449,0.9399,0.0000,True,14.338,hero-sean-supernova,-1.0000,0.0000,3.573,-34.539,0.9122,0.3762,0.6652,2.5729
11,1.0108,1.0082,0.0000,True,20.200,hero-sean-supernova,-1.0000,0.0000,-19.220,-70.561,1.9076,0.2959,0.6549,3.3054
12,1.0775,1.0744,0.0000,True,23.657,hero-sean-supernova,-1.0000,0.0000,-32.667,-26.381,2.0888,-0.2923,0.6493,4.0085
13,1.1440,1.1420,0.0000,True,23.514,hero-sean-supernova,-1.0000,0.0000,-33.189,-22.648,2.0637,-0.3366,0.6493,4.3306
14,1.2095,1.2077,0.0000,True,21.497,hero-sean-supernova,-1.0000,0.0000,-29.829,-25.337,2.0510,-0.2649,0.6473,4.4770
15,1.2746,1.2731,0.0000,True,19.232,hero-sean-supernova,-1.0000,0.0000,-26.053,-28.357,2.0308,-0.1812,0.6446,4.3985
16,1.3410,1.3374,0.0000,True,18.024,hero-sean-supernova,-1.0000,0.0000,-24.040,-29.968,2.0142,-0.1357,0.6433,4.1945
17,1.4073,1.4045,0.0000,True,17.805,hero-sean-supernova,-1.0000,0.0000,-20.566,-34.683,2.0019,-0.0306,0.6424,3.9185
18,1.4764,1.4718,0.0000,True,16.653,hero-sean-supernova,-1.0000,0.0000,-0.288,-62.334,1.7007,0.5154,0.6336,2.2785
19,1.5488,1.5393,0.0000,True,15.506,hero-sean-supernova,-1.0000,0.0000,19.899,-89.863,1.1216,0.7479,0.6247,1.0905
20,1.6901,1.6547,0.0000,True,13.000,hero-sean-supernova,-1.0000,0.0000,64.000,-30.000,0.2872,0.1157,0.6256,0.2840
21,1.7661,1.7546,0.0000,True,8.592,hero-sean-supernova,-1.0000,0.0000,46.366,19.374,0.5949,-0.2085,0.6486,0.3456
22,1.8396,1.8293,0.0000,True,7.507,hero-sean-supernova,-1.0000,0.0000,41.287,24.397,0.6224,-0.2391,0.6436,0.2940
23,1.9187,1.9036,0.0000,True,4.672,hero-sean-supernova,-1.0000,0.0000,25.694,15.183,0.4928,-0.1794,0.6109,0.1967
24,2.0020,1.9838,0.0000,True,1.172,hero-sean-supernova,-1.0000,0.0000,6.448,3.810,0.3232,-0.0309,0.5710,0.1800
25,2.0793,2.0671,0.0000,True,0.962,hero-sean-supernova,-1.0000,0.0000,5.289,3.125,0.3241,-0.0205,0.5667,0.1800
26,2.1525,2.1429,0.0000,True,0.923,holding-right,-1.0000,0.0000,5.079,1.608,0.3369,0.0068,0.5905,0.1800
27,2.2258,2.2179,0.0000,True,0.322,holding-right,-1.0000,0.0000,1.773,-8.647,0.7846,0.4634,0.7337,0.1800
28,2.2985,2.2900,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0812,0.5586,0.5661,0.1800
29,2.3687,2.3619,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0832,0.5581,0.5656,0.1800
30,2.4408,2.4319,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0846,0.5578,0.5652,0.1800
31,2.5143,2.5042,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0856,0.5576,0.5650,0.1800
32,2.5830,2.5776,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0862,0.5574,0.5649,0.1800
33,2.6545,2.6458,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0865,0.5573,0.5648,0.1800
34,2.7284,2.7178,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
35,2.8019,2.7919,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0869,0.5573,0.5647,0.1800
36,2.8701,2.8648,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0870,0.5572,0.5647,0.1800
37,2.9408,2.9340,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0870,0.5572,0.5647,0.1800
38,3.0115,3.0035,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0870,0.5572,0.5647,0.1800
39,3.0858,3.0757,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0869,0.5572,0.5647,0.1800
40,3.1597,3.1491,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0869,0.5573,0.5647,0.1800
41,3.2309,3.2233,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0869,0.5573,0.5647,0.1800
42,3.3019,3.2945,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0869,0.5573,0.5647,0.1800
43,3.3722,3.3646,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0869,0.5573,0.5647,0.1800
44,3.4416,3.4349,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0869,0.5573,0.5647,0.1800
45,3.5135,3.5047,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0869,0.5573,0.5647,0.1800
46,3.5855,3.5770,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
47,3.6534,3.6483,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
48,3.7232,3.7170,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
49,3.7918,3.7861,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
50,3.8631,3.8550,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
51,3.9333,3.9262,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
52,4.0016,3.9962,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
53,4.0733,4.0648,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
54,4.1454,4.1368,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
55,4.2166,4.2088,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
56,4.2850,4.2797,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
57,4.3600,4.3479,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
58,4.4312,4.4235,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
59,4.5032,4.4944,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
60,4.5746,4.5658,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
61,4.6453,4.6374,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
62,4.7244,4.7087,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
63,4.7957,4.7872,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
64,4.8703,4.8601,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
65,4.9414,4.9338,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
66,5.0136,5.0043,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
67,5.0840,5.0767,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
68,5.1535,5.1467,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
69,5.2283,5.2170,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
70,5.2985,5.2912,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
71,5.3677,5.3612,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
72,5.4375,5.4304,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
73,5.5075,5.5005,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
74,5.5780,5.5707,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
75,5.6519,5.6422,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
76,5.7234,5.7157,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
77,5.7956,5.7863,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
78,5.8669,5.8591,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
79,5.9370,5.9300,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
80,6.0084,5.9997,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
81,6.0832,6.0714,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
82,6.1532,6.1462,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
83,6.2253,6.2173,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
84,6.2979,6.2882,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
85,6.3722,6.3614,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
86,6.4429,6.4358,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
87,6.5165,6.5061,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
88,6.5868,6.5811,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
89,6.6569,6.6506,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
90,6.7224,6.7199,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
91,6.7892,6.7851,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
92,6.8559,6.8520,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
93,6.9206,6.9183,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
94,6.9883,6.9830,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
95,7.0590,7.0513,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
96,7.1246,7.1219,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
97,7.1924,7.1877,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
98,7.2600,7.2550,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
99,7.3344,7.3234,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
100,7.3994,7.3973,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
101,7.4646,7.4619,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
102,7.5287,7.5271,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
