time,elapsed,local,host,s1charges,s2active,s2cooldown,ultcharge,casterX,casterY,casterZ,frontX,frontY,frontZ,rearX,rearY,rearZ,frontTrip,frontStun,casterStun,ward,pillars,shoeX,shoeY,shoeZ,guardTested,afterTested,tremor,plating,orbitStones,rumble
23.2167600823508,0.01999664,1,0,2,0,0,12,0,0.12,-8,1.3,0.0100001,-8,0,0.0100001,-9.3,0,0,0,0,0,1.8,0.145,9,0,0,0,0,0,0
23.2688667526527,0.05998993,1,0,2,0,0,12,0,0.12,-8,1.3,0.01000002,-8,0,0.01000002,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0
23.3206602878345,0.1199799,1,0,2,0,0,12,0,0.12,-8,1.3,0.01,-8,0,0.01,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0
23.3729705984227,0.1799698,1,0,2,0,0,12,0,0.12,-8,1.3,0.009999998,-8,0,0.009999998,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0
23.4236107821984,0.7998657,1,0,2,0,0,12,0,0.12,-8,1.3,0.009999998,-8,0,0.009999998,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0
23.475257893767,0.8598557,1,0,2,0,0,12,0,0.12,-8,1.3,0.009999998,-8,0,0.009999998,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0
23.5260574652988,0.8998489,1,0,2,0,0,12,0,0.12,-8,1.3,0.009999998,-8,0,0.009999998,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0
23.5764283667936,0.9598389,1,0,2,0,0,12,0,0.12,-8,1.3,0.009999998,-8,0,0.009999998,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0
23.6276279997954,0.9998322,1,0,2,0,0,12,0,0.12,-8,1.3,0.009999998,-8,0,0.009999998,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0
23.6793180797657,1.059822,1,0,2,0,0,12,0,0.12,-8,1.3,0.009999998,-8,0,0.009999998,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0
