time,elapsed,local,host,s1charges,s2active,s2cooldown,ultcharge,casterX,casterY,casterZ,frontX,frontY,frontZ,rearX,rearY,rearZ,frontTrip,frontStun,casterStun,ward,pillars,shoeX,shoeY,shoeZ,guardTested,afterTested,tremor,plating,orbitStones,rumble
22.5092410914868,0.03999329,0,1,2,0,0,12,0,0.12,-8,0,0.12,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1924264,-8,0,0,0,0,0,0
22.5636607572611,0.09998322,0,1,2,0,0,12,0,0.12,-8,0,0.12,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1924264,-8,0,0,0,0,0,0
22.6152161046432,0.1399765,0,1,2,0,0,12,0,0.12,-8,0,0.12,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1924264,-8,0,0,0,0,0,0
22.6659149739321,0.1999664,0,1,2,0,0,12,0,0.12,-8,0,0.1017185,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1924264,-8,0,0,0,0,0,0
22.7178614124598,0.2399597,0,1,2,0,0,12,0,0.12,-8,0,0.12,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1924264,-8,0,0,0,0,0,0
22.7685666566493,0.2999496,0,1,2,0,0,12,0,0.12,-8,0,0.12,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1924264,-8,0,0,0,0,0,0
22.8189956587029,0.3399429,0,1,2,0,0,12,0,0.12,-8,0,0.12,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1924264,-8,0,0,0,0,0,0
22.8692347764864,0.3999329,0,1,2,0,0,12,0,0.12,-8,0,0.12,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1924264,-8,0,0,0,0,0,0
22.9197574469831,0.4399261,0,1,2,0,0,12,0,0.12,-8,0,0.12,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1924264,-8,0,0,0,0,0,0
22.9704084477446,0.4999161,0,1,2,0,0,12,0,0.1017185,-8,0,0.12,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1924264,-8,0,0,0,0,0,0
23.0208049155294,0.5399094,0,1,2,0,0,12,0,0.12,-8,0,0.12,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1924264,-8,0,0,0,0,0,0
23.0729449318617,0.5998993,0,1,2,0,0,12,0,0.1017185,-8,0,0.1017185,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1924264,-8,0,0,0,0,0,0
23.1259659233794,0.6598892,0,1,2,0,0,12,0,0.1017185,-8,0,0.03334977,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1924264,-8,0,0,0,0,0,0
23.1764399120735,0.6998825,0,1,2,0,0,12,0,0.12,-8,0,0.12,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1924264,-8,0,0,0,0,0,0
