time,elapsed,local,host,s1charges,s2active,s2cooldown,ultcharge,casterX,casterY,casterZ,frontX,frontY,frontZ,rearX,rearY,rearZ,frontTrip,frontStun,casterStun,ward,pillars,shoeX,shoeY,shoeZ,guardTested,afterTested,tremor,plating,orbitStones,rumble,pendingReview,pendingRefreshed,expiredRefreshed,windup,impactBirths,heroIndex,casterPick,casterMode,ultActive,ultRemaining,impactX,impactY,impactZ,impactHeld
18.1786434815824,0.01999664,0,1,2,0,0,12,0,0.12,-8,0,0.12,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18.2375537426397,0.07998657,0,1,2,0,0,12,0,0.07291741,-8,0,0.07291741,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18.2881252447143,0.1199799,0,1,2,0,0,12,0,0.12,-8,0,0.12,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18.3382924173772,0.1799698,0,1,2,0,0,12,0,0.1017185,-8,0,0.1017185,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18.3883925973251,0.2199631,0,1,2,0,0,12,0,0.12,-8,0,0.12,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18.4389266992174,0.279953,0,1,2,0,0,12,0,0.1017185,-8,0,0.1017185,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18.5058481258899,0.3399429,0,1,2,0,0,12,0,0.1017185,-8,0,0.1017185,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18.5564535586722,0.3999329,0,1,2,0,0,12,0,0.07291741,-8,0,0.07291741,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18.6073243946396,0.4399261,0,1,2,0,0,12,0,0.1017185,-8,0,0.1017185,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18.6574074997567,0.4999161,0,1,2,0,0,12,0,0.03334977,-8,0,0.03334977,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18.7082269758731,0.5399094,0,1,2,0,0,12,0,0.12,-8,0,0.12,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18.7582372221351,0.5998993,0,1,2,0,0,12,0,0.1017185,-8,0,0.07291741,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18.8086378080212,0.6398926,0,1,2,0,0,12,0,0.12,-8,0,0.12,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18.8587432900257,0.6998825,0,1,2,0,0,12,0,0.1017185,-8,0,0.07291741,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18.9089517681301,0.7398758,0,1,2,0,0,12,0,0.12,-8,0,0.12,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18.9758675363101,0.8198624,0,1,2,0,0,12,0,0.07291741,-8,0,0.07291741,-5.5,0,0.12,-9.3,0,0,0,0,0,-1,0.1918,-8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
