time,elapsed,host,local,round,held,charge,spin,torso,arm,shoeState,shoeSpin,bodyX,bodyZ,heldSeat,heldState,heldHolder
12.1326,0.0000,0,1,1,1,-1.0000,0.0000,-0.002,-1.400,1,0.0000,-1.8000,9.0000,1,1,1
12.1826,0.0500,0,1,1,1,-1.0000,0.0000,-0.203,-5.919,1,0.0000,-1.8000,9.0000,1,1,1
12.2333,0.1007,0,1,1,1,-1.0000,0.0000,-1.139,-1.781,1,0.0000,-1.8000,9.0000,1,1,1
12.2856,0.1530,0,1,1,1,-1.0000,0.0000,-1.652,-4.263,1,0.0000,-1.8000,9.0000,1,1,1
12.3361,0.2035,0,1,1,1,-1.0000,0.0000,-0.957,-3.654,1,0.0000,-1.8000,9.0000,1,1,1
12.3875,0.2549,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
12.4386,0.3060,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
12.4899,0.3573,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
12.5405,0.4079,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
12.5907,0.4581,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
12.6416,0.5090,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
12.6932,0.5606,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
12.7440,0.6114,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
12.7952,0.6626,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
12.8455,0.7129,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
12.8962,0.7636,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
12.9480,0.8154,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
12.9984,0.8658,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
13.0485,0.9159,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
13.1000,0.9674,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
13.1504,1.0178,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
13.2005,1.0679,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
13.2510,1.1184,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
13.3024,1.1698,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000,1,1,1
