sample,frame_ms
0,3.329996
1,6.683602
2,6.621797
3,3.356101
4,6.652502
5,3.342999
6,6.657505
7,6.683001
8,3.329996
9,6.683305
10,6.642297
11,3.342099
12,6.641603
13,3.350000
14,6.677495
15,6.656803
16,3.335799
17,13.337300
18,10.000200
19,3.330003
20,6.658999
21,3.340101
22,6.657596
23,6.684899
24,3.330003
25,6.660098
26,6.666801
27,3.339201
28,6.644501
29,3.329996
30,6.688704
31,3.329996
32,6.654400
33,3.336402
34,10.009500
35,3.329996
36,6.669203
37,6.663599
38,3.349603
39,6.660899
40,3.329996
41,6.659503
42,3.344203
43,6.651899
44,3.329996
45,6.646004
46,6.709198
47,6.627700
48,3.338301
49,6.664697
50,6.685006
51,3.329996
52,6.688301
53,6.651800
54,3.330003
55,6.653401
56,6.696599
57,3.329996
58,6.664505
59,6.650695
60,6.684007
61,3.329996
62,6.683100
63,6.650503
64,3.350099
65,6.652601
66,6.661699
67,3.329996
68,6.679004
69,6.644600
70,6.654897
71,3.330003
72,6.691901
73,6.658999
74,3.330003
75,6.638400
76,6.677495
77,6.676502
78,3.330003
79,6.672400
80,6.683999
81,3.329996
82,6.649603
83,6.659198
84,3.356002
85,10.023700
86,9.978798
87,3.329996
88,13.314000
89,3.335700
90,13.334500
91,6.672598
92,3.334000
93,10.019200
94,3.329996
95,9.988705
96,3.329996
97,6.668799
98,6.664604
99,3.329996
100,6.666504
101,6.667999
102,3.329996
103,6.652006
104,6.698895
105,3.350404
106,9.991900
107,3.329996
108,6.652303
109,6.648101
110,3.329996
111,6.684701
112,6.660204
113,3.336898
114,6.682901
115,6.652502
116,3.335601
117,6.654897
118,6.660501
119,6.675297
120,3.330003
121,6.675702
122,6.685395
123,3.330003
124,6.672101
125,6.643701
126,3.342595
127,6.648803
128,6.701198
129,3.330003
130,6.647499
131,6.662302
132,3.346301
133,6.634999
134,6.675496
135,3.330003
136,6.686401
137,6.645500
138,3.329996
139,6.663102
140,3.356803
141,6.674901
142,6.646996
143,3.330003
144,10.011600
145,3.329996
146,6.658504
147,6.664300
148,3.329996
149,6.670706
150,6.677395
151,6.662599
152,3.330003
153,6.647499
154,6.671202
155,3.350199
156,6.656604
157,6.660395
158,3.339102
159,10.021400
160,3.330003
161,6.676297
162,6.648604
163,3.329996
164,6.678401
165,6.650000
166,3.330003
167,6.710700
168,6.627700
169,3.336798
170,6.657001
171,3.329996
172,6.683298
173,6.672300
174,3.330003
175,6.664902
176,6.646698
177,3.330003
178,6.671797
179,6.692701
180,3.329996
181,6.659007
182,6.642694
183,3.349206
184,10.013600
185,3.329996
186,6.663804
187,6.685197
188,3.330003
189,6.682695
