time,elapsed,local,host,charge,windup,active,remaining,circles,sky,frontStun,rearStun,casterStun,frontElement,centreX,centreZ,casterX,casterZ,gameTime,realTime,frameDelta,frontX,frontZ,rearX,rearZ
13.9849954206904,0.03999329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,9.99710002834467,13.9973133014739,0.0484677,3.5,-8,0,7
14.0408530647343,0.09998322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.0524046272676,14.0446269014739,0.0553046,3.5,-8,0,7
14.091903362259,0.1599731,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.1035859339569,14.0952100014739,0.003952105,3.5,-8,0,7
14.142059526738,0.1999664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.1536912273243,14.1430394014739,0.003798994,3.5,-8,0,7
14.1951632151438,0.2599564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.2067897321429,14.1962634014739,0.005518899,3.5,-8,0,7
14.2459805609554,0.2999496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.2576292304422,14.2477834014739,0.003295599,3.5,-8,0,7
14.2978817547869,0.3599396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.30953513322,14.2990423014739,0.003489102,3.5,-8,0,7
14.3489387243951,0.4199295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.3605997307256,14.3509023014739,0.004425397,3.5,-8,0,7
14.4018667054048,0.4599228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.4134945294785,14.4030784014739,0.003228401,3.5,-8,0,7
14.4534903176699,0.5199127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.4651693310658,14.4548471014739,0.0046188,3.5,-8,0,7
14.5063271617785,0.559906,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.5179999291383,14.5078840014739,0.004994601,3.5,-8,0,7
14.5566514777381,0.6198959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.5683477324263,14.5575859014739,0.0049831,3.5,-8,0,7
14.6069084354502,0.6598892,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.6185776289683,14.6078997014739,0.003731895,3.5,-8,0,7
14.6586937806418,0.7198792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.6703272321429,14.6601404014739,0.003535303,3.5,-8,0,7
14.7117018588807,0.7798691,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.7233853316327,14.7136474014739,0.004106399,3.5,-8,0,7
14.7624061759736,0.8198624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.7740286281179,14.7632967014739,0.003358298,3.5,-8,0,7
14.8153006318689,0.8798523,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.8269633290816,14.8160915014739,0.003093396,3.5,-8,0,7
14.8687259537901,0.9398422,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.8804053287982,14.8699273014739,0.003469898,3.5,-8,0,7
14.9214141820522,0.9798355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.9330587301587,14.9226059014739,0.003123696,3.5,-8,0,7
14.9755890534318,1.039825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,10.9872811295351,14.9768300014739,0.004242297,3.5,-8,0,7
15.0288438428158,1.099815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.040510728458,15.0313606014739,0.003478997,3.5,-8,0,7
15.0814159732743,1.139809,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.0931014314059,15.0830633014739,0.003515703,3.5,-8,0,7
15.1329221308709,1.199799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.1445916312358,15.1352043014739,0.004610898,3.5,-8,0,7
15.1847568546154,1.239792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.1963922335601,15.1859603014739,0.003653904,3.5,-8,0,7
15.2369686793245,1.299782,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.2485848285147,15.2379763014739,0.005385601,3.5,-8,0,7
15.2871287499613,1.339775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.2987988307823,15.2883212014739,0.003269501,3.5,-8,0,7
15.3405733541737,1.399765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.3522099277211,15.3415501014739,0.003969494,3.5,-8,0,7
15.3906294037111,1.459755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.4022993339002,15.3928823014739,0.003238605,3.5,-8,0,7
15.4438438334886,1.499748,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.455475127551,15.4449201014739,0.003260594,3.5,-8,0,7
15.4969345837797,1.559738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.508608531746,15.4982836014739,0.005447201,3.5,-8,0,7
15.548814426075,1.619728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.5604404336735,15.5511268014739,0.004264803,3.5,-8,0,7
15.5988741544459,1.659721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.6104784297052,15.6006352014739,0.0050661,3.5,-8,0,7
15.6515658788092,1.719711,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.6632003330499,15.6539734014739,0.003867304,3.5,-8,0,7
15.7045322405931,1.759705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.7162066326531,15.7055688014739,0.003895401,3.5,-8,0,7
15.7549683444377,1.819695,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.7666485331633,15.7563713014739,0.0042152,3.5,-8,0,7
15.8073411099438,1.859688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.8190168296485,15.8081467014739,0.003826098,3.5,-8,0,7
15.8595882396691,1.919678,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.8712338293651,15.8608498014739,0.003118899,3.5,-8,0,7
15.9110085641721,1.979668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.9226390306122,15.9131038014739,0.003018601,3.5,-8,0,7
15.9664952040452,2.019661,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.9781830286281,15.9675470014739,0.005589895,3.5,-8,0,7
16.0198440893821,2.079651,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.031486231576,16.0207387014739,0.004433603,3.5,-8,0,7
16.0711848156305,2.139641,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.0828125283447,16.0726936014739,0.002853501,3.5,-8,0,7
