time,elapsed,local,host,charge,windup,active,remaining,circles,sky,frontStun,rearStun,casterStun,frontElement,centreX,centreZ,casterX,casterZ,gameTime,realTime,frameDelta,frontX,frontZ,rearX,rearZ
14.5136643559067,0.01999664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.2705679209184,14.7313831002834,0.01393729,3.5,-8,0,7
14.5640680325287,0.07998657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.3214807256236,14.7799449002834,0.002529004,3.5,-8,0,7
14.6150402576872,0.1199799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.372967821712,14.8305676002834,0.002860899,3.5,-8,0,7
14.6677166762901,0.1799698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.4261763251134,14.8838050002834,0.003381604,3.5,-8,0,7
14.7199633299699,0.2199631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.4789507227891,14.9369458002834,0.003498002,3.5,-8,0,7
14.7714892659988,0.8798523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.5309971230159,14.9886079002834,0.003832299,3.5,-8,0,7
14.8218021578924,0.9398422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.5818182256236,15.0404325002834,0.003700702,3.5,-8,0,7
14.8728992277267,0.9798355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.6334314271542,15.0910556002834,0.003429103,3.5,-8,0,7
14.9232227054401,1.039825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.6842632227891,15.1420181002834,0.003447499,3.5,-8,0,7
14.973815860427,1.099815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.7346726261338,15.1929820002834,0.003509899,3.5,-8,0,7
15.0254280696553,1.159805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.7857738236961,15.2435266002834,0.004444303,3.5,-8,0,7
15.0791843109811,1.199799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.8389978245465,15.2973160002834,0.004430903,3.5,-8,0,7
15.1308744965657,1.259789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.890176225907,15.3482970002834,0.003648802,3.5,-8,0,7
15.1843846005457,1.319778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.9431565263605,15.4021256002834,0.003824199,3.5,-8,0,7
15.236991357645,1.359772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.9952424248866,15.4535024002834,0.004139399,3.5,-8,0,7
15.2926474107383,1.419762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.0503474277211,15.5084857002834,0.005829904,3.5,-8,0,7
15.3438265343127,1.479752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.1010198270975,15.5602464002834,0.003970203,3.5,-8,0,7
15.395573574747,1.519745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.1522545209751,15.6098188002834,0.004195699,3.5,-8,0,7
15.4491974102962,1.579735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.2053474277211,15.6628254002834,0.004130903,3.5,-8,0,7
15.500528234439,1.619728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.2561700255102,15.7136502002834,0.003766298,3.5,-8,0,7
15.5536765571916,1.679718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.3087921272676,15.7668324002834,0.003906101,3.5,-8,0,7
15.6060346515733,1.739708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.3606318239796,15.8195795002834,0.0033545,3.5,-8,0,7
15.6594130517263,1.779701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.4134817247732,15.8711953002834,0.0039571,3.5,-8,0,7
15.7099260769924,1.839691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.4634946215986,15.9216990002834,0.003953997,3.5,-8,0,7
15.7617754419055,1.879684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.5148306264172,15.9731188002834,0.0032581,3.5,-8,0,7
15.8150640496705,1.959671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.5675916241497,16.0259035002834,0.0041759,3.5,-8,0,7
15.8663049883023,1.999664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.6183252267574,16.0760605002834,0.002756902,3.5,-8,0,7
15.9178712422983,2.059654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.6693809240363,16.1276108002834,0.002665299,3.5,-8,0,7
15.9679599707411,2.099648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.7189737244898,16.1764573002834,0.002730697,3.5,-8,0,7
16.019355837733,2.159637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.7698607213719,16.2274205002834,0.002741596,3.5,-8,0,7
16.0714262901549,2.199631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.821415625,16.2796307002834,0.002418098,3.5,-8,0,7
16.1237888285704,2.239624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.8732597222222,16.3308613002834,0.0026937,3.5,-8,0,7
