time,elapsed,local,host,zack,pick,charged,held,s2charges,ultcharge,grounded,casterY,ultRemaining,bolts,boltX,boltZ,chargeVisuals,chargedFlight,shoeState,shoeX,shoeY,shoeZ,frontStun,frontX,frontY,frontZ
12.2480162638426,0.01999664,0,1,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,-2.237121,0.8322861,8.353189,0,3,0.12,-5
12.2981832257099,0.07998657,0,1,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.4912541,0.9322861,-8.606719,0,3,0.1017185,-5
12.3649450725503,0.1399765,0,1,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.5647283,0.9322861,-8.539,0,3,0.07291741,-5
12.4152101024427,0.1999664,0,1,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,0.2677672,0.9322861,-8.733307,0,3,0.1017185,-5
12.4653780724481,0.2399597,0,1,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,-0.05280894,0.9322861,-8.778877,0,3,0.1017185,-5
12.5321879386529,0.3199463,0,1,1,3,0,1,1,20,1,0.12,0,0,0,0,0,0,1,-0.2971827,0.9322861,-8.721887,0,3,0.07291741,-5
12.5822745963559,0.3599396,0,1,1,3,0,1,1,20,1,0.1017185,0,0,0,0,0,0,1,-0.381006,0.9140046,-8.681376,0,3,0.03334977,-5
12.6325839820877,0.4199295,0,1,1,3,0,1,1,20,1,0.1017185,0,0,0,0,0,0,1,-0.4141025,0.9322861,-8.661783,0,3,0.1017185,-5
12.6993983772397,0.4799194,0,1,1,3,0,1,1,20,1,0.1017185,0,0,0,0,0,0,1,-0.4302784,0.9322862,-8.651382,0,3,0.1017185,-5
12.766189718768,0.5399094,0,1,1,3,0,1,1,20,1,0.1017185,0,0,0,0,0,0,1,-0.4350699,0.9512238,-8.648191,0,3,0.1017185,-5
12.8330465051718,0.6198959,0,1,1,3,0,1,1,20,1,0.07291741,0,0,0,0,0,0,1,-0.4365037,0.9017151,-8.647227,0,3,0.1017185,-5
12.8830770085007,0.6598892,0,1,1,3,0,1,1,20,1,0.03334977,0,0,0,0,0,0,1,-0.4368721,0.8932937,-8.646978,0,3,0.1017185,-5
12.9332747020945,0.7198792,0,1,1,3,0,1,1,20,1,0.07291741,0,0,0,0,0,0,1,0.5235739,0.8854513,-8.579059,0,3,0.1017185,-5
12.9999428975955,0.7798691,0,1,1,3,0,1,1,20,1,0.1017185,0,0,0,0,0,0,1,0.7474514,0.9209239,-7.774712,0,3,0.1017185,-5
13.0666564547643,0.839859,0,1,1,3,0,1,1,20,1,0.1017185,0,0,0,0,0,0,1,0.6295952,0.930065,-7.538429,0,3,0.1017185,-5
13.1333242515661,0.9198456,0,1,1,3,0,1,1,20,1,0.1017185,0,0,0,0,0,0,1,0.5791153,0.9322862,-7.476489,0,3,0.1017185,-5
13.1833974619769,0.9598389,0,1,1,3,0,1,1,20,1,0.1017185,0,0,0,0,0,0,1,0.5652235,0.9322861,-7.46152,0,3,0.1017185,-5
13.2337798615173,1.019829,0,1,1,3,0,1,1,20,1,0.1017185,0,0,0,0,0,0,1,0.5594475,0.9282798,-7.455522,0,3,0.1017185,-5
13.300567931775,1.079819,0,1,1,3,0,1,1,20,1,0.1017185,0,0,0,0,0,0,1,0.5566726,0.9322862,-7.452685,0,3,0.1017185,-5
13.3672352380678,1.139809,0,1,1,3,0,1,1,20,1,0.1017185,0,0,0,0,0,0,1,0.5558412,0.9140047,-7.45184,0,3,0.1017185,-5
13.433978860639,1.219795,0,1,1,3,0,1,1,20,1,0.07291741,0,0,0,0,0,0,1,0.5555905,0.903485,-7.451586,0,3,0.1017185,-5
13.500771497339,1.279785,0,1,1,3,0,1,1,20,1,0.1017185,0,0,0,0,0,0,1,0.5555149,0.9322861,-7.45151,0,3,0.1017185,-5
13.5676031383313,1.339775,0,1,1,3,0,1,1,20,1,0.1017185,0,0,0,0,0,0,1,0.5554923,0.9140047,-7.451487,0,3,0.1017185,-5
13.6176411947981,1.399765,0,1,1,3,0,1,1,20,1,0.1017185,0,0,0,0,0,0,1,0.5554865,0.9322862,-7.451481,0,3,0.1017185,-5
13.6679013228975,1.439758,0,1,1,3,0,1,1,20,1,0.1017185,0,0,0,0,0,0,1,0.5554842,0.9322861,-7.451478,0,3,0.1017185,-5
13.7345721526258,1.519745,0,1,1,3,0,1,1,20,1,0.1017185,0,0,0,0,0,0,1,0.555483,0.9301448,-7.451478,0,3,0.1017185,-5
13.8013767583296,1.579735,0,1,1,3,0,1,1,20,1,0.1017185,0,0,0,0,0,0,1,0.5554826,0.9322861,-7.451477,0,3,0.1017185,-5
13.8680991072953,1.639725,0,1,1,3,0,1,1,20,1,0.1017185,0,0,0,0,0,0,1,0.5554826,0.9140046,-7.451477,0,3,0.1017185,-5
13.934766800385,1.719711,0,1,1,3,0,1,1,20,1,0.1017185,0,0,0,0,0,0,1,0.5554826,0.9568982,-7.451477,0,3,0.1017185,-5
