time,elapsed,local,host,charge,windup,active,remaining,circles,sky,frontStun,rearStun,casterStun,frontElement,centreX,centreZ,casterX,casterZ
13.5940390277258,0.03999329,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
13.6443096525571,0.09998322,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
13.697732570956,0.1399765,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
13.7487131071673,0.1999664,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
13.7992883188906,0.2399597,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
13.8500038569677,0.2999496,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
13.9022287509358,0.3599396,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
13.9527882539365,0.3999329,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.007255232418,0.4599228,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.0594660625444,0.5199127,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.1107018834818,0.559906,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.1614840149949,0.6198959,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.2123921321752,0.6598892,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.2651717991754,0.7198792,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.3159851714619,0.7598724,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.3664497647411,0.8198624,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.4186932980758,0.8598557,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.4707642442803,0.9198456,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.5209616191243,0.9798355,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.5748435624666,1.019829,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.6267458925257,1.079819,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.6790882087057,1.119812,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.7303458620817,1.179802,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.7822287656786,1.239792,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.8337263214914,1.279785,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.8859929739567,1.339775,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.9366119643999,1.379768,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.9884138069442,1.439758,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
15.0393287692987,1.499748,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
15.0912091518426,1.539742,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
15.1414555672882,1.599731,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
15.1924664588249,1.639725,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
15.2451791012986,1.699715,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
15.2956782601867,1.739708,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
15.3481607070332,1.799698,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
15.4004371943581,1.859688,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
15.4512893060176,1.899681,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
15.5060756955994,1.959671,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
15.557568362935,1.999664,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
15.6092537534772,2.059654,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
15.6599744946999,2.119644,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
15.7122332331212,2.159637,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
15.7635976256966,2.219627,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
15.8141972387233,2.259621,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
15.8670419910178,2.319611,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
15.9173125360138,2.359604,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
15.9689527051011,2.419594,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
16.0212218853133,2.479584,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
16.0732660383778,2.519577,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
16.1261691622296,2.579567,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
16.1801015815558,2.639557,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
16.2338557368168,2.67955,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
16.2860231018555,2.73954,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
16.3392110096221,2.779533,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
16.4042476475192,2.85952,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
16.4581745293061,2.899513,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
16.5104297520663,2.959503,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
16.560738568774,3.019493,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
16.6147895230399,3.059486,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
16.6657257612934,3.119476,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
16.7159685133095,3.15947,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
16.7662699793442,3.21946,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
16.8162755716965,3.259453,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
16.8681320526265,3.319443,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
16.920749034828,3.379433,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
16.971879179473,3.419426,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
17.0255185349402,3.479416,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
17.0756011330779,3.519409,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
17.1278160606464,3.579399,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
17.1825061462307,3.639389,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
17.2367619323335,3.679382,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
17.2880108821881,3.739372,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
17.3400636902102,3.799362,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
17.4032732753386,3.859352,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
17.4548417182406,3.899345,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
17.5054174124566,3.959335,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
17.5568770293915,3.999329,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
17.6075356906676,4.059319,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
17.6590735736443,4.099312,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
17.70965661756,4.159302,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
17.7626706353924,4.219292,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
17.8134472746169,4.259285,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
17.8656657703151,4.319275,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
17.9166726982547,4.359268,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
17.9677099468396,4.419258,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
18.0208042866131,4.479248,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
18.0717425528984,4.519241,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
18.1264643843449,4.579231,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
18.1775328665785,4.619225,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
18.2287438788684,4.679214,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
18.2807152856002,4.739204,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
18.3331733593228,4.779198,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
18.3850923863635,4.839188,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
18.4371889314358,4.879181,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
18.4889779285504,4.939171,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
18.5425320538762,4.999161,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
18.5936339279381,5.039154,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
18.6477550538373,5.099144,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
18.6996171602001,5.159134,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
18.7521718085813,5.199127,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
18.8030800093431,5.259117,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
18.8532942441734,5.29911,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
18.9053958184319,5.3591,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
