time,elapsed,local,host,charge,windup,active,remaining,circles,sky,frontStun,rearStun,casterStun,frontElement,centreX,centreZ,casterX,casterZ
14.2327632792492,0.01999664,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.284557141416,0.8198624,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.3349316647288,0.8598557,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.3858975458902,0.9198456,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.4393089176004,0.9798355,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.4917734783224,1.019829,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.5440907840093,1.059822,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.5974481580185,1.119812,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.6499883185781,1.159805,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.7021631596878,1.219795,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.7535685217951,1.259789,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.8055394618295,1.319778,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.8577189771074,1.379768,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.9081309435598,1.419762,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
14.9584277129604,1.479752,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
15.0111383802921,1.519745,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
15.0615073031548,1.579735,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
15.1144398361316,1.619728,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
15.1667854100338,1.679718,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
15.2206658776815,1.739708,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
15.2731674832699,1.779701,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
15.3238313751633,1.839691,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
15.3746888105909,1.879684,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8
