time,elapsed,local,host,sean,pick,charged,held,s2charges,ultcharge,grounded,casterY,pose,craters,craterX,craterZ,embers,fireFlight,shoeState,shoeX,shoeY,shoeZ,frontStun,chargeRemaining,wallTime
9.36243283007294,0,0,1,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,-2.244451,1.166825,8.342799,0,0,63925001104.5765
9.41260040542111,0.05998993,0,1,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.4990602,1.266825,-8.616757,0,0,63925001104.6255
9.47927073074505,0.1199799,0,1,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.540503,1.266825,-8.580781,0,0,63925001104.6923
9.54593764098361,0.1999664,0,1,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,0.1599915,1.266825,-8.77708,0,0,63925001104.7595
9.6126052431576,0.2599564,0,1,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,-0.1989971,1.266825,-8.768017,0,0,63925001104.8261
9.67927313754335,0.3199463,0,1,1,2,0,1,2,15,1,0.12,-1,0,0,0,0,0,1,-0.3674087,1.266825,-8.703179,0,0,63925001104.8932
9.74594034412876,0.3999329,0,1,1,2,0,1,2,15,1,0.1017185,-1,0,0,0,0,0,1,-0.4211449,1.266825,-8.672375,0,0,63925001104.9597
9.81260793609545,0.4599228,0,1,1,2,0,1,2,15,1,0.1017185,-1,0,0,0,0,0,1,-0.4374879,1.266825,-8.661857,0,0,63925001105.0265
9.87928535124287,0.5199127,0,1,1,2,0,1,2,15,1,0.1017185,-1,0,0,0,0,0,1,-0.4423595,1.248543,-8.658611,0,0,63925001105.0929
9.94600234601647,0.5998993,0,1,1,2,0,1,2,15,1,0.07291741,-1,0,0,0,0,0,1,-0.4438226,1.238024,-8.657626,0,0,63925001105.1597
10.012669949457,0.6598892,0,1,1,2,0,1,2,15,1,0.02336866,-1,0,0,0,0,0,1,-0.4442622,1.223603,-8.65733,0,0,63925001105.2261
10.0793371487968,0.7198792,0,1,1,2,0,1,2,15,1,0.1017185,-1,0,0,0,0,0,1,0.7250212,1.230685,-8.322172,0,0,63925001105.2923
10.1460044531152,0.7998657,0,1,1,2,0,1,2,15,1,0.07291741,-1,0,0,0,0,0,1,0.7249845,1.233846,-7.677746,0,0,63925001105.3596
10.2126720449328,0.8598557,0,1,1,2,0,1,2,15,1,0.07291741,-1,0,0,0,0,0,1,0.6217726,1.237532,-7.507203,0,0,63925001105.4263
10.2793396823853,0.9198456,0,1,1,2,0,1,2,15,1,0.1017185,-1,0,0,0,0,0,1,0.5826277,1.264843,-7.461488,0,0,63925001105.4926
10.346007193923,0.9998322,0,1,1,2,0,1,2,15,1,0.07291741,-1,0,0,0,0,0,1,0.5701698,1.238024,-7.448315,0,0,63925001105.5592
10.4126750884578,1.059822,0,1,1,2,0,1,2,15,1,0.1017185,-1,0,0,0,0,0,1,0.566359,1.266825,-7.444403,0,0,63925001105.6253
