time,elapsed,local,host,charge,windup,active,remaining,circles,sky,frontStun,rearStun,casterStun,frontElement,centreX,centreZ,casterX,casterZ
22.2972050281637,0.01999664,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.3478887555166,0.05998993,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.3999225644278,0.1199799,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.4537137340521,0.1799698,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.5038748494,0.7998657,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.5550787647464,0.8598557,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.6070570812607,0.8998489,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.6606559560995,0.9598389,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.7122712383315,1.019829,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.7636439670122,1.059822,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.8158030616643,1.119812,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.8688609406573,1.159805,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.9207443949429,1.219795,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.9709077840939,1.279785,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.0224399997725,1.339775,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.0732174492849,1.399765,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.1243098154326,1.439758,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.1749423280184,1.499748,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.2255185790604,1.539742,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.2766893213347,1.599731,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.329679173528,1.639725,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.3805910533003,1.699715,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.4307710873859,1.739708,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.4808319456258,1.799698,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.5334548659867,1.839691,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.58574613965,1.899681,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.6378489889309,1.959671,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.6883360020129,1.999664,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.7397449635237,2.059654,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.790750730884,2.099648,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.8425498969422,2.139641,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.8927848680376,2.179634,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.9440992628026,2.239624,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.9954211152776,2.299614,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
24.0461758379696,2.359604,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
24.0962654334644,2.419594,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
24.1465165692393,2.459587,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
24.1990802668803,2.519577,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
24.2502200326952,2.55957,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
24.3009917891142,2.61956,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
24.3513899917365,2.659554,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
