time,elapsed,local,host,charge,windup,active,remaining,circles,sky,frontStun,rearStun,casterStun,frontElement,centreX,centreZ,casterX,casterZ
21.7870977047342,0.03999329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
21.8388610237464,0.07998657,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
21.8889027792425,0.1399765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
21.9389261359908,0.1799698,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
21.9919930376345,0.2399597,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.0457723285095,0.2999496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.0960608127597,0.3399429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.1470828726119,0.3999329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.1996804963471,0.4399261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.2528977787611,0.4999161,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.3031342063029,0.559906,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.3550783501752,0.5998993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.4064449720737,0.6598892,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.4565266776108,0.6998825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.5086906941771,0.7598724,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.5588272144599,0.7998657,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.6107396302489,0.8598557,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.6639574579475,0.9198456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.7143882668554,0.9598389,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.766801305667,1.019829,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.8181264502695,1.059822,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.8717725455901,1.119812,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.9233504161751,1.179802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
22.9756664699712,1.219795,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.0275757811964,1.279785,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.0786815289711,1.319778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.1289420184772,1.379768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.1814122579247,1.439758,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.2333612022316,1.479752,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.2899036194105,1.539742,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.3431201621145,1.599731,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.3934236999159,1.639725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.4474687695457,1.699715,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.4998109595198,1.739708,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.550002880895,1.799698,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.6003155877208,1.839691,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.6512491205218,1.899681,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.7044682807126,1.959671,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.7565349418554,1.999664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.8072419277066,2.059654,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.8607093765284,2.099648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.9112082043011,2.159637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
23.962686232205,2.219627,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
24.0142788694147,2.259621,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
24.0664089185954,2.319611,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
24.1193750690203,2.359604,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
24.1715418407181,2.419594,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
24.2231480014697,2.479584,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
24.2746049438254,2.519577,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
24.3288794488972,2.579567,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
24.3814534572442,2.639557,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
24.4333509046491,2.67955,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
24.4885442682356,2.73954,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
24.539170085548,2.779533,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
24.5958846132131,2.839523,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
24.6479519461794,2.899513,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
24.6993889791495,2.939507,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
24.7497249532165,2.999496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
24.8007000941201,3.03949,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
24.853291608321,3.09948,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
24.9064848383889,3.15947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
24.9566996617778,3.199463,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
25.0088319588569,3.259453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
25.0606638071616,3.299446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
25.1111654830398,3.359436,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
25.1639273711992,3.419426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
25.2159505972546,3.459419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
25.2699389030715,3.519409,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
25.3199581471575,3.559402,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
25.3720042140316,3.619392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
25.4224864196498,3.679382,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
25.4754728515027,3.719376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
25.5264889116259,3.779366,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
25.5771723035374,3.819359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
25.6292695378209,3.879349,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
25.6796295166598,3.919342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
25.7299298632727,3.979332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
25.7816402642312,4.039322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
25.8332083317684,4.079315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
25.8861798547767,4.139305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
25.9397743405844,4.179298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
25.9901874621375,4.239288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
26.04286274479,4.299278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
26.0958450974152,4.339272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
26.1493683223869,4.399261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
26.200594733567,4.439255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
26.2539211126091,4.499245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
26.3067039978597,4.559235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
26.3599682945106,4.599228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
26.4103747957735,4.659218,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
26.4636474053399,4.719208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
26.515201697771,4.759201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
26.5691276575602,4.819191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
26.6223680274119,4.879181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
26.6740114936023,4.919174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
26.7285804586113,4.979164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
26.7823387702182,5.039154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
26.8328281285288,5.079147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
26.8842354290979,5.139137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
26.9364496939932,5.179131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
26.9890085468674,5.23912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
27.0412600110448,5.29911,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
27.0941226505232,5.339104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
27.1459578461433,5.399094,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
27.1986518999585,5.439087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
27.2488122623577,5.499077,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
27.3002833594824,5.53907,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
27.3524102191511,5.59906,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
27.407547226795,5.65905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
27.4608239686536,5.699043,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
27.5138350022002,5.759033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
27.5658247725503,5.819023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
27.6201295006135,5.859016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
27.6724482935015,5.919006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
27.7257526687509,5.978996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
27.7787557521136,6.01899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
27.8288827033038,6.078979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
27.8791624556342,6.118973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
27.9309434550162,6.178963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
27.9828347980068,6.238953,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
28.0354689474055,6.278946,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
28.0878595222021,6.338936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
28.1382755596051,6.378929,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
28.1890201485367,6.438919,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
28.2412219897145,6.498909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
28.293234685096,6.538902,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
28.3432593623712,6.598892,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
28.3950865291129,6.638885,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
28.44761353774,6.698875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
28.4996467499575,6.738869,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
28.5513604603149,6.798859,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
28.6015383928129,6.858849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
28.6518367073452,6.898842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
28.7024892350449,6.958832,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
28.7536203240533,6.998825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
28.8073663685471,7.058815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
28.859871949954,7.098808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
28.9129508219869,7.158798,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
28.9648424092075,7.218788,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
29.0166607089527,7.258781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
29.0676958505972,7.318771,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
29.1210003246181,7.358765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
29.1730620191782,7.418755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
29.2237386315828,7.478745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
29.2745313261123,7.518738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
29.3260074027674,7.578728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
29.3765448766202,7.618721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
29.4289168403018,7.678711,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
29.4820130962576,7.738701,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
29.5325259772642,7.778694,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
29.5839147882117,7.838684,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
29.6357511877688,7.878677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
29.6863069472788,7.938667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
29.7397773241182,7.978661,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
29.7923146635573,8.038651,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
29.8468626748468,8.09864,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
29.9001100781467,8.138634,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
29.9539661248331,8.198624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
30.0072219891613,8.258614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
30.0598565127468,8.298607,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
30.1128003723151,8.358597,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
30.165892367051,8.418587,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
30.2164625192992,8.45858,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
30.2686808703979,8.51857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
30.3191298828926,8.558563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
30.3711855350225,8.618553,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
30.421238943974,8.678543,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
30.4743588089524,8.718536,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
30.5293023515539,8.778526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
30.5798375577782,8.81852,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
30.6324428221281,8.87851,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
30.6836964310333,8.938499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
30.7378999568522,8.978493,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
30.7911019947333,9.038483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
30.8412410255475,9.098473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
30.8947501327004,9.138466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
30.9457642623177,9.198456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
30.996551567628,9.238449,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
31.0488513718569,9.298439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
31.09966147959,9.338432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
31.1504991095397,9.398422,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
31.2034098301688,9.458412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
31.2541908310982,9.498405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
31.3064081248362,9.558395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
31.3569075240241,9.598389,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
31.4105095435306,9.658379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
31.4624384542555,9.718369,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
31.5134744731756,9.758362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
31.5654422717681,9.818352,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
31.6187737560482,9.858345,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
31.671904989779,9.918335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
31.722647671937,9.978325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
31.7754564994527,10.01832,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
31.8287390822195,10.07831,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
31.8802686501713,10.1183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
31.9308865434537,10.17829,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
31.9835733534698,10.23828,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
32.0345152793964,10.27827,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
32.0865643535974,10.33826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
32.1385756252939,10.37826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
32.1894323465531,10.43825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
32.2413328698603,10.49824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
32.2923797818646,10.53823,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
32.3427255697409,10.59822,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
32.3940141675505,10.63821,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
32.447462821058,10.6982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
32.4977069723327,10.7382,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
32.5495536362054,10.79819,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
32.6122311697272,10.85818,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
32.6656825515977,10.91817,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
32.7184762923326,10.95816,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
32.7701983118011,11.01815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
32.8205115640629,11.05814,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
32.8721960607194,11.11813,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
32.9240199961723,11.17812,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
32.9771660467237,11.21812,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
33.0278011199459,11.27811,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
33.0796708118147,11.3181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
33.133051131859,11.37809,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
33.1833890451002,11.43808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
33.2334815131011,11.47807,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
33.2857173184375,11.53806,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
33.3380802200828,11.57806,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
33.390088032498,11.63805,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
33.442564016236,11.69804,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
33.4930313014798,11.73803,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
33.5466494660499,11.79802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
33.5977891703858,11.83801,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
33.6501897389302,11.898,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
33.7023819285864,11.95799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
33.7533196342364,11.99799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
33.8088233088795,12.05798,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
33.8622280629072,12.11797,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
33.9132107382291,12.15796,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
33.9666635338869,12.21795,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
34.0174461762654,12.25794,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
34.0676121654967,12.31793,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
