frame,real_seconds,game_seconds,speed,held,leg_angle,action,charge,spin,torso_x,arm_x,hand_y,hand_forward,hand_side,body_y
0,0.1891,0.0220,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7883,0.5485,0.5555,0.1800
1,0.2609,0.2186,2.6565,True,4.098,holding-right,-1.0000,0.0000,0.000,0.000,0.7673,0.5519,0.5555,0.1800
2,0.3296,0.2836,2.6565,True,0.000,hero-zack-sprint,-1.0000,0.0000,0.000,0.000,0.7419,0.5622,0.5485,0.1800
3,0.3991,0.3547,3.3206,True,346.468,hero-zack-sprint,-1.0000,0.0000,14.170,23.483,0.2259,-0.3799,0.4978,0.1800
4,0.4702,0.4238,3.3206,True,331.194,hero-zack-sprint,-1.0000,0.0000,27.090,50.212,0.6783,-0.5559,0.3426,0.1800
5,0.5418,0.4955,3.3206,True,345.290,hero-zack-sprint,-1.0000,0.0000,33.552,19.081,0.2949,-0.3291,0.4802,0.1800
6,0.6179,0.5693,3.3206,True,17.549,hero-zack-sprint,-1.0000,0.0000,32.586,-54.098,-0.0127,0.6217,0.2023,0.1800
7,0.6913,0.6435,3.3206,True,13.929,hero-zack-sprint,-1.0000,0.0000,33.353,-45.360,-0.0508,0.5095,0.2693,0.1800
8,0.7676,0.7168,3.3206,True,342.424,hero-zack-sprint,-1.0000,0.0000,32.264,25.663,0.3518,-0.3748,0.4726,0.1800
9,0.8450,0.7915,3.3206,True,335.939,hero-zack-sprint,-1.0000,0.0000,26.346,41.125,0.5335,-0.5024,0.4196,0.1800
10,0.9239,0.8731,3.3206,True,354.340,hero-zack-sprint,-1.0000,0.0000,6.758,9.645,0.0480,-0.1750,0.5171,0.1800
11,1.0067,0.9522,3.3206,True,3.197,holding-right,-1.0000,0.0000,0.000,-2.634,0.0170,0.0259,0.5477,0.1800
12,1.0933,1.0336,3.3206,True,330.625,holding-right,-1.0000,0.0000,0.000,-7.868,0.6460,0.5198,0.6820,0.1800
13,1.1803,1.1191,3.3206,True,326.226,holding-right,-1.0000,0.0000,0.000,0.000,0.8572,0.6058,0.5552,0.1800
14,1.2705,1.2117,3.3206,True,30.868,holding-right,-1.0000,0.0000,0.000,0.000,0.8533,0.6055,0.5554,0.1800
15,1.3636,1.2986,3.3206,True,31.435,holding-right,-1.0000,0.0000,0.000,0.000,0.8546,0.6054,0.5554,0.1800
16,1.4534,1.3918,3.3206,True,326.539,holding-right,-1.0000,0.0000,0.000,0.000,0.8566,0.6053,0.5555,0.1800
17,1.5497,1.4822,3.3206,True,333.360,holding-right,-1.0000,0.0000,0.000,0.000,0.8472,0.6052,0.5555,0.1800
18,1.6522,1.5873,3.3206,True,41.328,holding-right,-1.0000,0.0000,0.000,0.000,0.8591,0.6052,0.5555,0.1800
19,1.7459,1.6799,3.3206,True,10.738,holding-right,-1.0000,0.0000,0.000,0.000,0.7915,0.6052,0.5555,0.1800
20,1.8450,1.7766,3.3206,True,316.396,holding-right,-1.0000,0.0000,0.000,0.000,0.8579,0.6052,0.5555,0.1800
21,1.9538,1.8724,3.3206,True,2.689,holding-right,-1.0000,0.0000,0.000,0.000,0.7492,0.6052,0.5555,0.1800
22,2.0535,1.9879,3.3206,True,37.152,holding-right,-1.0000,0.0000,0.000,0.000,0.8594,0.6052,0.5555,0.1800
23,2.1573,2.0821,3.3206,True,332.537,holding-right,-1.0000,0.0000,0.000,0.000,0.8477,0.6052,0.5555,0.1800
24,2.2573,2.1906,3.3206,True,338.331,holding-right,-1.0000,0.0000,0.000,0.000,0.8334,0.6052,0.5555,0.1800
25,2.3568,2.2869,3.3206,True,40.901,holding-right,-1.0000,0.0000,0.000,0.000,0.8592,0.6052,0.5555,0.1800
26,2.4604,2.3872,3.3206,True,5.945,holding-right,-1.0000,0.0000,0.000,0.000,0.7681,0.6052,0.5555,0.1800
27,2.5714,2.5008,3.3206,True,318.560,holding-right,-1.0000,0.0000,0.000,0.000,0.8590,0.6052,0.5555,0.1800
28,2.6656,2.5998,3.3206,True,22.224,holding-right,-1.0000,0.0000,0.000,0.000,0.8349,0.6052,0.5555,0.1800
29,2.7656,2.6962,3.3206,True,33.730,holding-right,-1.0000,0.0000,0.000,0.000,0.8569,0.6052,0.5555,0.1800
30,2.8625,2.7956,2.6565,True,327.188,holding-right,-1.0000,0.0000,0.000,0.000,0.8579,0.6024,0.5555,0.1800
31,2.9644,2.8924,2.6565,True,334.952,holding-right,-1.0000,0.0000,0.000,0.000,0.8607,0.5772,0.5555,0.1800
32,3.0716,2.9939,2.6565,True,30.195,holding-right,-1.0000,0.0000,0.000,0.000,0.8723,0.5772,0.5555,0.1800
33,3.1713,3.0992,2.6565,True,18.752,holding-right,-1.0000,0.0000,0.000,0.000,0.8405,0.5772,0.5555,0.1800
34,3.2691,3.1992,2.6565,True,326.104,holding-right,-1.0000,0.0000,0.000,0.000,0.8780,0.5772,0.5555,0.1800
35,3.3665,3.2961,2.6565,True,342.749,holding-right,-1.0000,0.0000,0.000,0.000,0.8345,0.5772,0.5555,0.1800
36,3.4722,3.3950,0.0000,True,28.568,holding-right,-1.0000,0.0000,0.000,0.000,0.8624,0.5743,0.5555,0.1800
37,3.5732,3.5023,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5485,0.5555,0.1800
38,3.6831,3.6067,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5485,0.5555,0.1800
39,3.7908,3.7150,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5485,0.5555,0.1800
40,3.9152,3.8339,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5485,0.5555,0.1800
41,4.0124,3.9422,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5485,0.5555,0.1800
