sample,real_seconds,simulation_seconds,round_left,gc0,gc1,gc2
0,0.002556,25.768230,89.620060,273,273,273
1,0.016537,25.768230,89.620060,273,273,273
2,0.019150,25.768230,89.620060,273,273,273
3,0.033264,25.768230,89.620060,273,273,273
4,0.035942,25.768230,89.620060,273,273,273
5,0.049889,25.768230,89.620060,273,273,273
6,0.052639,25.768230,89.620060,273,273,273
7,0.066589,25.768230,89.620060,273,273,273
8,0.069279,25.768230,89.620060,273,273,273
9,0.083275,25.768230,89.620060,273,273,273
10,0.085979,25.768230,89.620060,273,273,273
11,0.099976,25.768230,89.620060,273,273,273
12,0.102696,25.768230,89.620060,273,273,273
13,0.116631,25.768230,89.620060,273,273,273
14,0.119339,25.768230,89.620060,273,273,273
15,0.133469,25.768230,89.620060,273,273,273
16,0.136131,25.768230,89.620060,273,273,273
17,0.150032,25.768230,89.620060,273,273,273
18,0.152744,25.768230,89.620060,273,273,273
19,0.166672,25.768230,89.620060,273,273,273
20,0.169407,25.768230,89.620060,273,273,273
21,0.183395,25.768230,89.620060,273,273,273
22,0.186077,25.768230,89.620060,273,273,273
23,0.200073,25.768230,89.620060,273,273,273
24,0.202862,25.768230,89.620060,273,273,273
25,0.216763,25.768230,89.620060,273,273,273
26,0.231808,25.768230,89.620060,274,274,274
27,0.234818,25.768230,89.620060,274,274,274
28,0.239750,25.768230,89.620060,274,274,274
29,0.250099,25.768230,89.620060,274,274,274
30,0.252846,25.768230,89.620060,274,274,274
31,0.266754,25.768230,89.620060,274,274,274
32,0.269501,25.768230,89.620060,274,274,274
33,0.283512,25.768230,89.620060,274,274,274
34,0.286186,25.768230,89.620060,274,274,274
35,0.300240,25.768230,89.620060,274,274,274
36,0.302921,25.768230,89.620060,274,274,274
37,0.316799,25.768230,89.620060,274,274,274
38,0.319458,25.768230,89.620060,274,274,274
39,0.333511,25.768230,89.620060,274,274,274
40,0.336189,25.768230,89.620060,274,274,274
41,0.350170,25.768230,89.620060,274,274,274
42,0.352863,25.768230,89.620060,274,274,274
43,0.366886,25.768230,89.620060,274,274,274
44,0.369648,25.768230,89.620060,274,274,274
45,0.383572,25.768230,89.620060,274,274,274
46,0.386223,25.768230,89.620060,274,274,274
47,0.400246,25.768230,89.620060,274,274,274
48,0.402924,25.768230,89.620060,274,274,274
49,0.416931,25.768230,89.620060,274,274,274
50,0.419613,25.768230,89.620060,274,274,274
51,0.433617,25.768230,89.620060,274,274,274
52,0.436306,25.768230,89.620060,274,274,274
53,0.450298,25.768230,89.620060,274,274,274
54,0.453018,25.768230,89.620060,274,274,274
55,0.466911,25.768230,89.620060,274,274,274
56,0.469673,25.768230,89.620060,274,274,274
57,0.483673,25.768230,89.620060,274,274,274
58,0.486351,25.768230,89.620060,274,274,274
59,0.500336,25.768230,89.620060,274,274,274
60,0.503010,25.768230,89.620060,274,274,274
61,0.516991,25.768230,89.620060,274,274,274
62,0.519707,25.768230,89.620060,274,274,274
