time,elapsed,local,host,charge,windup,active,remaining,circles,sky,frontStun,rearStun,casterStun,frontElement,centreX,centreZ,casterX,casterZ,gameTime,realTime,frameDelta,frontX,frontZ,rearX,rearZ
14.4597641935537,0.01999664,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.1529162273243,14.6653223045918,0.0141038,3.5,-8,0,7
14.5119593907858,0.07998657,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.2051927295918,14.7139228045918,0.005060899,3.5,-8,0,7
14.5629302208207,0.8998489,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.2561965277778,14.7649591045918,0.003445897,3.5,-8,0,7
14.6168250255345,0.9598389,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.3100826318027,14.8197771045918,0.003954499,3.5,-8,0,7
14.6679117503145,1.019829,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.3611793296485,14.8704570045918,0.0032143,3.5,-8,0,7
14.7183517765056,1.059822,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.4116080286281,14.9203766045918,0.002941596,3.5,-8,0,7
14.7720345613442,1.119812,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.4653404336735,14.9741623045918,0.004842305,3.5,-8,0,7
14.8226031578181,1.159805,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.5158323270975,15.0245924045918,0.004074696,3.5,-8,0,7
14.8760249865463,1.219795,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.56924763322,15.0788880045918,0.006256604,3.5,-8,0,7
14.9260373839422,1.259789,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.6192818310658,15.1284756045918,0.003494699,3.5,-8,0,7
14.9788492942147,1.319778,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.6724057327098,15.1816952045918,0.0041911,3.5,-8,0,7
15.0308318152663,1.379768,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.7249133290816,15.2342398045918,0.004809099,3.5,-8,0,7
15.0815984217369,1.419762,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.7761927295918,15.2859160045918,0.003671103,3.5,-8,0,7
15.1361113843077,1.479752,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.8312563279478,15.3411155045918,0.0046161,3.5,-8,0,7
15.1899671877117,1.539742,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.8856561295351,15.3948792045918,0.004251098,3.5,-8,0,7
15.2414827773988,1.579735,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.9374402281746,15.4464451045918,0.004340299,3.5,-8,0,7
15.2930017010274,1.639725,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,11.9889206278345,15.4975251045918,0.0068937,3.5,-8,0,7
15.3430153935391,1.679718,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.0390163336168,15.5477508045918,0.003061203,3.5,-8,0,7
15.394276845752,1.739708,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.0902640306122,15.5994277045918,0.002896499,3.5,-8,0,7
15.447002715437,1.819695,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.142961529195,15.6528817045918,0.003137996,3.5,-8,0,7
15.4985183617042,1.859688,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.1945212301587,15.7034832045918,0.003258298,3.5,-8,0,7
15.5505472284078,1.919678,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.2465241284014,15.7554109045918,0.002674802,3.5,-8,0,7
15.6015581138607,1.959671,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.2975658304989,15.8064361045918,0.002934403,3.5,-8,0,7
15.6529040592525,2.019661,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.3488845308957,15.8575903045918,0.003988598,3.5,-8,0,7
15.7052187736554,2.079651,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.401148228458,15.9105206045918,0.006063797,3.5,-8,0,7
15.7560795529641,2.119644,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.4520283304989,15.9606669045918,0.003438202,3.5,-8,0,7
15.8106874654919,2.179634,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.5066515306122,16.0158901045918,0.0050474,3.5,-8,0,7
15.8628510535869,2.219627,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.5588245323129,16.0676044045918,0.003084304,3.5,-8,0,7
15.9146821026027,2.279617,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.610659630102,16.1194857045918,0.003104897,3.5,-8,0,7
15.9665979173908,2.339607,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.6624031320862,16.1719529045918,0.0030786,3.5,-8,0,7
16.0182153795997,2.379601,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.7135095308957,16.2231468045918,0.003320699,3.5,-8,0,7
16.0690845316963,2.43959,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.7638750283447,16.2737680045918,0.004788698,3.5,-8,0,7
16.1209934861225,2.479584,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,-8,12.8152700325964,16.3240084045918,0.003539399,3.5,-8,0,7
